PC	B	B2	lc	uc	r2	Error	VarExp	dataset	gwas	contrasts	gwas_type	test_type	L
5	-0.0958587458967263	0.00918889916489313	-0.115242294282179	-0.0764022233049534	0.328089243098838	0.183046094776425	0.000331005100510051	HGDP1KG	q1	eurasia-long	even	odd	pruneall
6	0.0585390312588248	0.00342681818072167	0.0389836899383478	0.0780495496186284	0.331516061279559	0.183046094776425	0.000306921692169217	HGDP1KG	q1	eurasia-long	even	odd	pruneall
7	0.0276124835579771	0.000762449248239555	0.00801675227517779	0.0471870156353042	0.332278510527799	0.183046094776425	0.000291775177517752	HGDP1KG	q1	eurasia-long	even	odd	pruneall
8	-0.0284626286552345	0.000810121229965775	-0.0480359008926715	-0.00886750556412798	0.333088631757765	0.183046094776425	0.000270729072907291	HGDP1KG	q1	eurasia-long	even	odd	pruneall
9	-0.0597058103344243	0.00356478378769024	-0.07921318205589	-0.0401527285835827	0.336653415545455	0.183046094776425	0.000254708470847085	HGDP1KG	q1	eurasia-long	even	odd	pruneall
10	-0.00572411792726752	3.27655260452654e-05	-0.0253213470486669	0.0138775090357858	0.3366861810715	0.183046094776425	0.000247398739873987	HGDP1KG	q1	eurasia-long	even	odd	pruneall
11	-0.00345119527715503	1.19107488410572e-05	-0.0230497061125904	0.0161499671680055	0.336698091820341	0.183046094776425	0.000241918191819182	HGDP1KG	q1	eurasia-long	even	odd	pruneall
12	0.386165460309505	0.149123762736052	0.369361035991986	0.402717414532364	0.485821854556393	0.183046094776425	0.000235037503750375	HGDP1KG	q1	eurasia-long	even	odd	pruneall
13	-0.109165075482782	0.0119170137051614	-0.128490222264692	-0.0897570535428515	0.497738868261554	0.183046094776425	0.000231920192019202	HGDP1KG	q1	eurasia-long	even	odd	pruneall
14	0.0315499215918937	0.000995397552454642	0.0119572457194074	0.0511183809752536	0.498734265814009	0.183046094776425	0.000227234723472347	HGDP1KG	q1	eurasia-long	even	odd	pruneall
15	-0.0266002277047149	0.000707572113942681	-0.0461762229791607	-0.00700380925287992	0.499441837927952	0.183046094776425	0.000225632563256326	HGDP1KG	q1	eurasia-long	even	odd	pruneall
16	-0.0256392098093809	0.000657369079649454	-0.0452165571211732	-0.00604217618390721	0.500099207007601	0.183046094776425	0.000223467346734673	HGDP1KG	q1	eurasia-long	even	odd	pruneall
17	0.00852369568722172	7.26533881683622e-05	-0.0110782250989373	0.0281190679763531	0.50017186039577	0.183046094776425	0.000221915191519152	HGDP1KG	q1	eurasia-long	even	odd	pruneall
18	0.0198230575472884	0.000392953610523109	0.000223074216926841	0.0394078162998883	0.500564814006293	0.183046094776425	0.00021975897589759	HGDP1KG	q1	eurasia-long	even	odd	pruneall
19	0.0222420474469713	0.000494708674633324	0.00264312970583992	0.0418238845070357	0.501059522680926	0.183046094776425	0.000218579857985799	HGDP1KG	q1	eurasia-long	even	odd	pruneall
20	0.0364089888555328	0.00132561446948231	0.0168209225788189	0.0559691182465618	0.502385137150408	0.183046094776425	0.000215804580458046	HGDP1KG	q1	eurasia-long	even	odd	pruneall
21	0.0234008115814503	0.000547597982670539	0.00380248561804244	0.042981167946601	0.502932735133079	0.183046094776425	0.000214677467746775	HGDP1KG	q1	eurasia-long	even	odd	pruneall
22	-0.00802267001335075	6.43632341431173e-05	-0.0276183971635468	0.0115792207621158	0.502997098367222	0.183046094776425	0.000213010301030103	HGDP1KG	q1	eurasia-long	even	odd	pruneall
23	0.0459603493705785	0.00211235371426564	0.026384046805514	0.0655014139916881	0.505109452081488	0.183046094776425	0.000211946194619462	HGDP1KG	q1	eurasia-long	even	odd	pruneall
