#FID	IID	POP
1270544	1270544	Afr
5771649	5771649	Afr
2573027	2573027	Afr
5626198	5626198	Afr
4852313	4852313	Afr
1709768	1709768	Afr
2371784	2371784	Afr
5879486	5879486	Afr
3003401	3003401	Afr
3167985	3167985	Afr
1569904	1569904	Afr
2406607	2406607	Afr
4490905	4490905	Afr
6003678	6003678	Afr
2428480	2428480	Afr
2245016	2245016	Afr
3614357	3614357	Afr
1122340	1122340	Afr
5494596	5494596	Afr
4974753	4974753	Afr
1950935	1950935	Afr
3499756	3499756	Afr
2231156	2231156	Afr
1360638	1360638	Afr
4965736	4965736	Afr
4901698	4901698	Afr
3914327	3914327	Afr
4015822	4015822	Afr
5274616	5274616	Afr
3768159	3768159	Afr
1766669	1766669	Afr
2648559	2648559	Afr
4225516	4225516	Afr
4031280	4031280	Afr
4829903	4829903	Afr
3359565	3359565	Afr
5787284	5787284	Afr
3796390	3796390	Afr
4664196	4664196	Afr
1144197	1144197	Afr
1099036	1099036	Afr
4385236	4385236	Afr
4127231	4127231	Afr
4845955	4845955	Afr
1682665	1682665	Afr
3074723	3074723	Afr
4943857	4943857	Afr
2526906	2526906	Afr
1450442	1450442	Afr
3125104	3125104	Afr
1376365	1376365	Afr
3421232	3421232	Afr
4630592	4630592	Afr
4759808	4759808	Afr
5821121	5821121	Afr
1100293	1100293	Afr
2481953	2481953	Afr
5343777	5343777	Afr
2692555	2692555	Afr
4084637	4084637	Afr
1214435	1214435	Afr
5038495	5038495	Afr
5167218	5167218	Afr
1307842	1307842	Afr
5587547	5587547	Afr
4662141	4662141	Afr
4504779	4504779	Afr
3149439	3149439	Afr
3117353	3117353	Afr
3221911	3221911	Afr
1050109	1050109	Afr
4837983	4837983	Afr
1985705	1985705	Afr
4150828	4150828	Afr
1546762	1546762	Afr
5996063	5996063	Afr
1610358	1610358	Afr
2427078	2427078	Afr
4068915	4068915	Afr
4679090	4679090	Afr
3930304	3930304	Afr
3218503	3218503	Afr
5452187	5452187	Afr
2149725	2149725	Afr
5523617	5523617	Afr
4174246	4174246	Afr
3374636	3374636	Afr
4559028	4559028	Afr
2157533	2157533	Afr
3472917	3472917	Afr
3017399	3017399	Afr
2635737	2635737	Afr
5762563	5762563	Afr
4836186	4836186	Afr
4582396	4582396	Afr
2096223	2096223	Afr
2022884	2022884	Afr
3870900	3870900	Afr
3524515	3524515	Afr
4147834	4147834	Afr
3942439	3942439	Afr
1618035	1618035	Afr
1488925	1488925	Afr
5021955	5021955	Afr
3061911	3061911	Afr
2437280	2437280	Afr
4052238	4052238	Afr
4584427	4584427	Afr
4426014	4426014	Afr
1116944	1116944	Afr
3062858	3062858	Afr
3513151	3513151	Afr
1670710	1670710	Afr
1989970	1989970	Afr
4980654	4980654	Afr
2968327	2968327	Afr
3919487	3919487	Afr
3471312	3471312	Afr
1798684	1798684	Afr
3745323	3745323	Afr
3750086	3750086	Afr
3592196	3592196	Afr
5602012	5602012	Afr
