#FID	IID	POP
1412693	1412693	Europe
5482835	5482835	Europe
3073876	3073876	Europe
3179002	3179002	Europe
2097951	2097951	Europe
1346705	1346705	Europe
5956125	5956125	Europe
5087029	5087029	Europe
4661993	4661993	Europe
3929099	3929099	Europe
1142101	1142101	Europe
4457088	4457088	Europe
1661895	1661895	Europe
1724653	1724653	Europe
1352197	1352197	Europe
5684995	5684995	Europe
4329534	4329534	Europe
4660723	4660723	Europe
3501508	3501508	Europe
1099713	1099713	Europe
2969983	2969983	Europe
2482309	2482309	Europe
5163428	5163428	Europe
4244062	4244062	Europe
3991570	3991570	Europe
5134969	5134969	Europe
2758988	2758988	Europe
2928027	2928027	Europe
5119360	5119360	Europe
2819278	2819278	Europe
5101895	5101895	Europe
1757282	1757282	Europe
1136562	1136562	Europe
4043639	4043639	Europe
4194159	4194159	Europe
2880556	2880556	Europe
1946318	1946318	Europe
3112126	3112126	Europe
5582227	5582227	Europe
4288577	4288577	Europe
3608996	3608996	Europe
2164082	2164082	Europe
5071181	5071181	Europe
3154948	3154948	Europe
1028616	1028616	Europe
4094310	4094310	Europe
3681638	3681638	Europe
4090852	4090852	Europe
1380955	1380955	Europe
4174803	4174803	Europe
2221840	2221840	Europe
1247655	1247655	Europe
4213891	4213891	Europe
1159947	1159947	Europe
5990266	5990266	Europe
5247907	5247907	Europe
1611749	1611749	Europe
4520528	4520528	Europe
2202633	2202633	Europe
2444515	2444515	Europe
2675894	2675894	Europe
4555831	4555831	Europe
5240156	5240156	Europe
3082866	3082866	Europe
1860052	1860052	Europe
1006104	1006104	Europe
2892962	2892962	Europe
5140442	5140442	Europe
4383983	4383983	Europe
3269588	3269588	Europe
1626342	1626342	Europe
1954384	1954384	Europe
3463444	3463444	Europe
5925258	5925258	Europe
1341728	1341728	Europe
1796731	1796731	Europe
2044035	2044035	Europe
5325820	5325820	Europe
5747025	5747025	Europe
1270503	1270503	Europe
2122550	2122550	Europe
5251262	5251262	Europe
5349197	5349197	Europe
2662394	2662394	Europe
2809658	2809658	Europe
2383174	2383174	Europe
4274210	4274210	Europe
1246771	1246771	Europe
4624399	4624399	Europe
1726679	1726679	Europe
3433874	3433874	Europe
3318145	3318145	Europe
2619575	2619575	Europe
4314704	4314704	Europe
3177686	3177686	Europe
4462289	4462289	Europe
5945158	5945158	Europe
3261093	3261093	Europe
2826828	2826828	Europe
4711180	4711180	Europe
5692950	5692950	Europe
2563897	2563897	Europe
5117180	5117180	Europe
2910944	2910944	Europe
4096243	4096243	Europe
1499826	1499826	Europe
1808285	1808285	Europe
1588453	1588453	Europe
4414735	4414735	Europe
1403936	1403936	Europe
4540977	4540977	Europe
4310625	4310625	Europe
4152301	4152301	Europe
1578529	1578529	Europe
3652652	3652652	Europe
4630129	4630129	Europe
4099585	4099585	Europe
5359082	5359082	Europe
5717719	5717719	Europe
1821538	1821538	
2540451	2540451	Europe
1624771	1624771	Europe
4681943	4681943	Europe
3130623	3130623	Europe
5935646	5935646	Europe
2154578	2154578	Europe
1334287	1334287	Europe
4545919	4545919	Europe
5101639	5101639	Europe
3577300	3577300	Europe
4210194	4210194	Europe
2921800	2921800	Europe
2172090	2172090	Europe
2231831	2231831	Europe
2311349	2311349	Europe
2071471	2071471	Europe
3774870	3774870	Europe
1008089	1008089	Europe
2233591	2233591	Europe
4568448	4568448	Europe
2608986	2608986	Europe
3636554	3636554	Europe
1594013	1594013	Europe
5694530	5694530	Europe
2794919	2794919	Europe
4591360	4591360	Europe
5327711	5327711	Europe
3592406	3592406	Europe
1982522	1982522	Europe
2921982	2921982	Europe
5355182	5355182	Europe
5727148	5727148	Europe
3184287	3184287	Europe
4515335	4515335	Europe
1832550	1832550	Europe
5501053	5501053	Europe
3442404	3442404	Europe
3201585	3201585	Europe
5570377	5570377	Europe
1557226	1557226	Europe
1542259	1542259	Europe
5674267	5674267	Europe
5047177	5047177	Europe
2243164	2243164	Europe
1203836	1203836	Europe
4714690	4714690	Europe
3114411	3114411	Europe
5266036	5266036	Europe
3042813	3042813	Europe
2792125	2792125	Europe
4171030	4171030	Europe
3411250	3411250	Europe
1624296	1624296	Europe
2520850	2520850	Europe
5998940	5998940	Europe
2007542	2007542	Europe
2109822	2109822	Europe
3638750	3638750	Europe
3651500	3651500	Europe
4697099	4697099	Europe
3109234	3109234	Europe
3671330	3671330	Europe
4815273	4815273	Europe
1523898	1523898	Europe
1785805	1785805	Europe
3422581	3422581	Europe
2225813	2225813	Europe
4510069	4510069	Europe
4224451	4224451	Europe
4383160	4383160	Europe
1777520	1777520	Europe
2059934	2059934	Europe
4136025	4136025	Europe
2303988	2303988	Europe
5233097	5233097	Europe
4411176	4411176	Europe
5639974	5639974	Europe
5337159	5337159	Europe
1894636	1894636	Europe
2822261	2822261	Mixed
2918776	2918776	Europe
2513803	2513803	Europe
5454336	5454336	Europe
5017341	5017341	Europe
5520717	5520717	Europe
5629251	5629251	Europe
3848958	3848958	Europe
5288821	5288821	Europe
3565919	3565919	Europe
1291641	1291641	Europe
5206072	5206072	Europe
1102400	1102400	Europe
3005447	3005447	Europe
5271584	5271584	Europe
5296223	5296223	Europe
4588112	4588112	Europe
3741989	3741989	Europe
1565608	1565608	Europe
3506434	3506434	Europe
2429330	2429330	Europe
2152901	2152901	Europe
4521122	4521122	Europe
4589016	4589016	Europe
5801630	5801630	Europe
3757560	3757560	Europe
2171103	2171103	Europe
3526636	3526636	Europe
2796720	2796720	Europe
5517216	5517216	Europe
5175907	5175907	Europe
1228395	1228395	Europe
3816424	3816424	Europe
1945102	1945102	Europe
4421846	4421846	Europe
4349133	4349133	Europe
5602555	5602555	Europe
4959795	4959795	Europe
5943508	5943508	Europe
1579043	1579043	Europe
1469383	1469383	Europe
1977966	1977966	Europe
3149505	3149505	Europe
2207506	2207506	Europe
2429139	2429139	Europe
3295408	3295408	Europe
5819156	5819156	Europe
3593040	3593040	Europe
5935318	5935318	Europe
2343793	2343793	Europe
2443125	2443125	Europe
2440085	2440085	Europe
5557569	5557569	Europe
2498898	2498898	Europe
1574691	1574691	Europe
1191096	1191096	Europe
4573580	4573580	Europe
5911899	5911899	Europe
5421794	5421794	Europe
4988665	4988665	Europe
3704803	3704803	Europe
2908756	2908756	Europe
2274742	2274742	Europe
1948429	1948429	Europe
2730908	2730908	Europe
2018988	2018988	Europe
2985821	2985821	Europe
2052290	2052290	Europe
1512720	1512720	Europe
3924798	3924798	Europe
2029133	2029133	Europe
4735606	4735606	Europe
3544919	3544919	Europe
4235260	4235260	Europe
2493350	2493350	Europe
2960866	2960866	Europe
5251792	5251792	Europe
4936309	4936309	Europe
5063756	5063756	Europe
3880999	3880999	Europe
2455151	2455151	Europe
5054910	5054910	Europe
4326274	4326274	Europe
3045291	3045291	Europe
1200752	1200752	Europe
3782507	3782507	Europe
3227942	3227942	Europe
5267008	5267008	Europe
5017984	5017984	Europe
3258510	3258510	Europe
2796227	2796227	Europe
1499551	1499551	Europe
5767767	5767767	Europe
1647814	1647814	Europe
4255747	4255747	Europe
5070428	5070428	Europe
2172184	2172184	Europe
1800304	1800304	Europe
1355307	1355307	Europe
4907733	4907733	Europe
1701716	1701716	Europe
1275343	1275343	Europe
2116239	2116239	Europe
2059073	2059073	Europe
3496237	3496237	Europe
3724487	3724487	Europe
4507985	4507985	Europe
5227471	5227471	Europe
3492259	3492259	Europe
5455555	5455555	Europe
2879117	2879117	Europe
4063517	4063517	Europe
3531535	3531535	Europe
4373241	4373241	Europe
1886835	1886835	Europe
5055768	5055768	Europe
4246111	4246111	Europe
5587610	5587610	Europe
5093575	5093575	Europe
1154576	1154576	Europe
3546310	3546310	Europe
2914964	2914964	Europe
5620317	5620317	Europe
4449694	4449694	Europe
4543699	4543699	Europe
1972815	1972815	Europe
5748605	5748605	Europe
3454151	3454151	Europe
3681646	3681646	Europe
1468787	1468787	Europe
2771114	2771114	Europe
3783856	3783856	Europe
2454200	2454200	Europe
3408908	3408908	Europe
4805716	4805716	Europe
3830463	3830463	Europe
4417499	4417499	Europe
5048712	5048712	Europe
5875747	5875747	Europe
3288321	3288321	Europe
1955035	1955035	Europe
1858900	1858900	Europe
5020859	5020859	Europe
3686295	3686295	Europe
1616817	1616817	Europe
5283440	5283440	Europe
1059556	1059556	Europe
5161342	5161342	Europe
1222075	1222075	Europe
1345296	1345296	Europe
4738643	4738643	Europe
3986086	3986086	Europe
1115936	1115936	Europe
5462085	5462085	Europe
1513052	1513052	Europe
1333718	1333718	Europe
3951614	3951614	Europe
5068298	5068298	Europe
1046801	1046801	Europe
2551838	2551838	Europe
2000591	2000591	Europe
5213827	5213827	Europe
2048986	2048986	Europe
3498866	3498866	Europe
1023566	1023566	Europe
2736136	2736136	Europe
1605800	1605800	Europe
2760545	2760545	Europe
2803667	2803667	Europe
3473603	3473603	Europe
1879084	1879084	Europe
5815562	5815562	Europe
5915310	5915310	Europe
3012700	3012700	Europe
1399356	1399356	Europe
5926505	5926505	Europe
4475796	4475796	Europe
2903435	2903435	Europe
5764197	5764197	Europe
2235826	2235826	Europe
2953461	2953461	Europe
1575318	1575318	Europe
3310225	3310225	Europe
1444429	1444429	Europe
3936602	3936602	Europe
2390924	2390924	Europe
1880792	1880792	Europe
4047945	4047945	Europe
3415711	3415711	Europe
4684463	4684463	Europe
5178419	5178419	Europe
1398115	1398115	Europe
4003374	4003374	Europe
4452010	4452010	Europe
3858545	3858545	Europe
5449054	5449054	Europe
4272116	4272116	Europe
5626964	5626964	Europe
1241559	1241559	Europe
3129668	3129668	Europe
3396305	3396305	Europe
4257842	4257842	Europe
5406729	5406729	Europe
3787719	3787719	Europe
5353189	5353189	Europe
5599498	5599498	Europe
2835789	2835789	Europe
4166895	4166895	Europe
4304411	4304411	Europe
2471305	2471305	Europe
4876613	4876613	Europe
5424238	5424238	Europe
3800473	3800473	Europe
3539422	3539422	Europe
1756754	1756754	Europe
2211368	2211368	Europe
1458368	1458368	Europe
3298256	3298256	Europe
1627646	1627646	Europe
1006423	1006423	Europe
5344713	5344713	Europe
1600944	1600944	Europe
5239439	5239439	Europe
3924850	3924850	Europe
1332835	1332835	Europe
2823002	2823002	Europe
5258312	5258312	Europe
2941374	2941374	Europe
1996853	1996853	Europe
1047317	1047317	Europe
1334392	1334392	Europe
2019604	2019604	Europe
5671070	5671070	Europe
2033551	2033551	Europe
2437449	2437449	Europe
5070708	5070708	Europe
2352545	2352545	Europe
3243652	3243652	Europe
2957741	2957741	Europe
4102435	4102435	Europe
5636211	5636211	Europe
2394933	2394933	Europe
5056784	5056784	Europe
5908913	5908913	Europe
2299580	2299580	Europe
3564403	3564403	Europe
5352470	5352470	Europe
2777379	2777379	Europe
3971516	3971516	Europe
4064443	4064443	Europe
1872246	1872246	Europe
2049039	2049039	Europe
4256148	4256148	Europe
1678958	1678958	Europe
5105386	5105386	Europe
4466034	4466034	Europe
5771563	5771563	Europe
4369970	4369970	Europe
2328752	2328752	Europe
4906368	4906368	Europe
1292299	1292299	Europe
5185356	5185356	Europe
1764000	1764000	Europe
5662400	5662400	Europe
5325163	5325163	Europe
3241069	3241069	Europe
2431797	2431797	Europe
5896458	5896458	Europe
4426884	4426884	Europe
5816308	5816308	Europe
5973976	5973976	Europe
1276988	1276988	Europe
4164295	4164295	Europe
1405055	1405055	Europe
4613264	4613264	Europe
2698345	2698345	Europe
5184805	5184805	Europe
5484817	5484817	Europe
2266458	2266458	Europe
3482605	3482605	Europe
2380221	2380221	Europe
4186245	4186245	Europe
2204374	2204374	Europe
2842428	2842428	Europe
1637760	1637760	Europe
1719342	1719342	Europe
5996626	5996626	Europe
3507918	3507918	Europe
5942444	5942444	Europe
4688448	4688448	Europe
3357447	3357447	Europe
4481973	4481973	Europe
2916966	2916966	Europe
1091570	1091570	Europe
1637516	1637516	Europe
4677674	4677674	Europe
4709294	4709294	Europe
2837372	2837372	Europe
2076829	2076829	Europe
2454131	2454131	Europe
1587237	1587237	Europe
1706173	1706173	Europe
5695091	5695091	Europe
2515107	2515107	Europe
2475138	2475138	Europe
2476997	2476997	Europe
1932095	1932095	Europe
1033091	1033091	Europe
1584450	1584450	Europe
3052912	3052912	Europe
5131748	5131748	Europe
5107509	5107509	Europe
5919327	5919327	Europe
1821990	1821990	Europe
3227708	3227708	Europe
2441659	2441659	Europe
4679299	4679299	Europe
5424734	5424734	Europe
3016947	3016947	Europe
4828386	4828386	Europe
4946405	4946405	Europe
5442560	5442560	Europe
1431431	1431431	Europe
4125118	4125118	Europe
2586150	2586150	Europe
2053967	2053967	Europe
4493915	4493915	Europe
3589346	3589346	Europe
1616078	1616078	Europe
1388330	1388330	Europe
5977119	5977119	Europe
2366064	2366064	Europe
2557330	2557330	Europe
5091094	5091094	Europe
3629609	3629609	Europe
5095351	5095351	Europe
4352111	4352111	Europe
3119123	3119123	Europe
4649285	4649285	Europe
5864069	5864069	Europe
3646234	3646234	Europe
5764250	5764250	Europe
5972996	5972996	Europe
3202183	3202183	Europe
5489623	5489623	Europe
5888751	5888751	Europe
3065036	3065036	Europe
3804831	3804831	Europe
3783557	3783557	Europe
4885937	4885937	Europe
1804193	1804193	Europe
2003206	2003206	Europe
5736408	5736408	Europe
3428798	3428798	Europe
2086926	2086926	Europe
5011371	5011371	Europe
4904977	4904977	Europe
2263675	2263675	Europe
3377599	3377599	Europe
4309162	4309162	Europe
5992710	5992710	Europe
5214573	5214573	Europe
2854285	2854285	Europe
3756756	3756756	Europe
5821242	5821242	Europe
5102845	5102845	Europe
5773952	5773952	Europe
1545538	1545538	Europe
1031506	1031506	Europe
3990388	3990388	Europe
4677365	4677365	Europe
1992180	1992180	Europe
3475955	3475955	Europe
2923672	2923672	Europe
5128720	5128720	Europe
3894982	3894982	Europe
5276021	5276021	Europe
3856935	3856935	Europe
5543303	5543303	Europe
2966711	2966711	Europe
4480811	4480811	Europe
4024369	4024369	Europe
3129004	3129004	Europe
1839265	1839265	Europe
4853299	4853299	Europe
3973790	3973790	Europe
1226577	1226577	Europe
2688877	2688877	Europe
2464937	2464937	Europe
4921793	4921793	Europe
5666455	5666455	Europe
2153026	2153026	Europe
5909908	5909908	Europe
5262566	5262566	Europe
3386245	3386245	Europe
2202666	2202666	Europe
2177627	2177627	Europe
1601633	1601633	Europe
4831463	4831463	Europe
1319683	1319683	Europe
1060204	1060204	Europe
3062370	3062370	Europe
1671254	1671254	Europe
