#FID	IID	POP
3884867	3884867	Europe
3551876	3551876	Europe
5945214	5945214	Europe
5524686	5524686	Europe
1373298	1373298	Europe
1208853	1208853	Europe
1663086	1663086	Europe
3179279	3179279	Europe
1710474	1710474	Europe
5803708	5803708	Europe
2055406	2055406	Europe
1234299	1234299	Europe
3813067	3813067	Europe
2055867	2055867	Europe
1618648	1618648	Europe
3071711	3071711	Europe
1179109	1179109	Europe
2831358	2831358	Europe
2826783	2826783	Europe
2763963	2763963	Europe
5673618	5673618	Europe
4288676	4288676	Europe
4370458	4370458	Europe
1609361	1609361	Europe
5812471	5812471	Europe
5862022	5862022	Europe
5315131	5315131	Europe
3671515	3671515	Europe
4109949	4109949	Europe
4486749	4486749	Europe
1316342	1316342	Europe
1315688	1315688	Europe
4414254	4414254	Europe
4808563	4808563	Europe
1851118	1851118	Europe
5869522	5869522	Europe
5935349	5935349	Europe
4599163	4599163	Europe
2575207	2575207	Europe
5932396	5932396	Europe
4856400	4856400	Europe
4648760	4648760	Europe
4082536	4082536	Europe
2581958	2581958	Europe
1669882	1669882	Europe
2319209	2319209	Europe
4361453	4361453	Europe
2044875	2044875	Europe
1367074	1367074	Europe
1459910	1459910	Europe
4920678	4920678	Europe
3521695	3521695	Europe
2519539	2519539	Europe
1345679	1345679	Europe
5800673	5800673	Europe
3992730	3992730	Europe
2251950	2251950	Europe
4623959	4623959	Europe
5302468	5302468	Europe
4559916	4559916	Europe
1863717	1863717	Europe
2523077	2523077	Europe
4665232	4665232	Europe
5930839	5930839	Europe
5645499	5645499	Europe
3416327	3416327	Europe
2336927	2336927	Europe
4377322	4377322	Europe
1478814	1478814	Europe
3566454	3566454	Europe
2012619	2012619	Europe
3025952	3025952	Europe
4775753	4775753	Europe
1182933	1182933	Europe
2352633	2352633	Europe
5981647	5981647	Europe
3024345	3024345	Europe
1939299	1939299	Europe
3620929	3620929	Europe
3126261	3126261	Europe
3087761	3087761	Europe
5673369	5673369	Europe
1271997	1271997	Europe
1712275	1712275	Europe
3956275	3956275	Europe
4148805	4148805	Europe
2752920	2752920	Europe
1572291	1572291	Europe
4849365	4849365	Europe
3840783	3840783	Europe
5960609	5960609	Europe
3149025	3149025	Europe
1028391	1028391	Europe
1936051	1936051	Europe
4481034	4481034	Europe
3705772	3705772	Europe
5072052	5072052	Europe
3943286	3943286	Europe
2181567	2181567	Europe
3757548	3757548	Europe
3856972	3856972	Europe
4526973	4526973	Europe
1991203	1991203	Europe
1139715	1139715	Europe
2357767	2357767	Europe
3945595	3945595	Europe
2972145	2972145	Europe
4521602	4521602	Europe
1989699	1989699	Europe
3149867	3149867	Europe
3188725	3188725	Europe
4054430	4054430	Europe
4051961	4051961	Europe
3051818	3051818	Europe
1086231	1086231	Europe
4145841	4145841	
3145282	3145282	Europe
2170766	2170766	Europe
5640995	5640995	Europe
3618388	3618388	Europe
4437756	4437756	Europe
1603085	1603085	Europe
3804021	3804021	Europe
4767444	4767444	Europe
2004761	2004761	Europe
5783978	5783978	Europe
5009256	5009256	Europe
5794485	5794485	Europe
1955299	1955299	Europe
1780032	1780032	Europe
3877694	3877694	Europe
5022986	5022986	Europe
2401148	2401148	Europe
2961837	2961837	Europe
5636905	5636905	Europe
3830808	3830808	Europe
4120037	4120037	Europe
2812528	2812528	Europe
3944462	3944462	Europe
5002536	5002536	Europe
5395649	5395649	Europe
4451764	4451764	Europe
1995862	1995862	Europe
4971986	4971986	Europe
5489991	5489991	Europe
5872837	5872837	Europe
1914337	1914337	Europe
3728812	3728812	Europe
3214021	3214021	Europe
1064087	1064087	Europe
3256059	3256059	Europe
3419597	3419597	Europe
5912175	5912175	Europe
3460816	3460816	Europe
3222462	3222462	Europe
4112057	4112057	Europe
4594852	4594852	Europe
2413257	2413257	Europe
4932554	4932554	Europe
4546542	4546542	Europe
1645130	1645130	Europe
3034958	3034958	Europe
5263561	5263561	Europe
2944060	2944060	Europe
2893094	2893094	Europe
5530054	5530054	Europe
1881334	1881334	Europe
3268266	3268266	Europe
4424715	4424715	Europe
2028762	2028762	Europe
2784575	2784575	Europe
5610209	5610209	Europe
5716015	5716015	Europe
1176725	1176725	Europe
2864160	2864160	Europe
2474536	2474536	Europe
1091238	1091238	Europe
3096682	3096682	Europe
5357913	5357913	Europe
1003841	1003841	Europe
2034218	2034218	Europe
3973078	3973078	Europe
3365424	3365424	Europe
1178129	1178129	Europe
1971339	1971339	Europe
1410012	1410012	Europe
2085796	2085796	Europe
3201061	3201061	Europe
1028138	1028138	Europe
4013066	4013066	Europe
5431627	5431627	Europe
4341793	4341793	Europe
1075424	1075424	Europe
2096898	2096898	Europe
3351553	3351553	Europe
3837152	3837152	Europe
