PC	B	B2	lc	uc	r2	dataset	gwas	contrasts	gwas_type	test_type	L
25	0.000947915041907827	8.98542926675118e-07	-0.00211748654769301	0.00401329881707446	0.000193664200546072	HGDP	WBS	Long	even	odd	100000
26	0.00090517180512672	8.19335996796365e-07	-0.00216022962563023	0.0039705562247338	0.000194483536542869	HGDP	WBS	Long	even	odd	100000
27	0.00130383220690703	1.69997842376807e-06	-0.00176157027041608	0.00436921018096412	0.000196183514966637	HGDP	WBS	Long	even	odd	100000
28	-0.00102069353370497	1.04181528974714e-06	-0.00408607618581731	0.00204470830058551	0.000197225330256384	HGDP	WBS	Long	even	odd	100000
29	0.000385082365113563	1.48288427921456e-07	-0.00268031623555863	0.00345047372881905	0.000197373618684305	HGDP	WBS	Long	even	odd	100000
30	-0.000552055807698085	3.04765614813185e-07	-0.0036174451227538	0.00251334388230398	0.000197678384299119	HGDP	WBS	Long	even	odd	100000
31	8.83178950876056e-05	7.80005059270532e-09	-0.00297707834764189	0.00315371247803256	0.000197686184349711	HGDP	WBS	Long	even	odd	100000
32	-0.00057596555260975	3.31736317793055e-07	-0.0036413545603191	0.00248943427938849	0.000198017920667504	HGDP	WBS	Long	even	odd	100000
33	-0.00102052114868249	1.04146341490824e-06	-0.0040859038034933	0.00204488068506677	0.000199059384082412	HGDP	WBS	Long	even	odd	100000
34	0.0032460326376337	1.05367278845832e-05	0.000180638998311994	0.00631136527393832	0.000209596111966996	HGDP	WBS	Long	even	odd	100000
35	0.000739571289594547	5.46965692392542e-07	-0.00232582941999046	0.00380495810020325	0.000210143077659388	HGDP	WBS	Long	even	odd	100000
36	0.00204867669569521	4.19707620348464e-06	-0.00101672512609008	0.00511404001624969	0.000214340153862873	HGDP	WBS	Long	even	odd	100000
37	-0.00120355243367854	1.44853846061354e-06	-0.0042689321207807	0.00186184987211085	0.000215788692323486	HGDP	WBS	Long	even	odd	100000
38	-0.00205470915160659	4.22182969769588e-06	-0.00512007233959838	0.00101069265098432	0.000220010522021182	HGDP	WBS	Long	even	odd	100000
39	-0.000160417416558283	2.57337475352336e-08	-0.003225811267036	0.00290497944869173	0.000220036255768718	HGDP	WBS	Long	even	odd	100000
40	0.000550823971901726	3.03407048021593e-07	-0.00251457571068972	0.00361621330269707	0.000220339662816739	HGDP	WBS	Long	even	odd	100000
1	0.0129236312449311	0.000167020244554958	0.00985862636792276	0.0159883932848465	0.000167020244554958	HGDP	WBS	Long	even	odd	316228
2	0.00381162454663676	1.45284816845239e-05	0.000746237829034175	0.00687693963228269	0.000181548726239482	HGDP	WBS	Long	even	odd	316228
3	-0.0036866600578505	1.35914623821503e-05	-0.00675197919000208	-0.000621271642138154	0.000195140188621632	HGDP	WBS	Long	even	odd	316228
4	0.00145964257029233	2.13055643300959e-06	-0.00160576005123826	0.00452501776038302	0.000197270745054642	HGDP	WBS	Long	even	odd	316228
5	-0.000969574635188508	9.40074973200929e-07	-0.00403495807951715	0.00209582703062841	0.000198210820027843	HGDP	WBS	Long	even	odd	316228
6	-0.00150351946322974	2.26057077631064e-06	-0.00456889384248575	0.00156188317205227	0.000200471390804153	HGDP	WBS	Long	even	odd	316228
7	0.000754990768281741	5.70011060190653e-07	-0.00231041001555195	0.00382037736335675	0.000201041401864344	HGDP	WBS	Long	even	odd	316228
8	-0.000452000571309069	2.04304516463725e-07	-0.00351739113449813	0.00261339848645985	0.000201245706380808	HGDP	WBS	Long	even	odd	316228
9	-0.00130037355917325	1.6909713933969e-06	-0.00436575159333972	0.00176502891326019	0.000202936677774205	HGDP	WBS	Long	even	odd	316228
10	-0.000922811715831774	8.51581462876384e-07	-0.00398819587083904	0.00214258978183663	0.000203788259237081	HGDP	WBS	Long	even	odd	316228
11	-0.000486060877437149	2.36255176574971e-07	-0.00355145102263318	0.00257933840244382	0.000204024514413656	HGDP	WBS	Long	even	odd	316228
12	-0.000391020506546882	1.5289703654018e-07	-0.00345641180032668	0.00267437813579684	0.000204177411450196	HGDP	WBS	Long	even	odd	316228
13	0.00122764236023522	1.5071057646439e-06	-0.00183775999238749	0.00429302164144354	0.00020568451721484	HGDP	WBS	Long	even	odd	316228
14	0.000773225863992013	5.97878236746195e-07	-0.00229217500576707	0.00383861220229541	0.000206282395451586	HGDP	WBS	Long	even	odd	316228
15	-0.00215468960088552	4.64268727616422e-06	-0.00522005055932582	0.000910711851091332	0.000210925082727751	HGDP	WBS	Long	even	odd	316228
16	-0.000887978740922064	7.88506244329534e-07	-0.00395336341659044	0.00217742262278257	0.00021171358897208	HGDP	WBS	Long	even	odd	316228
17	0.00162657084649766	2.64573271867611e-06	-0.00143883176438396	0.00469194288882892	0.000214359321690756	HGDP	WBS	Long	even	odd	316228
18	-0.000840532144039593	7.06494285163795e-07	-0.00390591751694272	0.00222486902522374	0.00021506581597592	HGDP	WBS	Long	even	odd	316228
19	0.00164681128205181	2.71198739869314e-06	-0.00141859131592567	0.00471218293109745	0.000217777803374613	HGDP	WBS	Long	even	odd	316228
20	-0.00167737064570052	2.81357228305779e-06	-0.004742741696198	0.00138803192803528	0.000220591375657671	HGDP	WBS	Long	even	odd	316228
21	0.00151683957481846	2.30080229573545e-06	-0.00154856306230275	0.00458221370558655	0.000222892177953406	HGDP	WBS	Long	even	odd	316228
22	0.0036148953755583	1.30674685762328e-05	0.000549506027933403	0.00668021678826358	0.000235959646529639	HGDP	WBS	Long	even	odd	316228
23	-0.00165181733323681	2.72850050238156e-06	-0.004717188884624	0.00141358526116168	0.000238688147032021	HGDP	WBS	Long	even	odd	316228
24	0.000896785521766492	8.04224272049999e-07	-0.00216861587651066	0.00396217006649932	0.000239492371304071	HGDP	WBS	Long	even	odd	316228
25	1.4290075876181e-05	2.0420626854701e-10	-0.00305110549452392	0.00307968537771862	0.000239492575510339	HGDP	WBS	Long	even	odd	316228
26	0.00350003276900647	1.22502293841191e-05	0.000434641995526459	0.00656535776613214	0.000251742804894458	HGDP	WBS	Long	even	odd	316228
27	0.000543789102294032	2.9570658777375e-07	-0.00252161053779801	0.00360917852279825	0.000252038511482232	HGDP	WBS	Long	even	odd	316228
28	0.000989204179157332	9.78524908062331e-07	-0.00207619755324785	0.00405458732117142	0.000253017036390294	HGDP	WBS	Long	even	odd	316228
29	-0.00208674067391087	4.354486640154e-06	-0.0051521031542754	0.000978661023022982	0.000257371523030448	HGDP	WBS	Long	even	odd	316228
30	-0.00167233932357595	2.79671881317845e-06	-0.00473771047301266	0.00139306325454475	0.000260168241843627	HGDP	WBS	Long	even	odd	316228
31	0.000520098990873949	2.70502960308101e-07	-0.00254530050386897	0.003585488711244	0.000260438744803935	HGDP	WBS	Long	even	odd	316228
32	-0.000771561162477271	5.95306627443277e-07	-0.00383694752430618	0.00229383969952215	0.000261034051431378	HGDP	WBS	Long	even	odd	316228
33	-0.000201887862860041	4.07587091701947e-08	-0.00326728127759755	0.00286350934601615	0.000261074810140549	HGDP	WBS	Long	even	odd	316228
34	0.00310164480869876	9.62020051932798e-06	3.62497166054152e-05	0.00616698161121655	0.000270695010659876	HGDP	WBS	Long	even	odd	316228
35	-0.000177675499402537	3.15685830879411e-08	-0.00324306916982621	0.0028877215101297	0.000270726579242964	HGDP	WBS	Long	even	odd	316228
36	-0.00061494830050067	3.78161412288662e-07	-0.00368033679959327	0.00245045175549445	0.000271104740655253	HGDP	WBS	Long	even	odd	316228
37	-0.000830071062597698	6.89017968962072e-07	-0.00389545658737105	0.00223533006193805	0.000271793758624215	HGDP	WBS	Long	even	odd	316228
38	0.000186924185090732	3.49406509718342e-08	-0.00287847290101153	0.00325231775827113	0.000271828699275187	HGDP	WBS	Long	even	odd	316228
39	0.00152435764444475	2.32366622817715e-06	-0.0015410449932343	0.00458973163448234	0.000274152365503364	HGDP	WBS	Long	even	odd	316228
40	-0.000749687040382822	5.62030658517955e-07	-0.00381507370975788	0.00231571371807654	0.000274714396161882	HGDP	WBS	Long	even	odd	316228
1	0.0148326327028145	0.000220006992896603	0.0117677723217812	0.0178972143910831	0.000220006992896603	HGDP	WBS	Long	even	odd	1000000
2	0.00820114217982883	6.72587330537676e-05	0.00513587585768492	0.0112662543858271	0.00028726572595037	HGDP	WBS	Long	even	odd	1000000
3	-0.00880997275627363	7.76156199662835e-05	-0.0118750474948911	-0.00574473246206013	0.000364881345916654	HGDP	WBS	Long	even	odd	1000000
4	0.000833924396412754	6.95429898932376e-07	-0.00223147674467642	0.00389930986532283	0.000365576775815586	HGDP	WBS	Long	even	odd	1000000
5	-0.000217171454679862	4.71634407277672e-08	-0.00328256470616999	0.00284822587817801	0.000365623939256314	HGDP	WBS	Long	even	odd	1000000
6	-0.00177193448854464	3.13975183169395e-06	-0.00483730365060689	0.00129346797390659	0.000368763691088008	HGDP	WBS	Long	even	odd	1000000
7	0.00463626044541568	2.1494910917726e-05	0.00157088733407464	0.00770154642800371	0.000390258602005734	HGDP	WBS	Long	even	odd	1000000
8	-0.000306216249789222	9.37683916349751e-08	-0.00337160852169556	0.00275918177692992	0.000390352370397369	HGDP	WBS	Long	even	odd	1000000
9	0.000658463569411671	4.33574272242358e-07	-0.00240693672561994	0.00372385148974632	0.000390785944669611	HGDP	WBS	Long	even	odd	1000000
10	0.00223955760385354	5.01561826097819e-06	-0.000825843502416424	0.00530491662166033	0.000395801562930589	HGDP	WBS	Long	even	odd	1000000
11	-0.0012870937269281	1.65661026189766e-06	-0.00435247199120933	0.0017783087260495	0.000397458173192487	HGDP	WBS	Long	even	odd	1000000
12	-0.00115254741195666	1.32836553680799e-06	-0.00421792794670719	0.0019128547829325	0.000398786538729295	HGDP	WBS	Long	even	odd	1000000
13	0.00144785092205589	2.0962722924981e-06	-0.00161755169376687	0.00451322632804133	0.000400882811021793	HGDP	WBS	Long	even	odd	1000000
14	0.0019211267318461	3.69072791981369e-06	-0.00114427544355423	0.00498649280307181	0.000404573538941607	HGDP	WBS	Long	even	odd	1000000
15	-0.00317079951745893	1.00539695799178e-05	-0.00623613434051215	-0.000105405105223428	0.000414627508521525	HGDP	WBS	Long	even	odd	1000000
16	-0.000916113674998547	8.39264265519343e-07	-0.00398149793070152	0.00214928779748761	0.000415466772787044	HGDP	WBS	Long	even	odd	1000000
17	0.0011004169317857	1.21091742376065e-06	-0.00196498513327502	0.00416579831640772	0.000416677690210805	HGDP	WBS	Long	even	odd	1000000
18	-0.00118116943924103	1.39516124419698e-06	-0.00424654950028819	0.00188423281984484	0.000418072851455002	HGDP	WBS	Long	even	odd	1000000
19	0.000340921534092926	1.16227492408274e-07	-0.00272447674989412	0.0034063134110406	0.00041818907894741	HGDP	WBS	Long	even	odd	1000000
20	0.000621940589225149	3.86810096525726e-07	-0.00244345950596259	0.00368732899610235	0.000418575889043936	HGDP	WBS	Long	even	odd	1000000
21	0.000435012091000144	1.89235519316318e-07	-0.00263038685332608	0.0035004028600159	0.000418765124563252	HGDP	WBS	Long	even	odd	1000000
22	0.00267978871589662	7.18126756184684e-06	-0.000385609888486276	0.00574513695857227	0.000425946392125099	HGDP	WBS	Long	even	odd	1000000
23	-0.0017898927256063	3.20371596917836e-06	-0.00485526152284937	0.00127550970951704	0.000429150108094277	HGDP	WBS	Long	even	odd	1000000
24	0.0014224381616514	2.02333032372221e-06	-0.00164296443897192	0.00448781403002403	0.000431173438417999	HGDP	WBS	Long	even	odd	1000000
25	0.000798497526201296	6.37598299349589e-07	-0.00226690345926973	0.00386388350527964	0.000431811036717349	HGDP	WBS	Long	even	odd	1000000
26	0.00279365308575579	7.80449756355286e-06	-0.000271744678118144	0.0058589983480835	0.000439615534280902	HGDP	WBS	Long	even	odd	1000000
27	0.000510029310602158	2.60129897673313e-07	-0.00255537012131683	0.00357541915739063	0.000439875664178575	HGDP	WBS	Long	even	odd	1000000
28	0.00156898437537001	2.46171197015522e-06	-0.00149641825848695	0.00463435752290806	0.00044233737614873	HGDP	WBS	Long	even	odd	1000000
29	-0.000933501078427443	8.71424263425198e-07	-0.00399888507216532	0.00213190045885944	0.000443208800412156	HGDP	WBS	Long	even	odd	1000000
30	-0.000499732931446642	2.49733002772254e-07	-0.0035651229068568	0.00256566643559125	0.000443458533414928	HGDP	WBS	Long	even	odd	1000000
31	-4.24287076488466e-05	1.80019523275129e-09	-0.00310782374019014	0.00302296712226781	0.00044346033361016	HGDP	WBS	Long	even	odd	1000000
32	0.000209247944440615	4.37847022526228e-08	-0.0028561493243199	0.00327464128074225	0.000443504118312413	HGDP	WBS	Long	even	odd	1000000
33	-0.00169584760513608	2.87589909984578e-06	-0.00476121829095899	0.0013695549511652	0.000446380017412259	HGDP	WBS	Long	even	odd	1000000
34	0.00318207280466863	1.01255873342117e-05	0.000116678506039882	0.00624740730225926	0.000456505604746471	HGDP	WBS	Long	even	odd	1000000
35	0.000735092798679552	5.40361422670536e-07	-0.00233030788906722	0.0038004796716155	0.000457045966169141	HGDP	WBS	Long	even	odd	1000000
36	0.000756390999124373	5.72127343556367e-07	-0.00230900979137959	0.00382177757455474	0.000457618093512698	HGDP	WBS	Long	even	odd	1000000
37	-0.00239071222384426	5.71550493723835e-06	-0.0054560676759177	0.000674688157340529	0.000463333598449936	HGDP	WBS	Long	even	odd	1000000
38	-3.01483068845755e-05	9.08920408006542e-10	-0.00309554345755257	0.00303524741036955	0.000463334507370344	HGDP	WBS	Long	even	odd	1000000
39	0.00134617310202183	1.81218202060709e-06	-0.00171922942921656	0.00441155033427332	0.000465146689390951	HGDP	WBS	Long	even	odd	1000000
40	-0.00115000750096797	1.32251725228259e-06	-0.00421538807751219	0.00191539468798177	0.000466469206643234	HGDP	WBS	Long	even	odd	1000000
1	0.0142840772648634	0.000204034863308587	0.011219173074702	0.0173487130648704	0.000204034863308587	HGDP	WBS	Long	even	odd	pruneall
2	0.00958561298557006	9.18839763091293e-05	0.0065204091425318	0.0126506366998757	0.000295918839617716	HGDP	WBS	Long	even	odd	pruneall
3	-0.00753920007748368	5.68395378083299e-05	-0.0106043504410166	-0.00447390803556753	0.000352758377426046	HGDP	WBS	Long	even	odd	pruneall
4	0.000975349315196419	9.51306286654123e-07	-0.0020900523704549	0.00404073267083448	0.0003537096837127	HGDP	WBS	Long	even	odd	pruneall
5	2.77945855105361e-05	7.72538983702505e-10	-0.00303760111004455	0.00309318975871369	0.000353710456251684	HGDP	WBS	Long	even	odd	pruneall
6	-0.00191235319483987	3.65709474181427e-06	-0.00497771945160454	0.00115304900121754	0.000357367550993498	HGDP	WBS	Long	even	odd	pruneall
7	0.00375712302827996	1.41159734496316e-05	0.000691735558298042	0.00682243989052451	0.00037148352444313	HGDP	WBS	Long	even	odd	pruneall
8	-4.00759831303918e-06	1.60608442386745e-11	-0.00306940299735305	0.00306138787604296	0.000371483540503974	HGDP	WBS	Long	even	odd	pruneall
9	-0.000334070289883474	1.11602958582829e-07	-0.00339946224538576	0.00273132794390074	0.000371595143462557	HGDP	WBS	Long	even	odd	pruneall
10	0.00169288753748626	2.8658682145763e-06	-0.00137251502174888	0.00475825828187199	0.000374461011677133	HGDP	WBS	Long	even	odd	pruneall
11	-0.00105992034128105	1.12343112986133e-06	-0.00412530237461156	0.00200548161142631	0.000375584442806994	HGDP	WBS	Long	even	odd	pruneall
12	-0.00115461472147651	1.33313515505027e-06	-0.00421999522218071	0.00191078747821773	0.000376917577962045	HGDP	WBS	Long	even	odd	pruneall
13	0.000864592483978236	7.47520163351656e-07	-0.00220080878561182	0.00392997750503592	0.000377665098125396	HGDP	WBS	Long	even	odd	pruneall
14	0.00172182927590648	2.96469605536865e-06	-0.00134357325233808	0.00478719944539567	0.000380629794180765	HGDP	WBS	Long	even	odd	pruneall
15	-0.00292689506336998	8.56671471197956e-06	-0.00599223673722529	0.000138501616026327	0.000389196508892744	HGDP	WBS	Long	even	odd	pruneall
16	-0.000708000106543258	5.01264150865265e-07	-0.0037733873539068	0.00235740044647086	0.00038969777304361	HGDP	WBS	Long	even	odd	pruneall
17	0.00163078532496185	2.65946077611094e-06	-0.0014346172834399	0.00469615728560993	0.000392357233819721	HGDP	WBS	Long	even	odd	pruneall
18	-0.00142016868942708	2.01687910642904e-06	-0.00448554459890037	0.00164523390964628	0.00039437411292615	HGDP	WBS	Long	even	odd	pruneall
19	0.000250390981312895	6.26956435228345e-08	-0.00281500661608527	0.00331578387303893	0.000394436808569672	HGDP	WBS	Long	even	odd	pruneall
20	0.000683235361071607	4.6681055861865e-07	-0.00238216506485012	0.00374862294675333	0.000394903619128291	HGDP	WBS	Long	even	odd	pruneall
21	0.00109330349402648	1.1953125300505e-06	-0.00197209855202672	0.00415868499332546	0.000396098931658342	HGDP	WBS	Long	even	odd	pruneall
22	0.00256755934105506	6.59236096983912e-06	-0.000497840013984164	0.00563291044350362	0.000402691292628181	HGDP	WBS	Long	even	odd	pruneall
23	-0.00143802559189238	2.06791760293742e-06	-0.00450340117711994	0.0016273770185233	0.000404759210231118	HGDP	WBS	Long	even	odd	pruneall
24	0.00136746117211823	1.86995005725096e-06	-0.00169794138207538	0.00443283802725408	0.000406629160288369	HGDP	WBS	Long	even	odd	pruneall
25	0.00038052740983063	1.44801109632409e-07	-0.00268487115873017	0.00344591882702732	0.000406773961398002	HGDP	WBS	Long	even	odd	pruneall
26	0.00291917355980637	8.52157427227258e-06	-0.000146223185407537	0.00598451544458807	0.000415295535670274	HGDP	WBS	Long	even	odd	pruneall
27	0.000535883928162651	2.87171584463034e-07	-0.00252951566381022	0.00360127344911187	0.000415582707254737	HGDP	WBS	Long	even	odd	pruneall
28	0.00161799445344043	2.61790605136401e-06	-0.0014474081621514	0.00468336666165936	0.000418200613306101	HGDP	WBS	Long	even	odd	pruneall
29	-0.00126024005055665	1.58820498502702e-06	-0.00432561877685848	0.00180516235977486	0.000419788818291128	HGDP	WBS	Long	even	odd	pruneall
30	-0.000898323176047184	8.06984528623501e-07	-0.00396370769787005	0.00216707822821753	0.000420595802819752	HGDP	WBS	Long	even	odd	pruneall
31	-0.000351799874202872	1.23763151489157e-07	-0.00341719162583108	0.00271359848890452	0.000420719565971241	HGDP	WBS	Long	even	odd	pruneall
32	1.65324057644314e-05	2.73320440359803e-10	-0.0030488631854942	0.00308192768632462	0.000420719839291681	HGDP	WBS	Long	even	odd	pruneall
33	-0.00160345954614629	2.57108251612767e-06	-0.00466883203447488	0.00146194307639849	0.000423290921807809	HGDP	WBS	Long	even	odd	pruneall
34	0.00301493715102825	9.08984602465031e-06	-5.04587520574956e-05	0.00608027639401558	0.000432380767832459	HGDP	WBS	Long	even	odd	pruneall
35	0.000875829042805759	7.67076512222052e-07	-0.00218957227242268	0.0039412138983303	0.000433147844344681	HGDP	WBS	Long	even	odd	pruneall
36	0.000679082278697213	4.611527412406e-07	-0.0023863181255428	0.00374446992074723	0.000433608997085922	HGDP	WBS	Long	even	odd	pruneall
37	-0.00168997613446011	2.85601933504475e-06	-0.00475534693639347	0.00137542642760826	0.000436465016420967	HGDP	WBS	Long	even	odd	pruneall
38	-2.58058360624045e-05	6.65941174879698e-10	-0.0030912010282799	0.00303958984113187	0.000436465682362141	HGDP	WBS	Long	even	odd	pruneall
39	0.00152230791564495	2.31742139003528e-06	-0.00154309472191637	0.00458768194408571	0.000438783103752177	HGDP	WBS	Long	even	odd	pruneall
40	-0.00150323179234663	2.25970582152165e-06	-0.00456860617695716	0.00156217084288366	0.000441042809573698	HGDP	WBS	Long	even	odd	pruneall
1	0.00949061410379981	9.00717560672439e-05	0.00642540559806962	0.0125556442656525	9.00717560672439e-05	HGDP	WBS	Long	even	odd	all
2	-0.00228678387438574	5.22938048815067e-06	-0.00535214179317106	0.000778617020386496	9.53011365553946e-05	HGDP	WBS	Long	even	odd	all
3	-0.0083502458976262	6.97266065508231e-05	-0.0114153491378999	-0.00528498573963191	0.000165027743106218	HGDP	WBS	Long	even	odd	all
4	0.000862158234505619	7.43316821325846e-07	-0.00220324302509549	0.00392754329132182	0.000165771059927544	HGDP	WBS	Long	even	odd	all
5	0.000770554055335119	5.93753552193398e-07	-0.00229484680196163	0.00383594043138819	0.000166364813479737	HGDP	WBS	Long	even	odd	all
6	-0.00289702627487596	8.39276123732168e-06	-0.00596236876262183	0.000168370657092136	0.000174757574717059	HGDP	WBS	Long	even	odd	all
7	0.00411547250213039	1.69371139157913e-05	0.00105009031285065	0.00718077734941742	0.00019169468863285	HGDP	WBS	Long	even	odd	all
8	0.00137441171528629	1.8890075631162e-06	-0.00169099084580052	0.00443978844669245	0.000193583696195966	HGDP	WBS	Long	even	odd	all
9	-0.00028242394298083	7.97632835688391e-08	-0.00334781648138586	0.0027829739031012	0.000193663459479535	HGDP	WBS	Long	even	odd	all
10	0.00229091575851352	5.24829501260556e-06	-0.000774485117104024	0.00535627358049363	0.000198911754492141	HGDP	WBS	Long	even	odd	all
11	-0.000699147180160827	4.88806779526836e-07	-0.0037645345488985	0.00236625332785199	0.000199400561271667	HGDP	WBS	Long	even	odd	all
12	-0.00156037940768379	2.43478389592361e-06	-0.00462575271862353	0.00150502322786032	0.000201835345167591	HGDP	WBS	Long	even	odd	all
13	0.000846818116325759	7.17100922137506e-07	-0.00221858307949129	0.0039122033976487	0.000202552446089729	HGDP	WBS	Long	even	odd	all
14	0.0024009739464012	5.76467589129737e-06	-0.000664426380480725	0.0054663291513235	0.000208317121981026	HGDP	WBS	Long	even	odd	all
15	-0.00116189359870062	1.34999673470149e-06	-0.00422727397932112	0.00190350861770347	0.000209667118715727	HGDP	WBS	Long	even	odd	all
16	-0.000378567274493261	1.43313181317256e-07	-0.00344395871466969	0.00268683128020989	0.000209810431897045	HGDP	WBS	Long	even	odd	all
17	0.00263764205262086	6.95715559775401e-06	-0.000427756842718355	0.00570299137831087	0.000216767587494799	HGDP	WBS	Long	even	odd	all
18	0.000203838975405624	4.15503278944145e-08	-0.00286155824937789	0.00326923236938261	0.000216809137822693	HGDP	WBS	Long	even	odd	all
19	-0.000368568133526322	1.35842469051076e-07	-0.00343395969056161	0.00269683035011892	0.000216944980291744	HGDP	WBS	Long	even	odd	all
20	0.000323487074292822	1.0464388723453e-07	-0.00274191108137677	0.00338887915057394	0.000217049624178979	HGDP	WBS	Long	even	odd	all
21	0.00269956312802938	7.28764108221578e-06	-0.000365835336088852	0.00576491085882201	0.000224337265261194	HGDP	WBS	Long	even	odd	all
22	0.00163613839898461	2.67694886063191e-06	-0.00142926420611031	0.00470151025572473	0.000227014214121826	HGDP	WBS	Long	even	odd	all
23	-0.00187864658489009	3.52931299091918e-06	-0.00494401355007845	0.00118675568613947	0.000230543527112746	HGDP	WBS	Long	even	odd	all
24	-5.26205049022686e-05	2.76891753616967e-09	-0.00311801543870533	0.00301277541781364	0.000230546296030282	HGDP	WBS	Long	even	odd	all
25	-8.64103284947021e-05	7.46674487056233e-09	-0.00315180493038609	0.00297898589733176	0.000230553762775152	HGDP	WBS	Long	even	odd	all
26	0.0015267161397511	2.3308621713765e-06	-0.00153868649803154	0.00459209008556868	0.000232884624946529	HGDP	WBS	Long	even	odd	all
27	0.000746591577599694	5.573989837428e-07	-0.00231880916597053	0.00381197829025946	0.000233442023930272	HGDP	WBS	Long	even	odd	all
28	0.00146413661241777	2.1436960198222e-06	-0.00160126601106382	0.00452951172000215	0.000235585719950094	HGDP	WBS	Long	even	odd	all
29	-0.0017284718675468	2.98761499690071e-06	-0.00479384190436347	0.00133693065286036	0.000238573334946994	HGDP	WBS	Long	even	odd	all
30	-0.00101844760117254	1.03723551633411e-06	-0.00408383028842775	0.00204695422605245	0.000239610570463329	HGDP	WBS	Long	even	odd	all
31	-0.00184257690349752	3.39508964530252e-06	-0.00490794461906027	0.00122282544004517	0.000243005660108631	HGDP	WBS	Long	even	odd	all
32	0.000430153660875468	1.85032171964568e-07	-0.00263524525068262	0.00349554448842896	0.000243190692280596	HGDP	WBS	Long	even	odd	all
33	-0.00145312483860411	2.11157179656821e-06	-0.00451850014813412	0.0016122777798769	0.000245302264077164	HGDP	WBS	Long	even	odd	all
34	0.00183582804306604	3.3702646037077e-06	-0.00122957431315848	0.00490119589814268	0.000248672528680872	HGDP	WBS	Long	even	odd	all
35	0.00241687897708072	5.84130398985473e-06	-0.000648521264359388	0.0054822337976584	0.000254513832670726	HGDP	WBS	Long	even	odd	all
36	-0.00218859382843254	4.78994294585301e-06	-0.0052539540168986	0.000876807490733321	0.000259303775616579	HGDP	WBS	Long	even	odd	all
37	-1.59240361351543e-05	2.53574926833699e-10	-0.00308131932247251	0.00304947154946736	0.000259304029191506	HGDP	WBS	Long	even	odd	all
38	0.000502371238450634	2.52376861222424e-07	-0.00256302814527409	0.00356776118096517	0.000259556406052729	HGDP	WBS	Long	even	odd	all
39	0.00108745468326996	1.18255768816577e-06	-0.00197794734692248	0.00415283627662624	0.000260738963740894	HGDP	WBS	Long	even	odd	all
40	-0.00209620604901046	4.39407979990804e-06	-0.00516156831906579	0.000969195615497488	0.000265133043540802	HGDP	WBS	Long	even	odd	all
1	-0.0128174719727198	0.000164287587771457	-0.0158822433862758	-0.00975245971616223	0.000164287587771457	HGDP	WBS	AFRICA-EUROPE	even	all	1000
2	0.00371286925639721	1.37853981150996e-05	0.000647481188900455	0.00677818754779613	0.000178072985886556	HGDP	WBS	AFRICA-EUROPE	even	all	1000
3	0.00827370632752029	6.84542163940492e-05	0.00520844298825008	0.0113388141872027	0.000246527202280605	HGDP	WBS	AFRICA-EUROPE	even	all	1000
4	-0.00106328381409663	1.13057246931988e-06	-0.00412866579393106	0.00200211814832517	0.000247657774749925	HGDP	WBS	AFRICA-EUROPE	even	all	1000
5	-0.00179115652530109	3.20824169812869e-06	-0.00485652529679578	0.0012742459078246	0.000250866016448054	HGDP	WBS	AFRICA-EUROPE	even	all	1000
6	-0.00569448074640693	3.24271109711993e-05	-0.00875972327486745	-0.00262913120334095	0.000283293127419253	HGDP	WBS	AFRICA-EUROPE	even	all	1000
7	0.0136405982635037	0.000186065920986301	0.0105756450349555	0.0167052951879168	0.000469359048405554	HGDP	WBS	AFRICA-EUROPE	even	all	1000
8	0.00045657318767293	2.0845907570182e-07	-0.00260882590032799	0.0035219636951595	0.000469567507481256	HGDP	WBS	AFRICA-EUROPE	even	all	1000
9	0.000552317413935863	3.050545257368e-07	-0.0025130822776388	0.00361770672564774	0.000469872562006993	HGDP	WBS	AFRICA-EUROPE	even	all	1000
10	-0.00126582368709735	1.60230960681674e-06	-0.00433120231769613	0.00179957873246554	0.00047147487161381	HGDP	WBS	AFRICA-EUROPE	even	all	1000
11	-0.00400699338862883	1.60559960165152e-05	-0.00707230195615501	-0.000941609517689423	0.000487530867630325	HGDP	WBS	AFRICA-EUROPE	even	all	1000
12	0.00257320275379002	6.62137241211254e-06	-0.00049219656534662	0.00563855371427975	0.000494152240042437	HGDP	WBS	AFRICA-EUROPE	even	all	1000
13	-0.00255002422826068	6.50262356471647e-06	-0.00561537577055535	0.00051537523708853	0.000500654863607154	HGDP	WBS	AFRICA-EUROPE	even	all	1000
14	0.00629222282478483	3.95920680767432e-05	0.00322688962877244	0.00935743777385806	0.000540246931683897	HGDP	WBS	AFRICA-EUROPE	even	all	1000
15	-0.00945381646653983	8.93746457830195e-05	-0.0125188491109725	-0.00638860616959244	0.000629621577466917	HGDP	WBS	AFRICA-EUROPE	even	all	1000
16	-0.0103900036387292	0.000107952175612806	-0.0134549705417993	-0.00732484149429948	0.000737573753079722	HGDP	WBS	AFRICA-EUROPE	even	all	1000
17	0.00474934326988971	2.25562614952467e-05	0.00168397234944789	0.00781462493651966	0.000760130014574969	HGDP	WBS	AFRICA-EUROPE	even	all	1000
18	0.00298003597877455	8.88061443479079e-06	-8.53602377374941e-05	0.00604537619107865	0.00076901062900976	HGDP	WBS	AFRICA-EUROPE	even	all	1000
