q	pval	q_NoSign	pval_NoSign	nsnp	dataset	gwas	contrasts	L	phenotype	covar	pc
-0.346721279900381	0.728800721754352	1.10813213952365	0.267804752564007	374	InUKBB	e5	NorthernIreland-Wales	pruneall	AspartateAminotransferase	no-FGr	10
-0.361357318517917	0.717832350247555	1.11132985095994	0.266426394912436	374	InUKBB	e5	NorthernIreland-Wales	pruneall	AspartateAminotransferase	no-FGr	40
0.989149138873369	0.322590178679939	1.75369187880863	0.0794833178580168	454	InUKBB	e5	NorthernIreland-Wales	pruneall	EosinophillPercentage	no-FGr	0
-0.577984383021775	0.563274662946287	0.164772213530401	0.869123275458697	440	InUKBB	e5	NorthernIreland-Wales	pruneall	EosinophillPercentage	no-FGr	10
-0.346231575297153	0.72916868683344	0.452963497206249	0.650575026592945	439	InUKBB	e5	NorthernIreland-Wales	pruneall	EosinophillPercentage	no-FGr	40
1.041676279539	0.297561790043623	1.25827922163288	0.208290792971173	438	InUKBB	e5	NorthernIreland-Wales	pruneall	AlkalinePhosphatase	no-FGr	0
0.0692277189601602	0.944808359490826	-0.196944326777504	0.84387110517155	418	InUKBB	e5	NorthernIreland-Wales	pruneall	AlkalinePhosphatase	no-FGr	10
-0.0996802730571068	0.920598162348478	-0.696132358999516	0.486345943222745	418	InUKBB	e5	NorthernIreland-Wales	pruneall	AlkalinePhosphatase	no-FGr	40
-1.7181371519156	0.0857716017172871	-2.09914040199426	0.0358045258298867	288	InUKBB	e5	NorthernIreland-Wales	pruneall	LDL	no-FGr	0
-1.18279739563053	0.236889452998287	-1.55745370376639	0.119362804168708	291	InUKBB	e5	NorthernIreland-Wales	pruneall	LDL	no-FGr	10
-1.53285163152912	0.125312415713304	-1.87733427066103	0.0604722939834693	291	InUKBB	e5	NorthernIreland-Wales	pruneall	LDL	no-FGr	40
-0.10866688145655	0.913466711024751	-1.24760072118324	0.212177314251946	404	InUKBB	e5	RepublicOfIrelend-Scotland	pruneall	HDL	no-FGr	0
1.157096956321	0.24723275007007	0.904519951007746	0.365719760143815	395	InUKBB	e5	RepublicOfIrelend-Scotland	pruneall	HDL	no-FGr	10
1.15529529118093	0.247969523592721	0.811348667337823	0.417165469117316	392	InUKBB	e5	RepublicOfIrelend-Scotland	pruneall	HDL	no-FGr	40
-2.29754292890005	0.0215878170729296	-2.67394783808843	0.00749641105034623	335	InUKBB	e5	RepublicOfIrelend-Scotland	pruneall	SystolicBloodPressure	no-FGr	0
0.281512063257203	0.7783176769112	-0.670483370902303	0.502549703577102	333	InUKBB	e5	RepublicOfIrelend-Scotland	pruneall	SystolicBloodPressure	no-FGr	10
0.112850219498134	0.910149303203419	-0.741162060934345	0.458595183904656	333	InUKBB	e5	RepublicOfIrelend-Scotland	pruneall	SystolicBloodPressure	no-FGr	40
0.195446493609097	0.845043421720119	0.814230601748982	0.415512857600581	448	InUKBB	e5	RepublicOfIrelend-Scotland	pruneall	HbA1c	no-FGr	0
-0.435232168399225	0.663393915160772	-0.168501527662137	0.866188741953925	438	InUKBB	e5	RepublicOfIrelend-Scotland	pruneall	HbA1c	no-FGr	10
-0.245680070728605	0.805929900696483	0.204494401719919	0.837967166346322	437	InUKBB	e5	RepublicOfIrelend-Scotland	pruneall	HbA1c	no-FGr	40
-0.897037283057464	0.369699022860823	-1.09448845227644	0.273740809256772	405	InUKBB	e5	RepublicOfIrelend-Scotland	pruneall	TotalProtein	no-FGr	0
-1.19673501286065	0.231409855436444	-1.50884340939135	0.13133880445555	397	InUKBB	e5	RepublicOfIrelend-Scotland	pruneall	TotalProtein	no-FGr	10
-1.4313864116174	0.152319500632849	-1.76562632575706	0.0774585603778057	402	InUKBB	e5	RepublicOfIrelend-Scotland	pruneall	TotalProtein	no-FGr	40
-0.575659486514903	0.564845364312589	-0.505313085281137	0.613338953613518	229	InUKBB	e5	RepublicOfIrelend-Scotland	pruneall	BasophillPercentage	no-FGr	0
-2.08688151289388	0.0368988464107699	-1.99825009139745	0.0456895533594067	228	InUKBB	e5	RepublicOfIrelend-Scotland	pruneall	BasophillPercentage	no-FGr	10
-2.09064307968791	0.0365600709552158	-2.0507125901841	0.0402949441560409	229	InUKBB	e5	RepublicOfIrelend-Scotland	pruneall	BasophillPercentage	no-FGr	40
-1.02006629013023	0.307697022792398	-0.771434305777101	0.440449547489467	569	InUKBB	e5	RepublicOfIrelend-Scotland	pruneall	BodyWeight	no-FGr	0
1.32645382960734	0.184689418683841	1.4715432815376	0.141144251517715	557	InUKBB	e5	RepublicOfIrelend-Scotland	pruneall	BodyWeight	no-FGr	10
1.55189084855133	0.1206883429917	1.53815746276892	0.124010118773014	551	InUKBB	e5	RepublicOfIrelend-Scotland	pruneall	BodyWeight	no-FGr	40
-2.15400428293186	0.0312398360424029	-1.57527663051888	0.115192605759395	308	InUKBB	e5	RepublicOfIrelend-Scotland	pruneall	Cholesterol	no-FGr	0
-0.831367533012531	0.405766034462102	-0.288905217006353	0.772653911296741	300	InUKBB	e5	RepublicOfIrelend-Scotland	pruneall	Cholesterol	no-FGr	10
-1.12594512316439	0.260188748123945	-0.668189133168474	0.504012871160669	308	InUKBB	e5	RepublicOfIrelend-Scotland	pruneall	Cholesterol	no-FGr	40
-1.05963121225381	0.289312408147534	-2.31037706632194	0.0208672876398915	378	InUKBB	e5	RepublicOfIrelend-Scotland	pruneall	Triglycerides	no-FGr	0
-0.841455475008293	0.400092818645951	-2.032699278434	0.0420829142492598	378	InUKBB	e5	RepublicOfIrelend-Scotland	pruneall	Triglycerides	no-FGr	10
-0.916538120352115	0.359384723026073	-2.13357453071419	0.0328776246940911	371	InUKBB	e5	RepublicOfIrelend-Scotland	pruneall	Triglycerides	no-FGr	40
6.4208621576192	1.35504687198048e-10	8.4569321653586	2.7450349201199e-17	571	InUKBB	e5	RepublicOfIrelend-Scotland	pruneall	MeanCorpuscularVolume	no-FGr	0
1.39609445184294	0.162686054347016	0.792468981674691	0.428087271128664	422	InUKBB	e5	RepublicOfIrelend-Scotland	pruneall	MeanCorpuscularVolume	no-FGr	10
1.60832572088102	0.107763860292533	1.27068757841477	0.203839816362531	428	InUKBB	e5	RepublicOfIrelend-Scotland	pruneall	MeanCorpuscularVolume	no-FGr	40
1.625463265324	0.104063885009151	1.35716673360977	0.174728238254756	257	InUKBB	e5	RepublicOfIrelend-Scotland	pruneall	MeanCorpuscularHaemoglobinConcentration	no-FGr	0
1.65683570710082	0.09755269572337	1.42728188184665	0.153498660860896	245	InUKBB	e5	RepublicOfIrelend-Scotland	pruneall	MeanCorpuscularHaemoglobinConcentration	no-FGr	10
1.72942198413976	0.0837335982190677	1.52332644321378	0.127677054630887	246	InUKBB	e5	RepublicOfIrelend-Scotland	pruneall	MeanCorpuscularHaemoglobinConcentration	no-FGr	40
-0.229445670349368	0.818522542984157	-0.547573496619393	0.583984791857216	246	InUKBB	e5	RepublicOfIrelend-Scotland	pruneall	Glucose	no-FGr	0
-0.395314077322572	0.692611111527783	-0.599988265630633	0.548514055888822	241	InUKBB	e5	RepublicOfIrelend-Scotland	pruneall	Glucose	no-FGr	10
-0.400161653820624	0.689037456078832	-0.620799042928095	0.534731853048467	239	InUKBB	e5	RepublicOfIrelend-Scotland	pruneall	Glucose	no-FGr	40
-12.4169874364052	2.11371910255253e-35	-13.7707191099402	3.82387816654984e-43	1076	InUKBB	e5	RepublicOfIrelend-Scotland	pruneall	StandingHeight	no-FGr	0
-0.0825103006386944	0.934240927540634	-0.908589266241901	0.36356697453964	815	InUKBB	e5	RepublicOfIrelend-Scotland	pruneall	StandingHeight	no-FGr	10
0.024163952032695	0.980721831839455	-0.723552694052447	0.469340392705133	807	InUKBB	e5	RepublicOfIrelend-Scotland	pruneall	StandingHeight	no-FGr	40
3.32003425127336	0.000900064045775689	3.77346224077992	0.000160997595785637	563	InUKBB	e5	RepublicOfIrelend-Scotland	pruneall	PlateletCount	no-FGr	0
0.48517879792484	0.627549520405131	0.687259015193273	0.49191952100839	516	InUKBB	e5	RepublicOfIrelend-Scotland	pruneall	PlateletCount	no-FGr	10
0.448359454544404	0.653893798535471	0.740796258968612	0.458816983820797	520	InUKBB	e5	RepublicOfIrelend-Scotland	pruneall	PlateletCount	no-FGr	40
4.30516008512683	1.66865024781073e-05	4.11783576890467	3.82447076688277e-05	394	InUKBB	e5	RepublicOfIrelend-Scotland	pruneall	AspartateAminotransferase	no-FGr	0
0.977203384992499	0.328468472536747	1.33803506856215	0.180885005340327	374	InUKBB	e5	RepublicOfIrelend-Scotland	pruneall	AspartateAminotransferase	no-FGr	10
0.946625486645256	0.343829652056207	1.34524957776344	0.178544650671359	374	InUKBB	e5	RepublicOfIrelend-Scotland	pruneall	AspartateAminotransferase	no-FGr	40
1.1534356086773	0.248731632870411	0.730856453256459	0.46486683710294	454	InUKBB	e5	RepublicOfIrelend-Scotland	pruneall	EosinophillPercentage	no-FGr	0
-1.31098710250311	0.189862121072867	-2.1172865032625	0.0342355396646648	440	InUKBB	e5	RepublicOfIrelend-Scotland	pruneall	EosinophillPercentage	no-FGr	10
-1.44490401262261	0.148484849086028	-2.41508349264056	0.0157316031314578	439	InUKBB	e5	RepublicOfIrelend-Scotland	pruneall	EosinophillPercentage	no-FGr	40
1.75650474093005	0.079002262627893	4.06191768872228	4.86712394807828e-05	438	InUKBB	e5	RepublicOfIrelend-Scotland	pruneall	AlkalinePhosphatase	no-FGr	0
-0.209097171792056	0.834372382491572	0.900157300072321	0.368036546160927	418	InUKBB	e5	RepublicOfIrelend-Scotland	pruneall	AlkalinePhosphatase	no-FGr	10
-0.405347204647633	0.685222312824528	0.119049202722528	0.905236374788559	418	InUKBB	e5	RepublicOfIrelend-Scotland	pruneall	AlkalinePhosphatase	no-FGr	40
-1.96940770556868	0.0489062916047271	-1.67010978744645	0.0948976440474429	288	InUKBB	e5	RepublicOfIrelend-Scotland	pruneall	LDL	no-FGr	0
-0.849452766371856	0.395629402356428	-0.435826272111815	0.662962780840708	291	InUKBB	e5	RepublicOfIrelend-Scotland	pruneall	LDL	no-FGr	10
-1.11426442791332	0.265165762763761	-0.654633829738427	0.512703537667178	291	InUKBB	e5	RepublicOfIrelend-Scotland	pruneall	LDL	no-FGr	40
0.494239713854518	0.621136895554639	-0.383878071517913	0.701068819880721	404	InUKBB	e5	RepublicOfIrelend-Wales	pruneall	HDL	no-FGr	0
1.76183318105173	0.0780974867874091	1.44437982863153	0.148632161599344	395	InUKBB	e5	RepublicOfIrelend-Wales	pruneall	HDL	no-FGr	10
1.63288391716813	0.102493413261386	1.12838352227757	0.259157983652754	392	InUKBB	e5	RepublicOfIrelend-Wales	pruneall	HDL	no-FGr	40
-3.77240927324661	0.000161678764556595	-3.58872384736982	0.000332300602356275	335	InUKBB	e5	RepublicOfIrelend-Wales	pruneall	SystolicBloodPressure	no-FGr	0
-0.256347303373963	0.797682674357048	-0.732692216561849	0.463746172271419	333	InUKBB	e5	RepublicOfIrelend-Wales	pruneall	SystolicBloodPressure	no-FGr	10
-0.47451197006048	0.635134864129493	-0.953388078341465	0.340393479503962	333	InUKBB	e5	RepublicOfIrelend-Wales	pruneall	SystolicBloodPressure	no-FGr	40
-0.238136113695757	0.811775525602081	0.895823112846695	0.370347243579596	448	InUKBB	e5	RepublicOfIrelend-Wales	pruneall	HbA1c	no-FGr	0
-0.959059346966759	0.337528848709185	-0.336210780720358	0.73671192380097	438	InUKBB	e5	RepublicOfIrelend-Wales	pruneall	HbA1c	no-FGr	10
-0.870715395123467	0.383909570412888	-0.12041181997458	0.904156928543235	437	InUKBB	e5	RepublicOfIrelend-Wales	pruneall	HbA1c	no-FGr	40
-1.57618593199675	0.114982959661476	-1.70059088588854	0.0890198367822399	405	InUKBB	e5	RepublicOfIrelend-Wales	pruneall	TotalProtein	no-FGr	0
-1.13583454769837	0.256025815301543	-1.31541954376917	0.188368940788114	397	InUKBB	e5	RepublicOfIrelend-Wales	pruneall	TotalProtein	no-FGr	10
-1.4503054903799	0.1469733486922	-1.73798539901534	0.0822133865587116	402	InUKBB	e5	RepublicOfIrelend-Wales	pruneall	TotalProtein	no-FGr	40
-0.795068185530817	0.426573839839189	-0.875206289078631	0.381461671885485	229	InUKBB	e5	RepublicOfIrelend-Wales	pruneall	BasophillPercentage	no-FGr	0
-2.3034049411931	0.0212560700005797	-2.29454060534245	0.0217594654629877	228	InUKBB	e5	RepublicOfIrelend-Wales	pruneall	BasophillPercentage	no-FGr	10
-2.03452077323911	0.0418991163139147	-2.19034267439118	0.0284993941169797	229	InUKBB	e5	RepublicOfIrelend-Wales	pruneall	BasophillPercentage	no-FGr	40
-3.3402962381226	0.000836890678969638	-3.43606722396451	0.00059022450098937	569	InUKBB	e5	RepublicOfIrelend-Wales	pruneall	BodyWeight	no-FGr	0
0.000379522352050996	0.999697184982088	-0.134499303205763	0.893007762044844	557	InUKBB	e5	RepublicOfIrelend-Wales	pruneall	BodyWeight	no-FGr	10
0.145835904155989	0.884050931481807	-0.245198590674437	0.80630266756683	551	InUKBB	e5	RepublicOfIrelend-Wales	pruneall	BodyWeight	no-FGr	40
-2.57572987962858	0.010002875656883	-2.50950399176948	0.0120900849153136	308	InUKBB	e5	RepublicOfIrelend-Wales	pruneall	Cholesterol	no-FGr	0
-1.04949157837777	0.293951929248559	-1.144910514654	0.252246227903639	300	InUKBB	e5	RepublicOfIrelend-Wales	pruneall	Cholesterol	no-FGr	10
-1.20851493620863	0.226849254111268	-1.3112693383331	0.189766783590496	308	InUKBB	e5	RepublicOfIrelend-Wales	pruneall	Cholesterol	no-FGr	40
-2.53010621280382	0.0114028002682742	-2.8582247504195	0.004260185306548	378	InUKBB	e5	RepublicOfIrelend-Wales	pruneall	Triglycerides	no-FGr	0
-1.9536353468443	0.0507443573143332	-2.30935600942925	0.0209238339903207	378	InUKBB	e5	RepublicOfIrelend-Wales	pruneall	Triglycerides	no-FGr	10
-2.0034250518481	0.0451316847429253	-2.47757680911979	0.0132277934021295	371	InUKBB	e5	RepublicOfIrelend-Wales	pruneall	Triglycerides	no-FGr	40
9.23908196993669	2.48621116616929e-20	12.1977904560622	3.19372924843965e-34	571	InUKBB	e5	RepublicOfIrelend-Wales	pruneall	MeanCorpuscularVolume	no-FGr	0
2.6278499985339	0.00859263964973358	1.72606274139557	0.0843361258944021	422	InUKBB	e5	RepublicOfIrelend-Wales	pruneall	MeanCorpuscularVolume	no-FGr	10
2.91081325790486	0.00360489400708371	2.40435403039032	0.0162010749004141	428	InUKBB	e5	RepublicOfIrelend-Wales	pruneall	MeanCorpuscularVolume	no-FGr	40
4.88058064635257	1.05773947807921e-06	4.88540944833524	1.03214134344328e-06	257	InUKBB	e5	RepublicOfIrelend-Wales	pruneall	MeanCorpuscularHaemoglobinConcentration	no-FGr	0
2.82815528812711	0.00468170906518272	2.42730737944293	0.0152113619575082	245	InUKBB	e5	RepublicOfIrelend-Wales	pruneall	MeanCorpuscularHaemoglobinConcentration	no-FGr	10
3.00668189910695	0.00264115983934688	2.52296899066599	0.0116368662082312	246	InUKBB	e5	RepublicOfIrelend-Wales	pruneall	MeanCorpuscularHaemoglobinConcentration	no-FGr	40
1.46084965816629	0.144056704567688	0.504067766914116	0.614213756754046	246	InUKBB	e5	RepublicOfIrelend-Wales	pruneall	Glucose	no-FGr	0
1.10840094020993	0.267688699045853	0.375526480426418	0.707268956465098	241	InUKBB	e5	RepublicOfIrelend-Wales	pruneall	Glucose	no-FGr	10
1.14071405726525	0.253988934817355	0.297581380520708	0.766022687287245	239	InUKBB	e5	RepublicOfIrelend-Wales	pruneall	Glucose	no-FGr	40
-12.9333053564296	2.91990518144985e-38	-14.6751354532119	9.30296004667034e-49	1076	InUKBB	e5	RepublicOfIrelend-Wales	pruneall	StandingHeight	no-FGr	0
0.867061128685811	0.38590851728351	0.132383186953381	0.894681212496019	815	InUKBB	e5	RepublicOfIrelend-Wales	pruneall	StandingHeight	no-FGr	10
0.865561242743435	0.38673081740071	0.271431881286425	0.78605888436048	807	InUKBB	e5	RepublicOfIrelend-Wales	pruneall	StandingHeight	no-FGr	40
5.72871922013158	1.01191723379792e-08	5.4942578233117	3.9235693394865e-08	563	InUKBB	e5	RepublicOfIrelend-Wales	pruneall	PlateletCount	no-FGr	0
1.91522723597468	0.0554635305173239	1.60225203716696	0.109099887142029	516	InUKBB	e5	RepublicOfIrelend-Wales	pruneall	PlateletCount	no-FGr	10
2.10379852138221	0.0353960258490006	1.92939790893406	0.0536814831142543	520	InUKBB	e5	RepublicOfIrelend-Wales	pruneall	PlateletCount	no-FGr	40
4.39056634965387	1.13055810546393e-05	4.95500062053406	7.23300583858826e-07	394	InUKBB	e5	RepublicOfIrelend-Wales	pruneall	AspartateAminotransferase	no-FGr	0
0.46224406697551	0.643906305229605	1.42939849373744	0.152889731103596	374	InUKBB	e5	RepublicOfIrelend-Wales	pruneall	AspartateAminotransferase	no-FGr	10
0.410168249727492	0.681682529972588	1.39113143245729	0.164185574862513	374	InUKBB	e5	RepublicOfIrelend-Wales	pruneall	AspartateAminotransferase	no-FGr	40
1.85371286971802	0.0637802495043036	2.25177692034361	0.024336372889501	454	InUKBB	e5	RepublicOfIrelend-Wales	pruneall	EosinophillPercentage	no-FGr	0
-0.880080338048346	0.378815789726138	-0.856234002381461	0.391868358300038	440	InUKBB	e5	RepublicOfIrelend-Wales	pruneall	EosinophillPercentage	no-FGr	10
-0.865984909601014	0.386498437259851	-0.93788552278019	0.348303243887041	439	InUKBB	e5	RepublicOfIrelend-Wales	pruneall	EosinophillPercentage	no-FGr	40
1.32739459146983	0.184378187876052	3.14482719760656	0.00166184959342765	438	InUKBB	e5	RepublicOfIrelend-Wales	pruneall	AlkalinePhosphatase	no-FGr	0
-0.415315335736979	0.677911076102877	-0.0213293268696076	0.982982949698206	418	InUKBB	e5	RepublicOfIrelend-Wales	pruneall	AlkalinePhosphatase	no-FGr	10
-0.563947968740353	0.572789543053744	-0.820709904635133	0.411811527710155	418	InUKBB	e5	RepublicOfIrelend-Wales	pruneall	AlkalinePhosphatase	no-FGr	40
-2.67637428070831	0.00744234814231419	-2.12944936292109	0.0332171001145281	288	InUKBB	e5	RepublicOfIrelend-Wales	pruneall	LDL	no-FGr	0
-1.73094656972928	0.0834612945342228	-1.23533061344327	0.216707484768693	291	InUKBB	e5	RepublicOfIrelend-Wales	pruneall	LDL	no-FGr	10
-2.09402697621481	0.0362575772501702	-1.55979510813376	0.118808307865566	291	InUKBB	e5	RepublicOfIrelend-Wales	pruneall	LDL	no-FGr	40
1.05029182402446	0.293583963044609	0.825507118674114	0.409083742864411	404	InUKBB	e5	Scotland-Wales	pruneall	HDL	no-FGr	0
1.38252055898616	0.166811922343253	1.21991537379901	0.22249695718654	395	InUKBB	e5	Scotland-Wales	pruneall	HDL	no-FGr	10
1.16365323027657	0.244564570218737	0.842766305621034	0.399359155846669	392	InUKBB	e5	Scotland-Wales	pruneall	HDL	no-FGr	40
-3.136779357246	0.00170814621602019	-2.46078299723375	0.0138634189322436	335	InUKBB	e5	Scotland-Wales	pruneall	SystolicBloodPressure	no-FGr	0
-0.704534677467705	0.481099862304883	-0.349620819060995	0.726623284499952	333	InUKBB	e5	Scotland-Wales	pruneall	SystolicBloodPressure	no-FGr	10
-0.84589567718129	0.397610944244803	-0.592396019312802	0.553585431320407	333	InUKBB	e5	Scotland-Wales	pruneall	SystolicBloodPressure	no-FGr	40
-0.65238328956119	0.514153941573681	0.445642281406923	0.655855663562853	448	InUKBB	e5	Scotland-Wales	pruneall	HbA1c	no-FGr	0
-1.11487346729109	0.264904648107476	-0.313284522239543	0.754064508169088	438	InUKBB	e5	Scotland-Wales	pruneall	HbA1c	no-FGr	10
-1.19768224744434	0.231040743043176	-0.394400816699176	0.693285140917185	437	InUKBB	e5	Scotland-Wales	pruneall	HbA1c	no-FGr	40
-1.54703488935714	0.121854832808932	-1.40452120870354	0.160163700669875	405	InUKBB	e5	Scotland-Wales	pruneall	TotalProtein	no-FGr	0
-0.559907817920916	0.575542315940618	-0.366807120334381	0.713762896049896	397	InUKBB	e5	Scotland-Wales	pruneall	TotalProtein	no-FGr	10
-0.807268179494156	0.419511992677299	-0.731899648351968	0.46422982083766	402	InUKBB	e5	Scotland-Wales	pruneall	TotalProtein	no-FGr	40
-0.504962433866184	0.61358522131845	-0.693602144808453	0.487931748310504	229	InUKBB	e5	Scotland-Wales	pruneall	BasophillPercentage	no-FGr	0
-1.0099598777691	0.312514513080906	-1.06348736477212	0.287560992164474	228	InUKBB	e5	Scotland-Wales	pruneall	BasophillPercentage	no-FGr	10
-0.660413916175738	0.508988244191625	-0.87982472864311	0.378954266267494	229	InUKBB	e5	Scotland-Wales	pruneall	BasophillPercentage	no-FGr	40
-3.95576899715974	7.62888517442792e-05	-4.31104721891294	1.62483200700867e-05	569	InUKBB	e5	Scotland-Wales	pruneall	BodyWeight	no-FGr	0
-1.50512468395908	0.132292023938057	-1.90887652569497	0.0562780219046495	557	InUKBB	e5	Scotland-Wales	pruneall	BodyWeight	no-FGr	10
-1.54373240750404	0.122653171960612	-2.15454691570846	0.0311973068883669	551	InUKBB	e5	Scotland-Wales	pruneall	BodyWeight	no-FGr	40
-1.36797862394107	0.171318767237926	-2.24847352753051	0.0245460112760353	308	InUKBB	e5	Scotland-Wales	pruneall	Cholesterol	no-FGr	0
-0.632573463758972	0.527012220529295	-1.53524930487344	0.124722601462441	300	InUKBB	e5	Scotland-Wales	pruneall	Cholesterol	no-FGr	10
-0.543853735990858	0.586542127331407	-1.38446155654437	0.166217171621607	308	InUKBB	e5	Scotland-Wales	pruneall	Cholesterol	no-FGr	40
-2.5123060045155	0.0119945031842977	-1.95538652092589	0.0505374658646438	378	InUKBB	e5	Scotland-Wales	pruneall	Triglycerides	no-FGr	0
-1.91263505623329	0.0557947885334701	-1.39873869927126	0.161891354764377	378	InUKBB	e5	Scotland-Wales	pruneall	Triglycerides	no-FGr	10
-1.89771521161255	0.0577336076261222	-1.52688039407484	0.126790755681258	371	InUKBB	e5	Scotland-Wales	pruneall	Triglycerides	no-FGr	40
8.72875126244626	2.57499842151477e-18	9.37060148966559	7.21203446034716e-21	571	InUKBB	e5	Scotland-Wales	pruneall	MeanCorpuscularVolume	no-FGr	0
3.13669620254666	0.00170863070985162	1.86162464263405	0.0626560172875782	422	InUKBB	e5	Scotland-Wales	pruneall	MeanCorpuscularVolume	no-FGr	10
3.40102288846402	0.000671342064694278	2.37683512440852	0.0174618913069197	428	InUKBB	e5	Scotland-Wales	pruneall	MeanCorpuscularVolume	no-FGr	40
6.82092316539385	9.04573156760617e-12	6.18342767894268	6.27244766844908e-10	257	InUKBB	e5	Scotland-Wales	pruneall	MeanCorpuscularHaemoglobinConcentration	no-FGr	0
2.95774911714839	0.00309894231073169	2.26642620402216	0.0234253007121318	245	InUKBB	e5	Scotland-Wales	pruneall	MeanCorpuscularHaemoglobinConcentration	no-FGr	10
3.15345615459284	0.00161349464408274	2.28106415779626	0.0225446506782827	246	InUKBB	e5	Scotland-Wales	pruneall	MeanCorpuscularHaemoglobinConcentration	no-FGr	40
2.60073123898664	0.00930253012761226	1.51615052818316	0.129481294194567	246	InUKBB	e5	Scotland-Wales	pruneall	Glucose	no-FGr	0
2.28459987905121	0.0223363000405267	1.4053933560992	0.159904341297812	241	InUKBB	e5	Scotland-Wales	pruneall	Glucose	no-FGr	10
2.33802064847552	0.0193861770249558	1.30756296173364	0.191021586443409	239	InUKBB	e5	Scotland-Wales	pruneall	Glucose	no-FGr	40
-7.72606400185617	1.10922875367544e-14	-8.11660143575428	4.79420020840216e-16	1076	InUKBB	e5	Scotland-Wales	pruneall	StandingHeight	no-FGr	0
1.48556238921856	0.137394909546576	1.28170780665205	0.19994516538273	815	InUKBB	e5	Scotland-Wales	pruneall	StandingHeight	no-FGr	10
1.35895231138157	0.174161700768633	1.27997120151355	0.200555264375236	807	InUKBB	e5	Scotland-Wales	pruneall	StandingHeight	no-FGr	40
4.37027157901942	1.24092103775106e-05	4.28641123531308	1.81582709735164e-05	563	InUKBB	e5	Scotland-Wales	pruneall	PlateletCount	no-FGr	0
1.98570926069648	0.0470656161326527	1.60379477286185	0.108759297168817	516	InUKBB	e5	Scotland-Wales	pruneall	PlateletCount	no-FGr	10
2.25877441668035	0.0238974206946726	2.02024656993829	0.0433578179060262	520	InUKBB	e5	Scotland-Wales	pruneall	PlateletCount	no-FGr	40
2.07404976770027	0.0380746890553782	2.84545343202316	0.00443482434516357	394	InUKBB	e5	Scotland-Wales	pruneall	AspartateAminotransferase	no-FGr	0
-0.322629766872575	0.746975647572158	0.617719966842515	0.536759947820458	374	InUKBB	e5	Scotland-Wales	pruneall	AspartateAminotransferase	no-FGr	10
-0.373612450606704	0.708692669463449	0.529142125635357	0.596706860658303	374	InUKBB	e5	Scotland-Wales	pruneall	AspartateAminotransferase	no-FGr	40
1.68948444043927	0.0911266311723241	2.9510228940553	0.00316723440033282	454	InUKBB	e5	Scotland-Wales	pruneall	EosinophillPercentage	no-FGr	0
0.060621856846888	0.95166036628883	0.983053552055186	0.32558108276048	440	InUKBB	e5	Scotland-Wales	pruneall	EosinophillPercentage	no-FGr	10
0.208180068465516	0.835088370716883	1.20058443657249	0.229912441165779	439	InUKBB	e5	Scotland-Wales	pruneall	EosinophillPercentage	no-FGr	40
0.422061738865575	0.672979954189651	0.593362400636312	0.552938646121115	438	InUKBB	e5	Scotland-Wales	pruneall	AlkalinePhosphatase	no-FGr	0
-0.529874122661945	0.596199208920773	-1.03238677843065	0.301890963221985	418	InUKBB	e5	Scotland-Wales	pruneall	AlkalinePhosphatase	no-FGr	10
-0.577470624663751	0.563621577025871	-1.4055443763565	0.159859463137754	418	InUKBB	e5	Scotland-Wales	pruneall	AlkalinePhosphatase	no-FGr	40
-1.67198629404504	0.0945270247926983	-1.5443663492385	0.122499607337202	288	InUKBB	e5	Scotland-Wales	pruneall	LDL	no-FGr	0
-1.55203661665804	0.120653462420196	-1.48073646975921	0.138676811626196	291	InUKBB	e5	Scotland-Wales	pruneall	LDL	no-FGr	10
-1.77989429005958	0.0750932623433707	-1.7418056901131	0.0815424507082998	291	InUKBB	e5	Scotland-Wales	pruneall	LDL	no-FGr	40
3.67423548817267	0.000238562637517786	3.30377021518311	0.000953939872185321	410	InUKBB	e10	England-NorthernIreland	pruneall	HDL	no-FGr	0
1.45338121409993	0.146117939422031	0.855695873953277	0.392166023064622	420	InUKBB	e10	England-NorthernIreland	pruneall	HDL	no-FGr	10
1.22801489898216	0.219441375064183	0.649602564132511	0.515948976367576	407	InUKBB	e10	England-NorthernIreland	pruneall	HDL	no-FGr	40
1.56221208102538	0.118238035517212	1.83466728811923	0.0665550019914449	368	InUKBB	e10	England-NorthernIreland	pruneall	SystolicBloodPressure	no-FGr	0
0.890662936474219	0.373110024168087	1.09925524364249	0.271656748404505	358	InUKBB	e10	England-NorthernIreland	pruneall	SystolicBloodPressure	no-FGr	10
1.22457072342774	0.220737004238699	1.38430302132228	0.166265689302082	345	InUKBB	e10	England-NorthernIreland	pruneall	SystolicBloodPressure	no-FGr	40
2.12580813037434	0.0335192387799382	2.13764188628644	0.0325458194367757	443	InUKBB	e10	England-NorthernIreland	pruneall	HbA1c	no-FGr	0
2.05960180490668	0.0394366235472603	2.09573722749506	0.0361055075246477	442	InUKBB	e10	England-NorthernIreland	pruneall	HbA1c	no-FGr	10
2.22427532457285	0.0261299258376338	2.32844996807584	0.0198882229929536	430	InUKBB	e10	England-NorthernIreland	pruneall	HbA1c	no-FGr	40
2.35188363077681	0.0186786174537436	1.79332741890092	0.0729205856368351	361	InUKBB	e10	England-NorthernIreland	pruneall	TotalProtein	no-FGr	0
