PC	B	B2	lc	uc	r2	Error	VarExp	dataset	gwas	contrasts	gwas_type	test_type	L
19	-2.97176615296375e-05	8.831394067901e-10	-0.019629776229935	0.0195703637397125	0.989668196982104	0.00875553909995584	0.000226791679167917	TestExample	complete	Afr-Eur	even	odd	3162
20	0.000792926198393742	6.28731956099152e-07	-0.0188074360977895	0.0203926792695514	0.98966882571406	0.00875553909995584	0.000226183618361836	TestExample	complete	Afr-Eur	even	odd	3162
21	0.000563756538515171	3.17821434718608e-07	-0.0190365238108723	0.0201636037395226	0.989669143535495	0.00875553909995584	0.000225567556755676	TestExample	complete	Afr-Eur	even	odd	3162
22	0.00112489143644578	1.26538074378904e-06	-0.018475585914492	0.0207245045057147	0.989670408916239	0.00875553909995584	0.000225296529652965	TestExample	complete	Afr-Eur	even	odd	3162
23	-0.000327178025567995	1.07045460414572e-07	-0.0199271202408076	0.0192730155688609	0.989670515961699	0.00875553909995584	0.000224704470447045	TestExample	complete	Afr-Eur	even	odd	3162
24	-0.000841615763400673	7.08317093204497e-07	-0.0204413485706039	0.018758763678187	0.989671224278792	0.00875553909995584	0.000224583458345835	TestExample	complete	Afr-Eur	even	odd	3162
25	0.00121401934900813	1.47384297976612e-06	-0.0183864881571079	0.0208135940944893	0.989672698121772	0.00875553909995584	0.000224147414741474	TestExample	complete	Afr-Eur	even	odd	3162
26	-0.00049753727167833	2.47543336709117e-07	-0.020097411288566	0.0191027190156818	0.989672945665109	0.00875553909995584	0.000224121412141214	TestExample	complete	Afr-Eur	even	odd	3162
27	-5.12409201586997e-05	2.62563189871024e-09	-0.0196512911859902	0.0195488487153777	0.989672948290741	0.00875553909995584	0.000223839383938394	TestExample	complete	Afr-Eur	even	odd	3162
28	0.000401621586247285	1.61299898539786e-07	-0.0191985995436304	0.0200015341400735	0.989673109590639	0.00875553909995584	0.000223754375437544	TestExample	complete	Afr-Eur	even	odd	3162
29	-4.70701785945323e-05	2.21560171292117e-09	-0.0196471220547031	0.0195530178627319	0.989673111806241	0.00875553909995584	0.000223367336733673	TestExample	complete	Afr-Eur	even	odd	3162
30	-0.00066595751977177	4.43499418140567e-07	-0.0202657629966634	0.0189343596290295	0.989673555305659	0.00875553909995584	0.000223120312031203	TestExample	complete	Afr-Eur	even	odd	3162
31	-0.00303069621164205	9.18511952726146e-06	-0.0226294219840596	0.016570358100542	0.989682740425186	0.00875553909995584	0.000223029302930293	TestExample	complete	Afr-Eur	even	odd	3162
32	-0.00062624689683093	3.92185175790369e-07	-0.0202260686344217	0.0189740560020239	0.989683132610362	0.00875553909995584	0.000222707270727073	TestExample	complete	Afr-Eur	even	odd	3162
33	0.000276094610379104	7.62282338803892e-08	-0.0193240799634979	0.019876057053746	0.989683208838596	0.00875553909995584	0.000222519251925192	TestExample	complete	Afr-Eur	even	odd	3162
34	-0.000955637087733127	9.13242243451052e-07	-0.0205553220772935	0.0186447821414889	0.98968412208084	0.00875553909995584	0.000222206220622062	TestExample	complete	Afr-Eur	even	odd	3162
35	-8.90356186284224e-05	7.92734138454588e-09	-0.0196890712612711	0.0195110684323488	0.989684130008181	0.00875553909995584	0.000221751175117512	TestExample	complete	Afr-Eur	even	odd	3162
36	-0.000760571352553186	5.78468782324583e-07	-0.020360337837998	0.0188397794989095	0.989684708476963	0.00875553909995584	0.000221619161916192	TestExample	complete	Afr-Eur	even	odd	3162
37	0.000481290289038265	2.31640342322537e-07	-0.019118960068421	0.0200811708589869	0.989684940117306	0.00875553909995584	0.000221468146814681	TestExample	complete	Afr-Eur	even	odd	3162
38	-0.00155131424023744	2.40657587196345e-06	-0.0211507411357273	0.0180493045666561	0.989687346693177	0.00875553909995584	0.000221419141914191	TestExample	complete	Afr-Eur	even	odd	3162
39	0.000293853232037434	8.63497219788459e-08	-0.0193063279657331	0.0198938086548995	0.989687433042899	0.00875553909995584	0.000221029102910291	TestExample	complete	Afr-Eur	even	odd	3162
40	-0.00108446883214568	1.17607264789542e-06	-0.0206840991799889	0.0185159947397628	0.989688609115547	0.00875553909995584	0.000220712071207121	TestExample	complete	Afr-Eur	even	odd	3162
1	0.997242604567217	0.994492812364007	0.997132511420658	0.997348476455831	0.994492812364007	0.00287863867337672	0.0765785578557856	TestExample	complete	Afr-Eur	even	odd	10000
2	-0.0110839543641577	0.00012285404434673	-0.0306773598239383	0.00851796613443717	0.994615666408354	0.00287863867337672	0.00095026202620262	TestExample	complete	Afr-Eur	even	odd	10000
3	-0.000517060734192853	2.67351802844052e-07	-0.0201169268628012	0.0190832026652503	0.994615933760157	0.00287863867337672	0.000564482448244825	TestExample	complete	Afr-Eur	even	odd	10000
4	0.000742983414212093	5.52024353794258e-07	-0.0188573611987449	0.0203427571743897	0.99461648578451	0.00287863867337672	0.000382473247324732	TestExample	complete	Afr-Eur	even	odd	10000
5	0.00174335849899291	3.03929885601081e-06	-0.0178573216868983	0.0213426992221838	0.994619525083367	0.00287863867337672	0.000312089208920892	TestExample	complete	Afr-Eur	even	odd	10000
6	0.00120802326555494	1.45932021012202e-06	-0.0183924822216373	0.0208076005990359	0.994620984403577	0.00287863867337672	0.00029029402940294	TestExample	complete	Afr-Eur	even	odd	10000
7	-0.00131928514293925	1.74051328838025e-06	-0.0209188142246701	0.0182812575774295	0.994622724916865	0.00287863867337672	0.000264316431643164	TestExample	complete	Afr-Eur	even	odd	10000
8	-0.000786944922622863	6.19282311241903e-07	-0.0203867004767021	0.0188134152609239	0.994623344199176	0.00287863867337672	0.000244133413341334	TestExample	complete	Afr-Eur	even	odd	10000
