PC	B	B2	lc	uc	r2	Error	VarExp	dataset	gwas	contrasts	gwas_type	test_type	L
31	0.00353198203389639	1.24748970877669e-05	-0.00266604025678737	0.00972973296750312	0.800008099012701	0.234647960496294	4.13989139891399e-05	SDS	e10	UK10K	all	all	pruneall
32	-0.0126359544301116	0.000159667344359858	-0.0188324434542013	-0.00643849474678921	0.800167766357061	0.234647960496294	4.13624136241362e-05	SDS	e10	UK10K	all	all	pruneall
33	-0.00393559827657083	1.54889337945473e-05	-0.0101333150258336	0.00226242083811049	0.800183255290855	0.234647960496294	4.13194131941319e-05	SDS	e10	UK10K	all	all	pruneall
34	-0.00340991918186073	1.16275488268218e-05	-0.00960768005594497	0.00278810367160994	0.800194882839682	0.234647960496294	4.13111131111311e-05	SDS	e10	UK10K	all	all	pruneall
35	0.000977732336789655	9.55960522404159e-07	-0.00522026322588045	0.00717565278083159	0.800195838800205	0.234647960496294	4.12994129941299e-05	SDS	e10	UK10K	all	all	pruneall
36	0.00557255764029743	3.10533986544373e-05	-0.000625427889187995	0.0117701150461838	0.800226892198859	0.234647960496294	4.12844128441285e-05	SDS	e10	UK10K	all	all	pruneall
37	-0.00920162710571731	8.46699413926714e-05	-0.0153987128244295	-0.00300383449032488	0.800311562140252	0.234647960496294	4.12810128101281e-05	SDS	e10	UK10K	all	all	pruneall
38	-0.0016301948146493	2.65753513370947e-06	-0.00782807964874138	0.0045678152661848	0.800314219675385	0.234647960496294	4.12608126081261e-05	SDS	e10	UK10K	all	all	pruneall
39	-0.00496182576304754	2.46197149028423e-05	-0.0111594465023038	0.00123617618148418	0.800338839390288	0.234647960496294	4.12394123941239e-05	SDS	e10	UK10K	all	all	pruneall
40	0.00399226205882076	1.59381563462998e-05	-0.00220575644832516	0.0101899738473025	0.800354777546634	0.234647960496294	4.12352123521235e-05	SDS	e10	UK10K	all	all	pruneall
1	-0.581553036991409	0.338203934833931	-0.585640093561513	-0.57743641069972	0.338203934833931	0.383025677301856	0.000642978429784298	SDS	e50	Han	even	odd	pruneall
2	-0.219524911125994	0.0481911866048757	-0.225416172124117	-0.21361759689816	0.386395121438807	0.383025677301856	0.000241010410104101	SDS	e50	Han	even	odd	pruneall
3	0.34915081829544	0.121906293916375	0.34369662216732	0.354581459372681	0.508301415355182	0.383025677301856	0.00020529605296053	SDS	e50	Han	even	odd	pruneall
4	-0.0611548141944337	0.00373991129915571	-0.0673272587126846	-0.054977688752828	0.512041326654338	0.383025677301856	0.000131926319263193	SDS	e50	Han	even	odd	pruneall
5	0.0880971180362472	0.00776110220629246	0.0819438973410817	0.0942436228013725	0.51980242886063	0.383025677301856	0.000105450054500545	SDS	e50	Han	even	odd	pruneall
6	-0.0843558098989812	0.00711590266371306	-0.0905064539516185	-0.0781987309470098	0.526918331524343	0.383025677301856	9.85062850628506e-05	SDS	e50	Han	even	odd	pruneall
7	-0.0163623680030895	0.000267727086668526	-0.0225580442440146	-0.0101654349859377	0.527186058611012	0.383025677301856	9.2509825098251e-05	SDS	e50	Han	even	odd	pruneall
8	0.0685068646396671	0.00469319050275767	0.0623353685007305	0.0746731221304632	0.53187924911377	0.383025677301856	7.79206792067921e-05	SDS	e50	Han	even	odd	pruneall
9	0.0907709991946955	0.00823937429480341	0.0846206424489451	0.0969144395070339	0.540118623408573	0.383025677301856	7.27712277122771e-05	SDS	e50	Han	even	odd	pruneall
10	-0.00212895999430576	4.53247065735439e-06	-0.00832681404832265	0.00406905762593086	0.54012315587923	0.383025677301856	6.71736717367174e-05	SDS	e50	Han	even	odd	pruneall
11	0.00602806488144346	3.63375662148919e-05	-0.000169905394653051	0.012225572041075	0.540159493445445	0.383025677301856	6.64331643316433e-05	SDS	e50	Han	even	odd	pruneall
12	-0.00200477255348499	4.01911299120672e-06	-0.00820263455972114	0.00419324347783251	0.540163512558437	0.383025677301856	6.61151611516115e-05	SDS	e50	Han	even	odd	pruneall
13	0.00247095599458401	6.10562352717064e-06	-0.00372706501316676	0.00866878716114638	0.540169618181964	0.383025677301856	6.58347583475835e-05	SDS	e50	Han	even	odd	pruneall
14	-0.00498483856182623	2.48486154874698e-05	-0.011182456998454	0.0012131628480079	0.540194466797451	0.383025677301856	6.53691536915369e-05	SDS	e50	Han	even	odd	pruneall
15	0.0014979247630957	2.24377859589531e-06	-0.00470008280100343	0.00769581724262192	0.540196710576047	0.383025677301856	6.52239522395224e-05	SDS	e50	Han	even	odd	pruneall
16	-0.00356692015848016	1.27229194169721e-05	-0.00976466821282365	0.00263110193711804	0.540209433495464	0.383025677301856	6.49743497434974e-05	SDS	e50	Han	even	odd	pruneall
17	0.00569878772787248	3.24761815673499e-05	-0.000499193832230604	0.0118963314671044	0.540241909677031	0.383025677301856	6.49413494134941e-05	SDS	e50	Han	even	odd	pruneall
18	-9.79905885550149e-05	9.60215544535821e-09	-0.00629595069289614	0.0060999770443553	0.540241919279187	0.383025677301856	6.48941489414894e-05	SDS	e50	Han	even	odd	pruneall
19	0.00179559792355843	3.22417190308736e-06	-0.00440241499928057	0.00799347289192692	0.54024514345109	0.383025677301856	6.4790347903479e-05	SDS	e50	Han	even	odd	pruneall
20	-0.00123809681148623	1.53288371461236e-06	-0.0074360036781154	0.00495990517737309	0.540246676334805	0.383025677301856	6.47428474284743e-05	SDS	e50	Han	even	odd	pruneall
21	0.00602144237972944	3.62577683324018e-05	-0.000176528136558372	0.0122189502883005	0.540282934103137	0.383025677301856	6.46711467114671e-05	SDS	e50	Han	even	odd	pruneall
22	0.000153839330309281	2.3666539550008e-08	-0.00604413036084957	0.00635179720206748	0.540282957769677	0.383025677301856	6.45813458134581e-05	SDS	e50	Han	even	odd	pruneall
23	-0.00428659170577371	1.8374868452008e-05	-0.0104842770861615	0.00191142300531901	0.540301332638129	0.383025677301856	6.45058450584506e-05	SDS	e50	Han	even	odd	pruneall
24	-0.0034262039964444	1.17388738252516e-05	-0.00962396355501155	0.00277181879261972	0.540313071511954	0.383025677301856	6.44772447724477e-05	SDS	e50	Han	even	odd	pruneall
25	-0.00182340841431503	3.32481824539484e-06	-0.00802128169058234	0.00437460495306828	0.540316396330199	0.383025677301856	6.44619446194462e-05	SDS	e50	Han	even	odd	pruneall
26	-0.00228255221160229	5.21004459869049e-06	-0.00848039616608012	0.00391546710933834	0.540321606374798	0.383025677301856	6.43708437084371e-05	SDS	e50	Han	even	odd	pruneall
27	-0.000538999582793872	2.90520550251968e-07	-0.0067369410048325	0.00565898325030856	0.540321896895348	0.383025677301856	6.43123431234312e-05	SDS	e50	Han	even	odd	pruneall
28	-0.00264326433643984	6.98684635229475e-06	-0.00884108342237157	0.00355475782878662	0.5403288837417	0.383025677301856	6.42407424074241e-05	SDS	e50	Han	even	odd	pruneall
29	0.000612704801463641	3.754071737366e-07	-0.0055852803369	0.00681064286603301	0.540329259148874	0.383025677301856	6.41966419664197e-05	SDS	e50	Han	even	odd	pruneall
30	-0.00278158246366292	7.7372010021571e-06	-0.00897939158576232	0.00341644036441106	0.540336996349876	0.383025677301856	6.41377413774138e-05	SDS	e50	Han	even	odd	pruneall
31	0.00211078057331914	4.45539462870147e-06	-0.00408723682626495	0.00830863580338074	0.540341451744505	0.383025677301856	6.41039410394104e-05	SDS	e50	Han	even	odd	pruneall
32	0.00383911450456771	1.47388001791822e-05	-0.00235890555300349	0.0100368396091856	0.540356190544684	0.383025677301856	6.40785407854079e-05	SDS	e50	Han	even	odd	pruneall
33	0.00299332275968171	8.95998114362852e-06	-0.00320470062368466	0.00919111616957657	0.540365150525828	0.383025677301856	6.39591395913959e-05	SDS	e50	Han	even	odd	pruneall
34	-0.00231214744057306	5.34602578694856e-06	-0.00850998941540125	0.00388587217446897	0.540370496551615	0.383025677301856	6.39169391693917e-05	SDS	e50	Han	even	odd	pruneall
35	0.00280044614370468	7.84249860379038e-06	-0.00339757675639039	0.00899825388857166	0.540378339050219	0.383025677301856	6.38293382933829e-05	SDS	e50	Han	even	odd	pruneall
36	-0.00280108392371143	7.84607114767464e-06	-0.00899889162193718	0.00339693897874157	0.540386185121366	0.383025677301856	6.38036380363804e-05	SDS	e50	Han	even	odd	pruneall
37	0.00140418088940927	1.97172397018221e-06	-0.00479382475968448	0.00760207865618084	0.540388156845336	0.383025677301856	6.37750377503775e-05	SDS	e50	Han	even	odd	pruneall
38	-0.000434766015945282	1.89021488620933e-07	-0.00663271207115153	0.00576321344211624	0.540388345866825	0.383025677301856	6.37560375603756e-05	SDS	e50	Han	even	odd	pruneall
39	0.0010110805371924	1.02228385268927e-06	-0.0051869158954831	0.00720899928912131	0.540389368150678	0.383025677301856	6.36821368213682e-05	SDS	e50	Han	even	odd	pruneall
40	-0.00119142870783614	1.4195023658561e-06	-0.00738933806990775	0.00500657219099377	0.540390787653044	0.383025677301856	6.36489364893649e-05	SDS	e50	Han	even	odd	pruneall
1	0.828619090190347	0.686609596627879	0.826666680685303	0.830551547983382	0.686609596627879	0.188531003628252	0.000642978429784298	SDS	e50	UK10K	even	odd	pruneall
2	-0.0356435032087409	0.00127045932099152	-0.0418322256809213	-0.0294520457425271	0.68788005594887	0.188531003628252	0.000241010410104101	SDS	e50	UK10K	even	odd	pruneall
3	0.157770546497911	0.0248915453422494	0.151720943828708	0.163808329442679	0.71277160129112	0.188531003628252	0.00020529605296053	SDS	e50	UK10K	even	odd	pruneall
4	-0.0309398261178565	0.000957272840203196	-0.0371306697229845	-0.0247466076963718	0.713728874131323	0.188531003628252	0.000131926319263193	SDS	e50	UK10K	even	odd	pruneall
5	0.0672933297423621	0.00452839222781428	0.0611208582014118	0.0734606545809204	0.718257266359137	0.188531003628252	0.000105450054500545	SDS	e50	UK10K	even	odd	pruneall
6	-0.114792687056362	0.0131773610016199	-0.120904629645724	-0.108672041213563	0.731434627360757	0.188531003628252	9.85062850628506e-05	SDS	e50	UK10K	even	odd	pruneall
7	-0.0182313073116012	0.000332380566290045	-0.0244265111176262	-0.0120347032686497	0.731767007927047	0.188531003628252	9.2509825098251e-05	SDS	e50	UK10K	even	odd	pruneall
8	-0.0121054070968472	0.000146540880980397	-0.0183019978466479	-0.00590788643079143	0.731913548808027	0.188531003628252	7.79206792067921e-05	SDS	e50	UK10K	even	odd	pruneall
9	-0.04707466420931	0.00221602401041929	-0.0532570894724579	-0.0408886302370419	0.734129572818447	0.188531003628252	7.27712277122771e-05	SDS	e50	UK10K	even	odd	pruneall
10	0.00703331363282345	4.94675006576602e-05	0.00083538612102528	0.013230700805285	0.734179040319105	0.188531003628252	6.71736717367174e-05	SDS	e50	UK10K	even	odd	pruneall
11	-0.00268424666613458	7.20518016465461e-06	-0.00888206282460048	0.00351377572021149	0.734186245499269	0.188531003628252	6.64331643316433e-05	SDS	e50	UK10K	even	odd	pruneall
12	0.00247476556432096	6.12446459834882e-06	-0.00372325547299903	0.00867259646777052	0.734192369963867	0.188531003628252	6.61151611516115e-05	SDS	e50	UK10K	even	odd	pruneall
13	-0.00197027612122858	3.88198799388354e-06	-0.00816814030248422	0.00422773943479571	0.734196251951861	0.188531003628252	6.58347583475835e-05	SDS	e50	UK10K	even	odd	pruneall
14	-1.476419331108e-06	2.1798140412694e-12	-0.00619944029073856	0.00619648756550892	0.734196251954041	0.188531003628252	6.53691536915369e-05	SDS	e50	UK10K	even	odd	pruneall
15	0.000750809762472096	5.63715299423405e-07	-0.00544717951407049	0.00694874135469826	0.734196815669341	0.188531003628252	6.52239522395224e-05	SDS	e50	UK10K	even	odd	pruneall
16	0.00020412588181791	4.16673756279395e-08	-0.00599384562952216	0.0064020817102664	0.734196857336716	0.188531003628252	6.49743497434974e-05	SDS	e50	UK10K	even	odd	pruneall
17	-0.00134465829861581	1.80810594003636e-06	-0.00754255936597996	0.00485334607800474	0.734198665442656	0.188531003628252	6.49413494134941e-05	SDS	e50	UK10K	even	odd	pruneall
18	-0.002424201894364	5.87675482463799e-06	-0.00862203627540695	0.00377381873583713	0.734204542197481	0.188531003628252	6.48941489414894e-05	SDS	e50	UK10K	even	odd	pruneall
19	0.000724620703803965	5.25075164381353e-07	-0.0054733678061749	0.00692255354155577	0.734205067272645	0.188531003628252	6.4790347903479e-05	SDS	e50	UK10K	even	odd	pruneall
20	0.00122382712841122	1.49775284023526e-06	-0.00497417453001571	0.00742173476093584	0.734206565025485	0.188531003628252	6.47428474284743e-05	SDS	e50	UK10K	even	odd	pruneall
21	0.00469346156842957	2.20285814943253e-05	-0.00150454612681233	0.0108911086752447	0.73422859360698	0.188531003628252	6.46711467114671e-05	SDS	e50	UK10K	even	odd	pruneall
22	-0.00380328042271071	1.44649419737746e-05	-0.0100010086011239	0.00239473995566132	0.734243058548954	0.188531003628252	6.45813458134581e-05	SDS	e50	UK10K	even	odd	pruneall
23	0.000123395375924224	1.52264187994805e-08	-0.00607457319804715	0.00632135446948901	0.734243073775372	0.188531003628252	6.45058450584506e-05	SDS	e50	UK10K	even	odd	pruneall
24	0.00096154129971121	9.24561671050323e-07	-0.00523645383558737	0.00715946256032762	0.734243998337043	0.188531003628252	6.44772447724477e-05	SDS	e50	UK10K	even	odd	pruneall
25	-0.00173207786633565	3.00009373504987e-06	-0.00792995666356397	0.00446593400519362	0.734246998430779	0.188531003628252	6.44619446194462e-05	SDS	e50	UK10K	even	odd	pruneall
26	-0.00175613835481341	3.08402192124675e-06	-0.00795401570760846	0.00444187392082136	0.7342500824527	0.188531003628252	6.43708437084371e-05	SDS	e50	UK10K	even	odd	pruneall
27	-0.000391888644509197	1.53576709695255e-07	-0.00658983656651542	0.00580608938610639	0.734250236029409	0.188531003628252	6.43123431234312e-05	SDS	e50	UK10K	even	odd	pruneall
28	-0.00206757785045843	4.2748781677063e-06	-0.00826543585891193	0.00413043900831683	0.734254510907577	0.188531003628252	6.42407424074241e-05	SDS	e50	UK10K	even	odd	pruneall
29	0.000381196856320294	1.45311043268475e-07	-0.00581678081480137	0.00657914524027711	0.73425465621862	0.188531003628252	6.41966419664197e-05	SDS	e50	UK10K	even	odd	pruneall
30	-0.00656947998754753	4.31580673067875e-05	-0.0127669240797304	-0.000371531187194244	0.734297814285927	0.188531003628252	6.41377413774138e-05	SDS	e50	UK10K	even	odd	pruneall
31	0.0012955084803382	1.6783422226282e-06	-0.00490249481245384	0.00749341224001075	0.73429949262815	0.188531003628252	6.41039410394104e-05	SDS	e50	UK10K	even	odd	pruneall
32	-0.000151718542046842	2.30185160008193e-08	-0.00634967649929087	0.00604625107165872	0.734299515646666	0.188531003628252	6.40785407854079e-05	SDS	e50	UK10K	even	odd	pruneall
33	-0.000275887729519947	7.61140392996716e-08	-0.00647384058776401	0.0059220863250426	0.734299591760705	0.188531003628252	6.39591395913959e-05	SDS	e50	UK10K	even	odd	pruneall
34	0.00112138359487075	1.25750116684526e-06	-0.00507661561724299	0.00731929665173657	0.734300849261872	0.188531003628252	6.39169391693917e-05	SDS	e50	UK10K	even	odd	pruneall
35	0.000680228277262492	4.62710509187497e-07	-0.00551775891391366	0.00687816320685508	0.734301311972381	0.188531003628252	6.38293382933829e-05	SDS	e50	UK10K	even	odd	pruneall
36	0.00418911847284222	1.75487135795079e-05	-0.0020088976143231	0.0103868127177202	0.734318860685961	0.188531003628252	6.38036380363804e-05	SDS	e50	UK10K	even	odd	pruneall
37	0.00361286369149036	1.30527840532893e-05	-0.00258515812453867	0.00981060793658185	0.734331913470014	0.188531003628252	6.37750377503775e-05	SDS	e50	UK10K	even	odd	pruneall
38	-0.00113221998828747	1.28192210187768e-06	-0.00733013247752319	0.00506577948874785	0.734333195392116	0.188531003628252	6.37560375603756e-05	SDS	e50	UK10K	even	odd	pruneall
39	-0.00177976495316252	3.1675632885056e-06	-0.00797764088058956	0.00441824771230727	0.734336362955404	0.188531003628252	6.36821368213682e-05	SDS	e50	UK10K	even	odd	pruneall
40	-0.00190268982642191	3.62022857556944e-06	-0.00810055822627253	0.00429532475563362	0.73433998318398	0.188531003628252	6.36489364893649e-05	SDS	e50	UK10K	even	odd	pruneall
1	-0.643886771080424	0.414590173972374	-0.647500697654199	-0.640243884109631	0.414590173972374	0.271044914882213	0.000642978429784298	SDS	e50	Han	even	all	pruneall
2	-0.245430280365762	0.0602360225204167	-0.251246056825954	-0.23959678340333	0.47482619649279	0.271044914882213	0.000241010410104101	SDS	e50	Han	even	all	pruneall
3	0.371738620361455	0.138189601868238	0.366384815313329	0.377067811545257	0.613015798361028	0.271044914882213	0.00020529605296053	SDS	e50	Han	even	all	pruneall
4	-0.0508607760343546	0.00258681853881678	-0.0570407588184094	-0.0446768957494975	0.615602616899845	0.271044914882213	0.000131926319263193	SDS	e50	Han	even	all	pruneall
5	0.10191704244195	0.0103870835401143	0.0957795803822171	0.108046755595106	0.625989700439959	0.271044914882213	0.000105450054500545	SDS	e50	Han	even	all	pruneall
6	-0.0972516362632306	0.00945788075587572	-0.103387282252539	-0.0911085891426663	0.635447581195835	0.271044914882213	9.85062850628506e-05	SDS	e50	Han	even	all	pruneall
7	-0.0149216469971282	0.000222655549106904	-0.0211176578833872	-0.00872448994323423	0.635670236744942	0.271044914882213	9.2509825098251e-05	SDS	e50	Han	even	all	pruneall
8	0.0762898034367216	0.00582013410841362	0.0701249975140752	0.0824487821631678	0.641490370853355	0.271044914882213	7.79206792067921e-05	SDS	e50	Han	even	all	pruneall
9	0.113704282291074	0.0129286638113282	0.107582135263347	0.119817806412602	0.654419034664684	0.271044914882213	7.27712277122771e-05	SDS	e50	Han	even	all	pruneall
10	-0.00324958928060733	1.05598304926381e-05	-0.00944736293094636	0.00294843403145957	0.654429594495176	0.271044914882213	6.71736717367174e-05	SDS	e50	Han	even	all	pruneall
11	0.00977333843977276	9.55181442583398e-05	0.00357559110234823	0.0159703349680776	0.654525112639435	0.271044914882213	6.64331643316433e-05	SDS	e50	Han	even	all	pruneall
12	0.00459494320051737	2.11135030159808e-05	-0.0016030663818158	0.0107925997630523	0.654546226142451	0.271044914882213	6.61151611516115e-05	SDS	e50	Han	even	all	pruneall
13	0.00227325553838486	5.16769074279745e-06	-0.00392476368792947	0.00847110011248416	0.654551393833193	0.271044914882213	6.58347583475835e-05	SDS	e50	Han	even	all	pruneall
14	0.00212503907016757	4.51579104973864e-06	-0.00407297850282538	0.00832289337817939	0.654555909624243	0.271044914882213	6.53691536915369e-05	SDS	e50	Han	even	all	pruneall
15	-0.00402360726284657	1.61894154056316e-05	-0.0102213162900332	0.00217441089112495	0.654572099039649	0.271044914882213	6.52239522395224e-05	SDS	e50	Han	even	all	pruneall
16	0.00299394879970285	8.96372941524214e-06	-0.00320407458448128	0.00919174216231843	0.654581062769064	0.271044914882213	6.49743497434974e-05	SDS	e50	Han	even	all	pruneall
17	0.00815971062420289	6.65808774707295e-05	0.00196184591366067	0.0143569484698842	0.654647643646535	0.271044914882213	6.49413494134941e-05	SDS	e50	Han	even	all	pruneall
18	9.00903948613921e-05	8.11627924628154e-09	-0.00610787694377397	0.00628805081189558	0.654647651762814	0.271044914882213	6.48941489414894e-05	SDS	e50	Han	even	all	pruneall
19	-0.00108358114313514	1.17414809375806e-06	-0.00728149616876714	0.00511441713341141	0.654648825910908	0.271044914882213	6.4790347903479e-05	SDS	e50	Han	even	all	pruneall
20	0.00111388614744897	1.24074234947872e-06	-0.00508411288051979	0.00731179959619288	0.654650066653257	0.271044914882213	6.47428474284743e-05	SDS	e50	Han	even	all	pruneall
21	0.00508600967044177	2.58674943678272e-05	-0.0011119893108283	0.0112836179061696	0.654675934147625	0.271044914882213	6.46711467114671e-05	SDS	e50	Han	even	all	pruneall
22	0.00790168697017773	6.24366569746765e-05	0.00170380648489107	0.0140989604105998	0.6547383708046	0.271044914882213	6.45813458134581e-05	SDS	e50	Han	even	all	pruneall
23	-0.00270650363479791	7.32516192517429e-06	-0.00890431819467234	0.00349151886291151	0.654745695966525	0.271044914882213	6.45058450584506e-05	SDS	e50	Han	even	all	pruneall
24	-0.00289078858650857	8.35665865188821e-06	-0.00908858967435388	0.00330723459736215	0.654754052625177	0.271044914882213	6.44772447724477e-05	SDS	e50	Han	even	all	pruneall
25	-0.00108265904643566	1.17215061082898e-06	-0.00728057411986951	0.00511533920706874	0.654755224775788	0.271044914882213	6.44619446194462e-05	SDS	e50	Han	even	all	pruneall
26	-0.00285276434127201	8.1382643868331e-06	-0.00905056824332109	0.00334525873549049	0.654763363040174	0.271044914882213	6.43708437084371e-05	SDS	e50	Han	even	all	pruneall
27	0.00175765915344707	3.08936569969628e-06	-0.00444035314748899	0.00795553641470228	0.654766452405874	0.271044914882213	6.43123431234312e-05	SDS	e50	Han	even	all	pruneall
28	-0.00100159157103073	1.0031856751598e-06	-0.00719951080584012	0.00519640461549482	0.654767455591549	0.271044914882213	6.42407424074241e-05	SDS	e50	Han	even	all	pruneall
29	0.0041893205950941	1.75504070484795e-05	-0.00200869548933964	0.0103870148217124	0.654785005998598	0.271044914882213	6.41966419664197e-05	SDS	e50	Han	even	all	pruneall
30	4.35775240313088e-05	1.8990006006993e-09	-0.00615438806635644	0.00624153976637908	0.654785007897598	0.271044914882213	6.41377413774138e-05	SDS	e50	Han	even	all	pruneall
31	0.0011847985334053	1.40374756475934e-06	-0.0050132022083731	0.0073827082478163	0.654786411645163	0.271044914882213	6.41039410394104e-05	SDS	e50	Han	even	all	pruneall
32	0.00217132536851568	4.71465385595977e-06	-0.0040266927500324	0.00836917666597808	0.654791126299019	0.271044914882213	6.40785407854079e-05	SDS	e50	Han	even	all	pruneall
33	0.00230737314408204	5.32397082603102e-06	-0.00389064642425009	0.00850521543900133	0.654796450269845	0.271044914882213	6.39591395913959e-05	SDS	e50	Han	even	all	pruneall
34	-0.00221290226879384	4.89693645123293e-06	-0.00841075083937519	0.00398511631716018	0.654801347206296	0.271044914882213	6.39169391693917e-05	SDS	e50	Han	even	all	pruneall
35	0.00261146463963424	6.81974756405997e-06	-0.00358655733967238	0.00880928598275077	0.654808166953861	0.271044914882213	6.38293382933829e-05	SDS	e50	Han	even	all	pruneall
36	-0.0043557581211885	1.89726288102996e-05	-0.0105534371399593	0.00184225554201159	0.654827139582671	0.271044914882213	6.38036380363804e-05	SDS	e50	Han	even	all	pruneall
37	6.73476114996564e-05	4.53570077470865e-09	-0.00613061887566867	0.00626530892438376	0.654827144118372	0.271044914882213	6.37750377503775e-05	SDS	e50	Han	even	all	pruneall
38	-0.0043299055822593	1.87480823512802e-05	-0.0105275869857703	0.00186810847955538	0.654845892200723	0.271044914882213	6.37560375603756e-05	SDS	e50	Han	even	all	pruneall
39	0.00163059685939715	2.65884611787586e-06	-0.00456741322875616	0.00782848166991978	0.654848551046841	0.271044914882213	6.36821368213682e-05	SDS	e50	Han	even	all	pruneall
40	-0.00262498013669322	6.89052071803393e-06	-0.00882280052199328	0.00357304192316465	0.654855441567559	0.271044914882213	6.36489364893649e-05	SDS	e50	Han	even	all	pruneall
1	0.897020164927607	0.804645176286751	0.895802593446555	0.898224272602385	0.804645176286751	0.106333856636977	0.000642978429784298	SDS	e50	UK10K	even	all	pruneall
2	-0.0436327457744803	0.00190381650382043	-0.0498172374186474	-0.0374449082295599	0.806548992790571	0.106333856636977	0.000241010410104101	SDS	e50	UK10K	even	all	pruneall
3	0.171047336703713	0.0292571913934333	0.165024322522759	0.177057593869532	0.835806184184004	0.106333856636977	0.00020529605296053	SDS	e50	UK10K	even	all	pruneall
4	-0.0427859909558608	0.00183064102207501	-0.0489709684673548	-0.0365977322349898	0.837636825206079	0.106333856636977	0.000131926319263193	SDS	e50	UK10K	even	all	pruneall
5	0.0879601577825283	0.00773698935712727	0.0818067927814351	0.0941068171315603	0.845373814563207	0.106333856636977	0.000105450054500545	SDS	e50	UK10K	even	all	pruneall
6	-0.148664733569603	0.0221012030073211	-0.154720135478444	-0.14259816224848	0.867475017570528	0.106333856636977	9.85062850628506e-05	SDS	e50	UK10K	even	all	pruneall
7	-0.0170774810703582	0.000291640359708443	-0.023272981655517	-0.0108806688132668	0.867766657930236	0.106333856636977	9.2509825098251e-05	SDS	e50	UK10K	even	all	pruneall
8	-0.0216322277626426	0.000467953277974844	-0.0278264608366903	-0.0154363334727609	0.868234611208211	0.106333856636977	7.79206792067921e-05	SDS	e50	UK10K	even	all	pruneall
9	-0.0795844619618319	0.00633368658575427	-0.0857401335724001	-0.0734227146411922	0.874568297793965	0.106333856636977	7.27712277122771e-05	SDS	e50	UK10K	even	all	pruneall
10	-0.00780537146968905	6.09238237798358e-05	-0.0140026579854884	-0.0016074853075289	0.874629221617745	0.106333856636977	6.71736717367174e-05	SDS	e50	UK10K	even	all	pruneall
11	0.000571174568150153	3.26240387301514e-07	-0.00562680927956362	0.00676911453281393	0.874629547858132	0.106333856636977	6.64331643316433e-05	SDS	e50	UK10K	even	all	pruneall
12	0.000954695604645736	9.11443697529887e-07	-0.00524329934897946	0.00715261720953873	0.87463045930183	0.106333856636977	6.61151611516115e-05	SDS	e50	UK10K	even	all	pruneall
13	-0.00101266394775873	1.02548827109029e-06	-0.00721058261900139	0.0051853325258828	0.874631484790101	0.106333856636977	6.58347583475835e-05	SDS	e50	UK10K	even	all	pruneall
14	0.00565230307310013	3.19485300301771e-05	-0.00054567997171837	0.0118498518680957	0.874663433320131	0.106333856636977	6.53691536915369e-05	SDS	e50	UK10K	even	all	pruneall
15	0.00613796607745151	3.76746275679455e-05	-6.00001332643451e-05	0.0123354607289843	0.874701107947699	0.106333856636977	6.52239522395224e-05	SDS	e50	UK10K	even	all	pruneall
16	-0.0035465945125735	1.25783326366165e-05	-0.00974434424380133	0.0026514276983588	0.874713686280336	0.106333856636977	6.49743497434974e-05	SDS	e50	UK10K	even	all	pruneall
17	-0.00296499140220742	8.79117401516395e-06	-0.00916278694663582	0.00323303193906601	0.874722477454351	0.106333856636977	6.49413494134941e-05	SDS	e50	UK10K	even	all	pruneall
18	-0.00431519728662712	1.8620927622514e-05	-0.0105128800431922	0.00188281699827378	0.874741098381973	0.106333856636977	6.48941489414894e-05	SDS	e50	UK10K	even	all	pruneall
19	0.00608317359710939	3.70050010125688e-05	-0.000114794659164245	0.012280674503408	0.874778103382986	0.106333856636977	6.4790347903479e-05	SDS	e50	UK10K	even	all	pruneall
20	0.005144963596503	2.64706504093411e-05	-0.00105303391109423	0.0113425658295121	0.874804574033395	0.106333856636977	6.47428474284743e-05	SDS	e50	UK10K	even	all	pruneall
21	-0.00111334335901266	1.23953343505759e-06	-0.00731125683610009	0.00508465565559761	0.87480581356683	0.106333856636977	6.46711467114671e-05	SDS	e50	UK10K	even	all	pruneall
22	-0.00352568371569846	1.24304456631413e-05	-0.00972343516674225	0.00267233860854372	0.874818244012494	0.106333856636977	6.45813458134581e-05	SDS	e50	UK10K	even	all	pruneall
23	0.00230695271294882	5.32203081978193e-06	-0.00389106685125643	0.00850479503604224	0.874823566043313	0.106333856636977	6.45058450584506e-05	SDS	e50	UK10K	even	all	pruneall
24	0.00244165147850772	5.96166194249893e-06	-0.003756369295772	0.00863948466301	0.874829527705256	0.106333856636977	6.44772447724477e-05	SDS	e50	UK10K	even	all	pruneall
25	-0.0026816881493831	7.19145133054175e-06	-0.00887950449121922	0.00351633422376784	0.874836719156586	0.106333856636977	6.44619446194462e-05	SDS	e50	UK10K	even	all	pruneall
26	0.00116821821385903	1.36473379519198e-06	-0.00502978213278971	0.00736612880699298	0.874838083890382	0.106333856636977	6.43708437084371e-05	SDS	e50	UK10K	even	all	pruneall
27	0.00653981363113677	4.27691623300022e-05	0.000341863559936033	0.012737261273125	0.874880853052712	0.106333856636977	6.43123431234312e-05	SDS	e50	UK10K	even	all	pruneall
28	0.00184931087117736	3.41995069825475e-06	-0.00434870290162761	0.00804718256281329	0.87488427300341	0.106333856636977	6.42407424074241e-05	SDS	e50	UK10K	even	all	pruneall
