#FID	IID
1914844	1914844
1728898	1728898
2756710	2756710
2488050	2488050
3749820	3749820
1755905	1755905
5199287	5199287
3369450	3369450
2169471	2169471
3256250	3256250
5906925	5906925
1105411	1105411
4613892	4613892
1945304	1945304
1293999	1293999
2154851	2154851
1305702	1305702
2653085	2653085
3350941	3350941
5024675	5024675
1372601	1372601
5448997	5448997
4811061	4811061
5534125	5534125
5819554	5819554
4799076	4799076
2789923	2789923
2585985	2585985
4901455	4901455
3568189	3568189
3434561	3434561
2730734	2730734
4485317	4485317
4021789	4021789
4256154	4256154
4702799	4702799
1693258	1693258
4962914	4962914
3112422	3112422
5415544	5415544
5544430	5544430
1729691	1729691
4361521	4361521
4424606	4424606
2455506	2455506
3702689	3702689
3839399	3839399
4671209	4671209
4529517	4529517
1873262	1873262
2860320	2860320
4888302	4888302
4904566	4904566
3830348	3830348
2509861	2509861
5164017	5164017
3886118	3886118
3222287	3222287
2707190	2707190
3575171	3575171
5498585	5498585
5440179	5440179
2419381	2419381
1235362	1235362
1076422	1076422
1348576	1348576
2394957	2394957
5779033	5779033
2227358	2227358
4031388	4031388
3396947	3396947
1075361	1075361
4159038	4159038
1370804	1370804
5580880	5580880
1251173	1251173
5567913	5567913
2468048	2468048
1482843	1482843
1357440	1357440
2951788	2951788
4661884	4661884
5572739	5572739
5319346	5319346
2877827	2877827
3708550	3708550
4857568	4857568
2134902	2134902
1325549	1325549
1210048	1210048
4174032	4174032
4365241	4365241
3481962	3481962
5935772	5935772
3097359	3097359
2038163	2038163
2631245	2631245
3000877	3000877
1360165	1360165
3978907	3978907
1414746	1414746
2619065	2619065
3383954	3383954
5526381	5526381
1545729	1545729
4071717	4071717
1155079	1155079
1526547	1526547
2022892	2022892
4290082	4290082
4404127	4404127
5653711	5653711
4254873	4254873
3885822	3885822
1244928	1244928
3163872	3163872
5074566	5074566
6001947	6001947
5334212	5334212
2712594	2712594
3047348	3047348
1833750	1833750
4602416	4602416
3730137	3730137
2173300	2173300
1234601	1234601
3806605	3806605
4313923	4313923
5187638	5187638
4180847	4180847
4665357	4665357
2214538	2214538
5088131	5088131
1448872	1448872
3942941	3942941
1516247	1516247
1034759	1034759
1734041	1734041
2592899	2592899
3707109	3707109
3878179	3878179
3151549	3151549
2701241	2701241
3876343	3876343
1782126	1782126
2125320	2125320
5476318	5476318
3133247	3133247
2911536	2911536
3742366	3742366
2542374	2542374
1036295	1036295
1553642	1553642
1955207	1955207
4804163	4804163
1642105	1642105
2222060	2222060
1953448	1953448
4999373	4999373
2561304	2561304
4287342	4287342
1858230	1858230
1621617	1621617
5230539	5230539
1856309	1856309
3824236	3824236
1626103	1626103
5220825	5220825
2636422	2636422
3187771	3187771
2907079	2907079
5390248	5390248
2411837	2411837
4251746	4251746
3278263	3278263
3508136	3508136
5777113	5777113
2939465	2939465
5642376	5642376
5393373	5393373
2341869	2341869
3094731	3094731
5931544	5931544
1981102	1981102
4964287	4964287
1840832	1840832
1904226	1904226
1052625	1052625
1951154	1951154
4243035	4243035
1908129	1908129
5392662	5392662
4555896	4555896
4059593	4059593
4640862	4640862
2383259	2383259
4901954	4901954
1895711	1895711
1052327	1052327
5501721	5501721
3905048	3905048
2384594	2384594
3234195	3234195
2905579	2905579
2783861	2783861
3985536	3985536
4691188	4691188
3442127	3442127
4204051	4204051
1034251	1034251
1919417	1919417
5699487	5699487
3308043	3308043
5553536	5553536
5396100	5396100
5404879	5404879
5203782	5203782
1900743	1900743
5307250	5307250
5851079	5851079
4712775	4712775
3771674	3771674
3491683	3491683
3842134	3842134
5449872	5449872
2063981	2063981
5976123	5976123
4774692	4774692
4964225	4964225
3932764	3932764
1341858	1341858
4461837	4461837
4942254	4942254
2764959	2764959
2166273	2166273
2355460	2355460
2535471	2535471
3956238	3956238
2125398	2125398
2714207	2714207
3829868	3829868
4542935	4542935
1820798	1820798
3565410	3565410
5001856	5001856
2454755	2454755
1534564	1534564
1381857	1381857
1286395	1286395
1442441	1442441
5137213	5137213
2053989	2053989
2671709	2671709
2509013	2509013
5728521	5728521
3912996	3912996
4853780	4853780
1511562	1511562
1449262	1449262
1808135	1808135
3732704	3732704
4738391	4738391
2934739	2934739
1769666	1769666
5950632	5950632
1326232	1326232
4135364	4135364
2596881	2596881
3230336	3230336
1845831	1845831
5867743	5867743
5939270	5939270
5478447	5478447
5827106	5827106
1120673	1120673
2233472	2233472
4964477	4964477
4387205	4387205
3526238	3526238
5921958	5921958
3635981	3635981
3230202	3230202
2337649	2337649
2463336	2463336
2241775	2241775
3000218	3000218
2419786	2419786
3047814	3047814
1180273	1180273
2963474	2963474
3575610	3575610
5780938	5780938
1521313	1521313
5829316	5829316
4272293	4272293
4802535	4802535
2333698	2333698
2607132	2607132
5643607	5643607
5516433	5516433
3147168	3147168
2501287	2501287
1671165	1671165
4325244	4325244
2496768	2496768
5350868	5350868
3666624	3666624
2596464	2596464
5830953	5830953
4487210	4487210
2695989	2695989
4120750	4120750
1120419	1120419
5843525	5843525
4418732	4418732
2487835	2487835
2075230	2075230
2149195	2149195
4625575	4625575
1629887	1629887
1962234	1962234
4221172	4221172
2405763	2405763
3908133	3908133
3498528	3498528
4002585	4002585
4278645	4278645
3759509	3759509
4255814	4255814
5929794	5929794
1508513	1508513
3821721	3821721
5382948	5382948
4929838	4929838
1009522	1009522
4041040	4041040
2234112	2234112
2250406	2250406
3624004	3624004
2905689	2905689
2776715	2776715
3395188	3395188
1678033	1678033
4425279	4425279
4063618	4063618
4260087	4260087
1902950	1902950
1127376	1127376
1712485	1712485
3837215	3837215
5764014	5764014
3607928	3607928
2598797	2598797
4756327	4756327
2896203	2896203
3426913	3426913
1665058	1665058
2422839	2422839
3975798	3975798
4837154	4837154
5648815	5648815
1665797	1665797
4310089	4310089
1511559	1511559
3978961	3978961
3975144	3975144
4855913	4855913
2482317	2482317
2525211	2525211
4909750	4909750
2264924	2264924
3128022	3128022
1870376	1870376
2253724	2253724
5359301	5359301
1503916	1503916
1460016	1460016
4579124	4579124
5981757	5981757
5100501	5100501
3212997	3212997
2531208	2531208
5882463	5882463
3112161	3112161
2452719	2452719
2985679	2985679
4009688	4009688
4368221	4368221
3746258	3746258
5672838	5672838
1384019	1384019
1210019	1210019
2278244	2278244
1833552	1833552
4905293	4905293
2827332	2827332
1787385	1787385
5711395	5711395
4187187	4187187
5732194	5732194
5216048	5216048
1445498	1445498
1561302	1561302
5164531	5164531
3900771	3900771
1376755	1376755
3140441	3140441
3533206	3533206
3092873	3092873
5971463	5971463
1818363	1818363
2498356	2498356
2258829	2258829
4499875	4499875
1710702	1710702
2481347	2481347
3890587	3890587
1042799	1042799
3428190	3428190
2945219	2945219
5582206	5582206
4821374	4821374
4998896	4998896
4874141	4874141
4426030	4426030
4936987	4936987
2601715	2601715
1783314	1783314
3148578	3148578
1153995	1153995
3666099	3666099
4040833	4040833
1335920	1335920
1194143	1194143
2683824	2683824
4813921	4813921
5276716	5276716
2681691	2681691
4581363	4581363
1660614	1660614
3378140	3378140
1940682	1940682
5418831	5418831
1257042	1257042
3919071	3919071
4998021	4998021
5987743	5987743
3018523	3018523
2650569	2650569
1288689	1288689
5226956	5226956
3172905	3172905
2429918	2429918
3095148	3095148
4059548	4059548
4716321	4716321
1512172	1512172
3527538	3527538
4994812	4994812
2382048	2382048
1023382	1023382
5552577	5552577
1470457	1470457
5314217	5314217
2301236	2301236
5179680	5179680
4311290	4311290
2130859	2130859
5519865	5519865
2206111	2206111
5712975	5712975
1552524	1552524
3325774	3325774
4730709	4730709
4897841	4897841
2475771	2475771
4442052	4442052
2004549	2004549
3664396	3664396
1503327	1503327
5011431	5011431
3178920	3178920
2760806	2760806
3910111	3910111
4388010	4388010
3179714	3179714
4541165	4541165
5088048	5088048
1486265	1486265
1990415	1990415
4732647	4732647
1877296	1877296
3015468	3015468
1658416	1658416
4719708	4719708
5811015	5811015
3342913	3342913
5182338	5182338
1349927	1349927
2853115	2853115
5513264	5513264
5636437	5636437
5266801	5266801
4081351	4081351
3738664	3738664
4193016	4193016
2656550	2656550
2078354	2078354
1726461	1726461
4621550	4621550
1900909	1900909
2231413	2231413
2539666	2539666
4808999	4808999
2968904	2968904
1145997	1145997
5554420	5554420
5030578	5030578
4863365	4863365
2262215	2262215
2011049	2011049
5269751	5269751
4192244	4192244
3019064	3019064
4764496	4764496
4853394	4853394
3223322	3223322
2192414	2192414
1783009	1783009
2470485	2470485
4180307	4180307
4950768	4950768
1769298	1769298
5151073	5151073
6001874	6001874
3000393	3000393
1057612	1057612
3225957	3225957
3454477	3454477
1855381	1855381
4266158	4266158
3232949	3232949
3470929	3470929
4910040	4910040
4275547	4275547
1290696	1290696
2469946	2469946
4841371	4841371
4288184	4288184
4587784	4587784
2602973	2602973
5447112	5447112
3015755	3015755
3799899	3799899
1036820	1036820
2512650	2512650
2533956	2533956
3840060	3840060
3405801	3405801
2542288	2542288
5178180	5178180
4667303	4667303
5692527	5692527
2185459	2185459
1107437	1107437
1782702	1782702
2630642	2630642
2463503	2463503
4794098	4794098
4303547	4303547
6002808	6002808
5286934	5286934
5396616	5396616
2709029	2709029
4506444	4506444
2285596	2285596
5531988	5531988
4942711	4942711
1780129	1780129
1002074	1002074
5156596	5156596
2979964	2979964
3610142	3610142
1860861	1860861
2419907	2419907
2391587	2391587
4700142	4700142
2161943	2161943
4794134	4794134
3091625	3091625
2529372	2529372
2181229	2181229
4561210	4561210
3062384	3062384
2457507	2457507
4802030	4802030
2563916	2563916
3906182	3906182
4392484	4392484
1160001	1160001
3295858	3295858
2443649	2443649
4839816	4839816
3297223	3297223
4199456	4199456
5947165	5947165
2174992	2174992
4327999	4327999
2881040	2881040
1676163	1676163
3471450	3471450
4786972	4786972
5995312	5995312
4515599	4515599
1010285	1010285
5884684	5884684
5173186	5173186
2427880	2427880
1713006	1713006
5399054	5399054
3904108	3904108
5196073	5196073
3028376	3028376
5850190	5850190
2077083	2077083
1434445	1434445
5905580	5905580
2494266	2494266
5801111	5801111
4554241	4554241
1562322	1562322
2043197	2043197
4590497	4590497
5279848	5279848
1503625	1503625
5138119	5138119
5924168	5924168
5251997	5251997
4200137	4200137
1107171	1107171
5491294	5491294
4215111	4215111
2421398	2421398
1489430	1489430
2957375	2957375
2640682	2640682
2239363	2239363
5984024	5984024
5142752	5142752
4937420	4937420
4093468	4093468
5334720	5334720
1033153	1033153
3189206	3189206
5478035	5478035
2842002	2842002
2214387	2214387
2545922	2545922
5074252	5074252
3631734	3631734
3698591	3698591
5432414	5432414
4686062	4686062
4272384	4272384
1254805	1254805
5612978	5612978
3979965	3979965
1967491	1967491
1552445	1552445
1805833	1805833
2666468	2666468
3681248	3681248
3588340	3588340
2008699	2008699
4501235	4501235
2519293	2519293
2686532	2686532
5757550	5757550
2452097	2452097
2594518	2594518
3897204	3897204
1371240	1371240
4089661	4089661
4819520	4819520
2192540	2192540
3055462	3055462
2604242	2604242
4638307	4638307
3606566	3606566
4090619	4090619
4105615	4105615
2419999	2419999
3017864	3017864
4416377	4416377
3716761	3716761
3238601	3238601
5931175	5931175
3267613	3267613
1307097	1307097
5600149	5600149
1656121	1656121
4432119	4432119
2043442	2043442
4281766	4281766
5259723	5259723
4988620	4988620
5222712	5222712
3343726	3343726
3966283	3966283
2756755	2756755
2675558	2675558
1183205	1183205
1030636	1030636
3674206	3674206
5516258	5516258
3586055	3586055
2418852	2418852
1931582	1931582
5114557	5114557
1496241	1496241
5581852	5581852
4404203	4404203
3060896	3060896
2733330	2733330
2202047	2202047
2443978	2443978
1884359	1884359
4849914	4849914
4061307	4061307
3367427	3367427
3903266	3903266
5116149	5116149
2563283	2563283
2621333	2621333
4417407	4417407
4852806	4852806
1490054	1490054
1900991	1900991
2325232	2325232
5792754	5792754
1489539	1489539
1915120	1915120
2990267	2990267
5679062	5679062
5688437	5688437
3601128	3601128
2127963	2127963
5389722	5389722
1085868	1085868
3354853	3354853
1396396	1396396
5909281	5909281
3854191	3854191
2326648	2326648
3529727	3529727
3555823	3555823
1527833	1527833
3479164	3479164
4165355	4165355
1819568	1819568
1991801	1991801
5833791	5833791
2483333	2483333
2327578	2327578
4497995	4497995
3532195	3532195
3936851	3936851
1763715	1763715
2968676	2968676
5011234	5011234
2768819	2768819
4565723	4565723
4179862	4179862
2933157	2933157
3754114	3754114
2752394	2752394
4108747	4108747
2798020	2798020
1541769	1541769
3995749	3995749
4321671	4321671
3388115	3388115
5355512	5355512
2735041	2735041
3319726	3319726
4654194	4654194
2619972	2619972
3439339	3439339
3320773	3320773
1137969	1137969
1907346	1907346
3371288	3371288
4011455	4011455
1105428	1105428
1969008	1969008
5512219	5512219
2100654	2100654
5525284	5525284
1685593	1685593
1746415	1746415
1521657	1521657
2710815	2710815
2490248	2490248
2477394	2477394
2997977	2997977
2027742	2027742
5333995	5333995
5290188	5290188
5087723	5087723
4419475	4419475
5965231	5965231
5370518	5370518
2775720	2775720
4044075	4044075
3823773	3823773
5706241	5706241
4338035	4338035
1456703	1456703
4642200	4642200
4167584	4167584
4708097	4708097
5150729	5150729
4638355	4638355
2366926	2366926
3723836	3723836
4326842	4326842
1850357	1850357
5612125	5612125
5418936	5418936
3100359	3100359
1890910	1890910
5045814	5045814
3771521	3771521
1345679	1345679
1949088	1949088
2757065	2757065
1320181	1320181
4534845	4534845
2729293	2729293
3439869	3439869
1000146	1000146
5740502	5740502
5345732	5345732
3842319	3842319
3170288	3170288
4088348	4088348
1170576	1170576
1270805	1270805
1721170	1721170
4315257	4315257
5186525	5186525
1054465	1054465
4615933	4615933
1424969	1424969
5106732	5106732
1231702	1231702
5896376	5896376
3335396	3335396
3509213	3509213
2363691	2363691
1325412	1325412
2086621	2086621
4672503	4672503
4672336	4672336
5789086	5789086
3327849	3327849
2718505	2718505
5533699	5533699
4604470	4604470
3072538	3072538
2842926	2842926
4316907	4316907
3434879	3434879
2554702	2554702
1247713	1247713
5898220	5898220
5568984	5568984
5643498	5643498
5767822	5767822
5127619	5127619
5387316	5387316
1831356	1831356
2721957	2721957
3790923	3790923
1454760	1454760
3174537	3174537
5279531	5279531
4919169	4919169
5554091	5554091
4286772	4286772
1306942	1306942
5738450	5738450
5691967	5691967
1666258	1666258
4087512	4087512
5332534	5332534
5924775	5924775
2770588	2770588
1178959	1178959
2684740	2684740
3953730	3953730
1227718	1227718
4436128	4436128
5809785	5809785
4670330	4670330
4689048	4689048
1320665	1320665
1919990	1919990
1756834	1756834
1961438	1961438
2090617	2090617
3444927	3444927
3143280	3143280
5484669	5484669
1353083	1353083
5965544	5965544
3861242	3861242
2520831	2520831
1385055	1385055
1158849	1158849
1810089	1810089
4777447	4777447
1115782	1115782
4891782	4891782
1884550	1884550
4418433	4418433
5552541	5552541
4275171	4275171
1492773	1492773
5315213	5315213
3920121	3920121
3318555	3318555
3939603	3939603
1145277	1145277
5138907	5138907
1001602	1001602
5099730	5099730
2480091	2480091
4486158	4486158
3429108	3429108
2311553	2311553
3169822	3169822
5198818	5198818
4008803	4008803
3659792	3659792
1407335	1407335
4235594	4235594
3377555	3377555
1544936	1544936
2270125	2270125
5082950	5082950
2455042	2455042
3192170	3192170
2655717	2655717
3486958	3486958
5983524	5983524
3623939	3623939
2488073	2488073
3324182	3324182
3081038	3081038
5594698	5594698
5388300	5388300
4093658	4093658
4575565	4575565
3447532	3447532
3695659	3695659
5706865	5706865
5229846	5229846
2626843	2626843
2284965	2284965
2732671	2732671
2315511	2315511
3554355	3554355
5731534	5731534
2770171	2770171
2595527	2595527
1005680	1005680
1721450	1721450
3797089	3797089
2917062	2917062
1904067	1904067
2283503	2283503
1569693	1569693
4879313	4879313
5186285	5186285
3951481	3951481
5399001	5399001
5087978	5087978
1792590	1792590
3465130	3465130
4169852	4169852
1877138	1877138
5613105	5613105
5787065	5787065
1349748	1349748
3819781	3819781
3446767	3446767
2466350	2466350
4730415	4730415
1023566	1023566
5597772	5597772
5492660	5492660
2631939	2631939
2059176	2059176
1723081	1723081
5685318	5685318
5981053	5981053
1785059	1785059
4075840	4075840
4362298	4362298
1369129	1369129
5959370	5959370
5182885	5182885
4463233	4463233
1099746	1099746
3925445	3925445
1516870	1516870
4822793	4822793
4130117	4130117
4522377	4522377
1527727	1527727
1777912	1777912
2941030	2941030
1829510	1829510
2499995	2499995
4956254	4956254
3522431	3522431
3436895	3436895
4825703	4825703
1143072	1143072
5775368	5775368
3914496	3914496
5110324	5110324
3403857	3403857
2888523	2888523
5953592	5953592
1236141	1236141
3025311	3025311
2617757	2617757
5112081	5112081
5039976	5039976
5832983	5832983
2473362	2473362
2145528	2145528
5707170	5707170
5185487	5185487
5580225	5580225
1288667	1288667
4117642	4117642
2209185	2209185
2745371	2745371
4224395	4224395
2061064	2061064
1815257	1815257
4460250	4460250
2010718	2010718
1872131	1872131
5422024	5422024
5825806	5825806
3134056	3134056
1837576	1837576
3825025	3825025
1970571	1970571
5957810	5957810
5532249	5532249
1247876	1247876
3045732	3045732
5263865	5263865
5733877	5733877
3972008	3972008
2566310	2566310
3325210	3325210
3533399	3533399
1532192	1532192
4507466	4507466
3684657	3684657
2681275	2681275
5056214	5056214
2739748	2739748
5408955	5408955
3399926	3399926
5033827	5033827
1383922	1383922
4057954	4057954
1778288	1778288
5463115	5463115
4409535	4409535
2254251	2254251
5969968	5969968
4702164	4702164
3701124	3701124
1873534	1873534
1089131	1089131
4316741	4316741
4035501	4035501
5097103	5097103
2873643	2873643
1992432	1992432
2009183	2009183
2706254	2706254
5534216	5534216
1846830	1846830
2111707	2111707
4706289	4706289
1312300	1312300
3251869	3251869
3784239	3784239
2681778	2681778
2308064	2308064
3846555	3846555
2928068	2928068
3518605	3518605
3854223	3854223
4693327	4693327
5081387	5081387
5203737	5203737
2581156	2581156
5787612	5787612
5723901	5723901
4043729	4043729
4048523	4048523
3417145	3417145
3630024	3630024
4739638	4739638
2076413	2076413
2651839	2651839
4331882	4331882
4223088	4223088
1596568	1596568
5467603	5467603
2545307	2545307
3832471	3832471
5859688	5859688
5412597	5412597
3478583	3478583
1816154	1816154
4921263	4921263
5456593	5456593
1608329	1608329
1824920	1824920
2920527	2920527
5778971	5778971
2396398	2396398
3238118	3238118
2654441	2654441
4885371	4885371
5510608	5510608
5661852	5661852
2324930	2324930
3002995	3002995
2945600	2945600
2895541	2895541
3497656	3497656
5624719	5624719
2569607	2569607
1696768	1696768
1905127	1905127
3037081	3037081
5552056	5552056
4123981	4123981
5972120	5972120
1339587	1339587
5344781	5344781
1688522	1688522
1868037	1868037
3820391	3820391
3828875	3828875
2495125	2495125
3577795	3577795
1931810	1931810
3104599	3104599
1057480	1057480
5672473	5672473
4372691	4372691
4225537	4225537
4430130	4430130
2323070	2323070
5885014	5885014
3998990	3998990
5293289	5293289
4697116	4697116
5557538	5557538
1575669	1575669
1893066	1893066
2013517	2013517
2750898	2750898
2618256	2618256
5505986	5505986
2112955	2112955
3776802	3776802
5485072	5485072
5582285	5582285
3943898	3943898
3426696	3426696
2130098	2130098
5589663	5589663
2043483	2043483
1050997	1050997
5830000	5830000
2077568	2077568
4510810	4510810
3076542	3076542
1181372	1181372
5247795	5247795
4145729	4145729
3864546	3864546
1357710	1357710
5793532	5793532
2823456	2823456
1928958	1928958
3463204	3463204
1235992	1235992
1027263	1027263
5290398	5290398
3437872	3437872
2183802	2183802
5133767	5133767
1932100	1932100
4660827	4660827
4653545	4653545
4622997	4622997
2536858	2536858
5596501	5596501
4267133	4267133
4787147	4787147
4393057	4393057
1573980	1573980
2083566	2083566
5871700	5871700
3186797	3186797
1789635	1789635
2345684	2345684
2451317	2451317
4075657	4075657
3248786	3248786
3717301	3717301
5038539	5038539
5551963	5551963
2793402	2793402
2567495	2567495
3509076	3509076
5910683	5910683
3433392	3433392
1246391	1246391
3850573	3850573
2046689	2046689
5622588	5622588
2517418	2517418
3925685	3925685
5135057	5135057
1785643	1785643
5600916	5600916
3226732	3226732
3305882	3305882
3625096	3625096
4787609	4787609
1771573	1771573
5178602	5178602
4423457	4423457
2234168	2234168
3899223	3899223
1353116	1353116
4252277	4252277
5614363	5614363
4955778	4955778
3638491	3638491
4909694	4909694
1382754	1382754
3646044	3646044
2909062	2909062
3911956	3911956
5938860	5938860
1838003	1838003
3777540	3777540
1919155	1919155
3722698	3722698
5155824	5155824
3767805	3767805
2727899	2727899
2139268	2139268
5328731	5328731
1464845	1464845
5606942	5606942
2673222	2673222
2302124	2302124
4664320	4664320
4311596	4311596
4786731	4786731
5224631	5224631
1419483	1419483
5507424	5507424
4335811	4335811
3235054	3235054
3145545	3145545
3031905	3031905
1113874	1113874
5606397	5606397
4856111	4856111
1719189	1719189
1357213	1357213
5113413	5113413
1286801	1286801
5111169	5111169
1157069	1157069
1801652	1801652
1406192	1406192
1187958	1187958
3600053	3600053
3471207	3471207
2842723	2842723
1249742	1249742
4756339	4756339
6013778	6013778
5489326	5489326
2785251	2785251
2759100	2759100
4588678	4588678
1342972	1342972
2812993	2812993
4465566	4465566
3875418	3875418
2113011	2113011
3954819	3954819
3876645	3876645
5760520	5760520
2133122	2133122
4120581	4120581
1472073	1472073
2735870	2735870
1396457	1396457
3003425	3003425
1132222	1132222
4576890	4576890
3019708	3019708
4259929	4259929
5183278	5183278
2793089	2793089
2154180	2154180
3802163	3802163
3813780	3813780
5821541	5821541
3282157	3282157
1590833	1590833
5909343	5909343
5841273	5841273
5560435	5560435
2005902	2005902
4873409	4873409
4324035	4324035
1764274	1764274
4904150	4904150
3676047	3676047
2645609	2645609
5440007	5440007
5837790	5837790
2833475	2833475
1448468	1448468
1172646	1172646
1609630	1609630
1400403	1400403
5538481	5538481
1428558	1428558
5333453	5333453
5549980	5549980
5277370	5277370
3503000	3503000
4505020	4505020
3859234	3859234
1133144	1133144
5958976	5958976
2918748	2918748
2715797	2715797
3329909	3329909
4615564	4615564
2752916	2752916
4134330	4134330
4764577	4764577
2442965	2442965
2864714	2864714
1078806	1078806
5881143	5881143
1689118	1689118
1703714	1703714
5791604	5791604
4157875	4157875
4112469	4112469
1691234	1691234
1396038	1396038
1116702	1116702
4054624	4054624
2082664	2082664
5657856	5657856
4371714	4371714
1460569	1460569
2406713	2406713
5853528	5853528
4056921	4056921
4419991	4419991
1934109	1934109
3087691	3087691
1450682	1450682
5531568	5531568
5579312	5579312
2587422	2587422
2190548	2190548
1655789	1655789
2041065	2041065
5137521	5137521
4510834	4510834
3103034	3103034
5475761	5475761
2404767	2404767
5256506	5256506
5826712	5826712
3164135	3164135
4517034	4517034
1630385	1630385
1461666	1461666
3682422	3682422
3812204	3812204
5290252	5290252
5255188	5255188
1968408	1968408
4292102	4292102
4203667	4203667
3185654	3185654
5655576	5655576
3322867	3322867
3737634	3737634
1570088	1570088
2511168	2511168
1641310	1641310
3936180	3936180
2271499	2271499
4292941	4292941
1304850	1304850
1588406	1588406
6012163	6012163
5007010	5007010
2286994	2286994
1504442	1504442
1738082	1738082
3591125	3591125
5583388	5583388
2315948	2315948
1327659	1327659
5900594	5900594
2239948	2239948
3617503	3617503
4516446	4516446
4454998	4454998
1682407	1682407
2345730	2345730
1037632	1037632
1402373	1402373
2677386	2677386
2697883	2697883
3360377	3360377
3976436	3976436
5963443	5963443
5768436	5768436
1168716	1168716
3353203	3353203
3553102	3553102
4367392	4367392
2990825	2990825
1074487	1074487
5241257	5241257
4210256	4210256
1498240	1498240
5566869	5566869
3996963	3996963
3640983	3640983
1591721	1591721
1930738	1930738
2910458	2910458
3472802	3472802
5222535	5222535
1510293	1510293
5015795	5015795
4105664	4105664
2963729	2963729
4330231	4330231
3571859	3571859
5303344	5303344
5176023	5176023
5587139	5587139
3883704	3883704
1267940	1267940
1141959	1141959
5330654	5330654
3573976	3573976
3230682	3230682
4064596	4064596
4778326	4778326
3688334	3688334
1199167	1199167
1176421	1176421
2771628	2771628
1826097	1826097
5890185	5890185
3877731	3877731
5780792	5780792
4799337	4799337
2779813	2779813
2247373	2247373
4252688	4252688
3435212	3435212
5360084	5360084
1496223	1496223
5266819	5266819
2928117	2928117
3975847	3975847
5419038	5419038
4100097	4100097
4139264	4139264
4765921	4765921
4480269	4480269
4261996	4261996
4066959	4066959
4997595	4997595
2409271	2409271
1216158	1216158
5739762	5739762
3893679	3893679
5462476	5462476
3265650	3265650
1552037	1552037
1893475	1893475
4996493	4996493
2981182	2981182
3164936	3164936
4218670	4218670
3911037	3911037
5544728	5544728
5427230	5427230
4794205	4794205
5627167	5627167
3752080	3752080
4280380	4280380
5184567	5184567
4082148	4082148
3617152	3617152
3400206	3400206
4050575	4050575
5599074	5599074
1641294	1641294
2805187	2805187
2567585	2567585
5298239	5298239
3848400	3848400
5333570	5333570
2290264	2290264
5373588	5373588
3041092	3041092
2845335	2845335
1523542	1523542
2849022	2849022
1157635	1157635
3994572	3994572
1766441	1766441
1972974	1972974
3978220	3978220
4730473	4730473
1262688	1262688
3519586	3519586
4321967	4321967
5612853	5612853
3138382	3138382
5996876	5996876
2958076	2958076
1657230	1657230
3315999	3315999
2473699	2473699
5112114	5112114
1687196	1687196
4111530	4111530
1545301	1545301
3361939	3361939
4937801	4937801
3110930	3110930
5951876	5951876
3347810	3347810
1641991	1641991
5354799	5354799
3243669	3243669
5237848	5237848
4476047	4476047
3303916	3303916
3081258	3081258
5395517	5395517
2837718	2837718
1217339	1217339
1480473	1480473
5560472	5560472
3401796	3401796
1958611	1958611
4074218	4074218
5032035	5032035
2973566	2973566
1141365	1141365
5959880	5959880
3380704	3380704
4763833	4763833
1856567	1856567
1128318	1128318
3282133	3282133
4904102	4904102
1086317	1086317
2834658	2834658
1090177	1090177
5196910	5196910
1835494	1835494
1832341	1832341
3340283	3340283
3475251	3475251
1148387	1148387
3010727	3010727
4797966	4797966
2234171	2234171
4783711	4783711
1187743	1187743
3801610	3801610
5161798	5161798
5506506	5506506
5844297	5844297
2412596	2412596
5170198	5170198
5273394	5273394
5870283	5870283
1414074	1414074
2517603	2517603
2283712	2283712
3757378	3757378
5891504	5891504
4242265	4242265
3309713	3309713
2903517	2903517
4776561	4776561
4685467	4685467
2285091	2285091
3080531	3080531
3690314	3690314
5846774	5846774
3763040	3763040
4361147	4361147
5211334	5211334
2085552	2085552
5783031	5783031
5667876	5667876
3531589	3531589
2518380	2518380
2723337	2723337
1747510	1747510
1003639	1003639
1182678	1182678
2544981	2544981
4851663	4851663
3463435	3463435
3616341	3616341
1832529	1832529
4167755	4167755
2929986	2929986
5182762	5182762
2092199	2092199
2256561	2256561
3870938	3870938
6005391	6005391
3221417	3221417
5847071	5847071
4337156	4337156
2795705	2795705
3366332	3366332
1743695	1743695
1598306	1598306
1374443	1374443
3589154	3589154
2895327	2895327
5096809	5096809
5932258	5932258
1804580	1804580
5279752	5279752
3488387	3488387
1436866	1436866
2492922	2492922
3905297	3905297
3399298	3399298
5494341	5494341
2586427	2586427
5959120	5959120
4756745	4756745
3983672	3983672
4820522	4820522
5031189	5031189
3115030	3115030
5003514	5003514
1396347	1396347
4418899	4418899
3864360	3864360
1922597	1922597
1095851	1095851
4884863	4884863
2708846	2708846
4887884	4887884
5150422	5150422
3443500	3443500
5296843	5296843
5098072	5098072
1073083	1073083
5900744	5900744
5116011	5116011
2284722	2284722
2118685	2118685
3897015	3897015
2105575	2105575
3572652	3572652
5165754	5165754
5762978	5762978
2036426	2036426
3840406	3840406
1918642	1918642
4725733	4725733
1985432	1985432
5430452	5430452
2153007	2153007
5725416	5725416
5809919	5809919
3422221	3422221
2959071	2959071
4093025	4093025
3478158	3478158
2417212	2417212
1978924	1978924
4759538	4759538
1468069	1468069
5935099	5935099
4519211	4519211
1717062	1717062
3244705	3244705
2570671	2570671
1520886	1520886
1682202	1682202
5022986	5022986
3363789	3363789
5355219	5355219
5350812	5350812
3769070	3769070
5797879	5797879
3477058	3477058
