#FID	IID
4264910	4264910
5748983	5748983
4662114	4662114
5626858	5626858
1038310	1038310
4135388	4135388
1382209	1382209
5578220	5578220
1585140	1585140
2547941	2547941
1612479	1612479
5609973	5609973
2555472	2555472
5186307	5186307
4589715	4589715
4743591	4743591
1401434	1401434
6013406	6013406
2898466	2898466
3893954	3893954
3802419	3802419
1476475	1476475
1555483	1555483
4774692	4774692
1019401	1019401
1459096	1459096
3939421	3939421
4781433	4781433
5385802	5385802
2715854	2715854
1657816	1657816
1736677	1736677
2817867	2817867
1609326	1609326
1751639	1751639
5294983	5294983
4345294	4345294
5626744	5626744
2616654	2616654
1155142	1155142
3456966	3456966
5121225	5121225
1887491	1887491
1790127	1790127
2797026	2797026
3229335	3229335
3654869	3654869
4737968	4737968
4018860	4018860
2755953	2755953
1840515	1840515
4021568	4021568
3736030	3736030
3090947	3090947
3496684	3496684
1819010	1819010
4967818	4967818
5102225	5102225
3202989	3202989
5999641	5999641
1718069	1718069
4858653	4858653
4084785	4084785
2893924	2893924
2756734	2756734
1630089	1630089
4283967	4283967
3789034	3789034
5541216	5541216
1221113	1221113
3382034	3382034
3227313	3227313
4384531	4384531
1422884	1422884
2132252	2132252
3142049	3142049
1443739	1443739
4365952	4365952
4502012	4502012
2616402	2616402
1662675	1662675
1917770	1917770
1931280	1931280
2276299	2276299
2551473	2551473
4602140	4602140
1091914	1091914
5304151	5304151
4012449	4012449
5722585	5722585
4829004	4829004
4699832	4699832
1065276	1065276
5363380	5363380
2342167	2342167
3487198	3487198
4526477	4526477
1265841	1265841
2071755	2071755
1260133	1260133
4120552	4120552
4226674	4226674
1299954	1299954
1463534	1463534
2821361	2821361
2292194	2292194
3142190	3142190
5167155	5167155
2899922	2899922
2317118	2317118
1394353	1394353
1661480	1661480
1487656	1487656
2652835	2652835
5495388	5495388
1945867	1945867
3109118	3109118
4358390	4358390
3394672	3394672
1313951	1313951
3993514	3993514
5814600	5814600
5703308	5703308
1135594	1135594
5755786	5755786
1972737	1972737
5132317	5132317
5267336	5267336
2976633	2976633
3965790	3965790
2871788	2871788
2161736	2161736
4731058	4731058
4580397	4580397
1803244	1803244
2365862	2365862
3249170	3249170
4770398	4770398
4313726	4313726
3405289	3405289
4617444	4617444
2433281	2433281
4174382	4174382
3433996	3433996
4475967	4475967
2109540	2109540
1617743	1617743
2731477	2731477
1271792	1271792
3896672	3896672
1650031	1650031
4311009	4311009
5831115	5831115
4080484	4080484
5495052	5495052
1364552	1364552
1582318	1582318
5059114	5059114
3495199	3495199
1313632	1313632
5955082	5955082
5036742	5036742
3723845	3723845
4301137	4301137
3276752	3276752
5512042	5512042
1198186	1198186
1106993	1106993
4578744	4578744
1690950	1690950
1549198	1549198
5618796	5618796
5546022	5546022
1188067	1188067
5562656	5562656
1540852	1540852
4253147	4253147
1816894	1816894
3893086	3893086
5958794	5958794
5368674	5368674
1129572	1129572
3532810	3532810
2649926	2649926
4883303	4883303
1504712	1504712
2416151	2416151
3045912	3045912
4227612	4227612
1904601	1904601
5914039	5914039
2556932	2556932
1877152	1877152
1013528	1013528
5128135	5128135
5114224	5114224
4217890	4217890
1409747	1409747
4343151	4343151
1314892	1314892
1427691	1427691
4942408	4942408
1703591	1703591
1528598	1528598
2552743	2552743
1233077	1233077
3037245	3037245
1346493	1346493
5802207	5802207
4520954	4520954
3568452	3568452
1085868	1085868
5512902	5512902
1098205	1098205
2329552	2329552
2385881	2385881
1758269	1758269
1506399	1506399
4519308	4519308
1933034	1933034
5489212	5489212
1474528	1474528
1695621	1695621
4475325	4475325
2758697	2758697
1166262	1166262
3946626	3946626
3942196	3942196
4686976	4686976
5678201	5678201
4316806	4316806
1719342	1719342
2570098	2570098
5566028	5566028
4085027	4085027
4669639	4669639
4979848	4979848
1092978	1092978
3307078	3307078
2730129	2730129
5559363	5559363
2348615	2348615
5295503	5295503
4605674	4605674
4365749	4365749
1334034	1334034
1947111	1947111
4821317	4821317
3126648	3126648
3155749	3155749
5307567	5307567
5356722	5356722
5509029	5509029
1103787	1103787
4132234	4132234
5094484	5094484
4146545	4146545
1779735	1779735
2441662	2441662
5056542	5056542
1200058	1200058
4826717	4826717
5196812	5196812
5516748	5516748
4465129	4465129
2235350	2235350
3179346	3179346
4418373	4418373
4609375	4609375
3698125	3698125
1917039	1917039
4845605	4845605
5576653	5576653
2796737	2796737
5713281	5713281
5665324	5665324
5949738	5949738
5993262	5993262
4089724	4089724
3148705	3148705
4133618	4133618
4890389	4890389
3795643	3795643
4044861	4044861
5356234	5356234
1615351	1615351
5002591	5002591
1591757	1591757
4997625	4997625
4436070	4436070
1627744	1627744
4313150	4313150
3983985	3983985
4650460	4650460
1125690	1125690
4410830	4410830
4167592	4167592
2815057	2815057
4029940	4029940
5882348	5882348
3305952	3305952
5023344	5023344
3156253	3156253
3522800	3522800
3592710	3592710
5612536	5612536
5448372	5448372
5622498	5622498
4385656	4385656
4187670	4187670
2250872	2250872
4886267	4886267
4937451	4937451
5011709	5011709
5425613	5425613
4286384	4286384
5705169	5705169
1405143	1405143
2187718	2187718
2169645	2169645
3360443	3360443
4622454	4622454
5291711	5291711
1937742	1937742
1075614	1075614
3518827	3518827
4953325	4953325
1217676	1217676
3734538	3734538
1192439	1192439
3239472	3239472
5558055	5558055
1933370	1933370
4430826	4430826
3001955	3001955
2248041	2248041
2972792	2972792
3979166	3979166
3931836	3931836
5672056	5672056
4020549	4020549
4314936	4314936
2232299	2232299
2341824	2341824
2193030	2193030
5476293	5476293
3524256	3524256
2830955	2830955
2623746	2623746
4910223	4910223
3174754	3174754
4675963	4675963
3121833	3121833
1035152	1035152
3223247	3223247
5741315	5741315
4209379	4209379
1664709	1664709
4058263	4058263
2997844	2997844
2495119	2495119
4324875	4324875
6014802	6014802
5575342	5575342
1936205	1936205
3955878	3955878
2845583	2845583
1735241	1735241
3946860	3946860
2936167	2936167
3268257	3268257
5726689	5726689
2763227	2763227
1059062	1059062
4603110	4603110
3811557	3811557
1223831	1223831
3268409	3268409
4474917	4474917
3155241	3155241
1150530	1150530
4629697	4629697
3245294	3245294
5223744	5223744
4195755	4195755
4196182	4196182
3301505	3301505
1194697	1194697
4705207	4705207
5029084	5029084
1667029	1667029
4393525	4393525
3392887	3392887
1499162	1499162
4467334	4467334
1045780	1045780
2867758	2867758
1773494	1773494
1457519	1457519
1552161	1552161
1636154	1636154
2599911	2599911
2058312	2058312
3721826	3721826
2636928	2636928
3523522	3523522
1445482	1445482
5674235	5674235
3141105	3141105
2319449	2319449
5820248	5820248
5307250	5307250
1073669	1073669
4040273	4040273
4649212	4649212
4526137	4526137
3572034	3572034
4899008	4899008
2958844	2958844
4210819	4210819
1626720	1626720
5100469	5100469
4170050	4170050
5073519	5073519
3387088	3387088
4003461	4003461
3972901	3972901
1372394	1372394
1527544	1527544
2288828	2288828
3069843	3069843
3949917	3949917
4008406	4008406
1141584	1141584
2621143	2621143
1903616	1903616
2937486	2937486
5987659	5987659
3861207	3861207
4459390	4459390
3444603	3444603
5312416	5312416
2652680	2652680
3802578	3802578
1026633	1026633
5924289	5924289
3377487	3377487
4450128	4450128
5683128	5683128
1277765	1277765
3645034	3645034
5551057	5551057
1855204	1855204
3686631	3686631
5642569	5642569
4204043	4204043
3689331	3689331
4075536	4075536
5761566	5761566
2526810	2526810
2985181	2985181
5211980	5211980
1148110	1148110
1061556	1061556
2229399	2229399
1812664	1812664
2096629	2096629
5405847	5405847
4935381	4935381
2111093	2111093
3705929	3705929
5117344	5117344
1406394	1406394
5202719	5202719
1856739	1856739
2547505	2547505
5009420	5009420
3155766	3155766
5355287	5355287
4915263	4915263
3105144	3105144
3110471	3110471
5777544	5777544
5776746	5776746
3397446	3397446
3374494	3374494
4994073	4994073
5219288	5219288
1148051	1148051
4935176	4935176
5722891	5722891
3620198	3620198
2305413	2305413
1469135	1469135
2925216	2925216
1642210	1642210
1821764	1821764
2164155	2164155
3095187	3095187
1050356	1050356
1901043	1901043
4912625	4912625
1329324	1329324
4821976	4821976
3862815	3862815
1472684	1472684
2090663	2090663
3775770	3775770
2404099	2404099
2096012	2096012
4684990	4684990
1377480	1377480
2644097	2644097
2940605	2940605
4536746	4536746
5517467	5517467
4294370	4294370
4515938	4515938
1064351	1064351
3135746	3135746
3398056	3398056
2568967	2568967
2995560	2995560
2953041	2953041
1474483	1474483
4627373	4627373
2799017	2799017
2443160	2443160
4584147	4584147
5852902	5852902
1107713	1107713
4506237	4506237
5063880	5063880
1441409	1441409
5485780	5485780
3850289	3850289
5511640	5511640
1112833	1112833
3346472	3346472
1630648	1630648
5561264	5561264
2797219	2797219
4575280	4575280
1310114	1310114
4672706	4672706
4161899	4161899
3741569	3741569
5360268	5360268
2232402	2232402
5211103	5211103
3579419	3579419
2602276	2602276
5275647	5275647
2675243	2675243
2603698	2603698
2887018	2887018
2076815	2076815
3953517	3953517
1929793	1929793
3578238	3578238
3665316	3665316
1159423	1159423
1740125	1740125
5115931	5115931
5323791	5323791
5045004	5045004
4038509	4038509
5743964	5743964
1071565	1071565
5306479	5306479
2368197	2368197
5871502	5871502
5096357	5096357
4469649	4469649
1638556	1638556
2153874	2153874
2213258	2213258
1465508	1465508
1364270	1364270
1411018	1411018
4571980	4571980
2159368	2159368
5034437	5034437
4687860	4687860
4047438	4047438
1859173	1859173
1970789	1970789
1105580	1105580
2611374	2611374
2270591	2270591
5494746	5494746
1627120	1627120
3886192	3886192
1409360	1409360
4938230	4938230
5154902	5154902
3352944	3352944
4850236	4850236
1450380	1450380
1938983	1938983
5554832	5554832
4934376	4934376
3926187	3926187
4149817	4149817
5711091	5711091
5981476	5981476
1510034	1510034
4049088	4049088
4177865	4177865
4595211	4595211
2557377	2557377
1738830	1738830
1710376	1710376
1358684	1358684
2324658	2324658
2568796	2568796
5950035	5950035
5780599	5780599
2460057	2460057
4788517	4788517
4334628	4334628
3154535	3154535
2322793	2322793
2929304	2929304
3733364	3733364
4526512	4526512
2512448	2512448
5682364	5682364
1051135	1051135
4896060	4896060
4546952	4546952
5150552	5150552
1391694	1391694
4423883	4423883
1280639	1280639
2495926	2495926
2125252	2125252
1396217	1396217
1644323	1644323
3379911	3379911
1005173	1005173
1827840	1827840
3337575	3337575
1346631	1346631
3632324	3632324
3502991	3502991
4374996	4374996
2613831	2613831
2640215	2640215
1777130	1777130
5672774	5672774
2218006	2218006
5110670	5110670
3634960	3634960
5263401	5263401
2863626	2863626
1933553	1933553
3576405	3576405
3517316	3517316
1734169	1734169
1006366	1006366
4162849	4162849
3723915	3723915
2723147	2723147
3821356	3821356
5298355	5298355
4973722	4973722
4710651	4710651
4871542	4871542
2368987	2368987
1449631	1449631
4981451	4981451
4552231	4552231
4840744	4840744
5907451	5907451
1809810	1809810
3754492	3754492
4929774	4929774
5917281	5917281
4682005	4682005
3592351	3592351
4319254	4319254
5997712	5997712
5501432	5501432
5272088	5272088
3965594	3965594
5995774	5995774
4270974	4270974
1101447	1101447
4151392	4151392
2525194	2525194
5228926	5228926
4176496	4176496
4689238	4689238
2010174	2010174
3369745	3369745
5535637	5535637
2670964	2670964
1284540	1284540
1039953	1039953
5874864	5874864
4377866	4377866
4833478	4833478
1914799	1914799
4435425	4435425
3230698	3230698
1534080	1534080
1027396	1027396
4580148	4580148
4344946	4344946
5212011	5212011
4854374	4854374
5322777	5322777
5374204	5374204
4718278	4718278
3399096	3399096
4578950	4578950
1027000	1027000
4535402	4535402
3851433	3851433
1558005	1558005
1139944	1139944
3702672	3702672
2060552	2060552
5659998	5659998
5351785	5351785
4618986	4618986
2599409	2599409
4499916	4499916
3986288	3986288
2435301	2435301
5610236	5610236
1506070	1506070
4540867	4540867
3155328	3155328
2543430	2543430
4788375	4788375
2191729	2191729
4396170	4396170
5797390	5797390
2766514	2766514
4127391	4127391
1822988	1822988
3756486	3756486
5857741	5857741
2827581	2827581
1249674	1249674
4911677	4911677
3325676	3325676
5784091	5784091
1797087	1797087
2443999	2443999
1581218	1581218
1219075	1219075
2599020	2599020
5964621	5964621
2243060	2243060
3434510	3434510
2160891	2160891
2139716	2139716
5544293	5544293
5095844	5095844
2825807	2825807
4297442	4297442
4803817	4803817
3698243	3698243
2145679	2145679
3878477	3878477
5749090	5749090
4691533	4691533
4364030	4364030
1509825	1509825
5376952	5376952
3164326	3164326
3750231	3750231
1321174	1321174
1823391	1823391
1768261	1768261
3224121	3224121
4759575	4759575
2354288	2354288
1301848	1301848
2311462	2311462
3400383	3400383
5542995	5542995
2744392	2744392
4505098	4505098
5373678	5373678
2456339	2456339
2266249	2266249
4036538	4036538
4112798	4112798
3938802	3938802
2160293	2160293
5588425	5588425
3216714	3216714
4210362	4210362
5625680	5625680
1919747	1919747
2586188	2586188
2726942	2726942
4444663	4444663
3865096	3865096
5961874	5961874
3857001	3857001
3347130	3347130
4569379	4569379
3034815	3034815
2367551	2367551
1881917	1881917
2981553	2981553
3243809	3243809
4505671	4505671
4415619	4415619
3009049	3009049
5581625	5581625
5819310	5819310
2732808	2732808
1452140	1452140
2349398	2349398
1058495	1058495
2596619	2596619
3615371	3615371
5805449	5805449
2814534	2814534
2733854	2733854
5537149	5537149
4013677	4013677
4002034	4002034
2391831	2391831
4731724	4731724
2136058	2136058
4284611	4284611
1316092	1316092
2368008	2368008
1659606	1659606
1975894	1975894
5077094	5077094
2515417	2515417
1908872	1908872
3977734	3977734
2181169	2181169
2864983	2864983
2846831	2846831
2044875	2044875
3985369	3985369
3214782	3214782
5886749	5886749
4243207	4243207
3815507	3815507
1395017	1395017
3321777	3321777
2757967	2757967
5691808	5691808
2992483	2992483
3431075	3431075
3664457	3664457
3601630	3601630
2301245	2301245
1736446	1736446
3362535	3362535
2996808	2996808
5032625	5032625
4919426	4919426
4094936	4094936
3048996	3048996
3665890	3665890
1925682	1925682
5987452	5987452
1470565	1470565
2220249	2220249
4811585	4811585
2720875	2720875
3403138	3403138
3188245	3188245
3885392	3885392
4705067	4705067
1811596	1811596
1749474	1749474
3050840	3050840
5513345	5513345
3371925	3371925
2329612	2329612
3499891	3499891
1423613	1423613
3157845	3157845
5855272	5855272
4859529	4859529
5712303	5712303
3045329	3045329
4444269	4444269
1805455	1805455
2646540	2646540
2665912	2665912
2094827	2094827
3560351	3560351
5401350	5401350
2081330	2081330
5837891	5837891
3674815	3674815
3842685	3842685
1783362	1783362
2357950	2357950
5429764	5429764
5320222	5320222
3626499	3626499
1049576	1049576
3711873	3711873
3388173	3388173
3512771	3512771
4934694	4934694
3931675	3931675
2168493	2168493
3995286	3995286
4753172	4753172
1380812	1380812
2072777	2072777
4039394	4039394
3065228	3065228
3218740	3218740
5665002	5665002
4020213	4020213
3984178	3984178
5801049	5801049
3575607	3575607
4103852	4103852
5183166	5183166
2647212	2647212
5232446	5232446
1014226	1014226
3783726	3783726
1680323	1680323
1082831	1082831
2569547	2569547
5659601	5659601
3629549	3629549
2591202	2591202
4970222	4970222
1706269	1706269
1239507	1239507
3476461	3476461
2030219	2030219
5292685	5292685
2212917	2212917
1885672	1885672
4907027	4907027
5887869	5887869
1734461	1734461
5007756	5007756
3167075	3167075
5723682	5723682
5732289	5732289
4279721	4279721
1621570	1621570
3574722	3574722
4549114	4549114
1916044	1916044
4611284	4611284
1876341	1876341
1306978	1306978
5446556	5446556
5438680	5438680
4003932	4003932
1315356	1315356
2291425	2291425
4350007	4350007
5815028	5815028
6002546	6002546
5395324	5395324
1581702	1581702
1948368	1948368
5207766	5207766
1392007	1392007
1447795	1447795
4824518	4824518
1328965	1328965
3457197	3457197
2432487	2432487
3495788	3495788
5427749	5427749
3921267	3921267
5550705	5550705
1546714	1546714
3889612	3889612
4921701	4921701
3258401	3258401
4140089	4140089
5341608	5341608
3678901	3678901
2574120	2574120
1101299	1101299
2236087	2236087
1030617	1030617
3242785	3242785
4221630	4221630
1042707	1042707
5421503	5421503
2489559	2489559
5131492	5131492
3482563	3482563
4925779	4925779
5225240	5225240
1497951	1497951
4947605	4947605
2680611	2680611
1787299	1787299
2861973	2861973
3469960	3469960
2767071	2767071
3100887	3100887
4214053	4214053
4937194	4937194
1730672	1730672
4973234	4973234
4789105	4789105
3458038	3458038
1984706	1984706
4973601	4973601
4922590	4922590
1232915	1232915
1873094	1873094
5057791	5057791
4131307	4131307
1398213	1398213
4185610	4185610
2214142	2214142
5256568	5256568
5366024	5366024
5082947	5082947
1833581	1833581
1380839	1380839
4709156	4709156
5894372	5894372
3672975	3672975
4699386	4699386
3618274	3618274
4753677	4753677
2785119	2785119
5218459	5218459
3854163	3854163
2253256	2253256
2182236	2182236
5607537	5607537
1956502	1956502
1312187	1312187
1765343	1765343
4113985	4113985
4102795	4102795
2505410	2505410
2451620	2451620
1307667	1307667
5182088	5182088
2954371	2954371
4268716	4268716
1519246	1519246
2483600	2483600
3928138	3928138
2074901	2074901
2929427	2929427
4548623	4548623
4263769	4263769
5940097	5940097
1260904	1260904
2636764	2636764
1464392	1464392
2256851	2256851
1739080	1739080
2824244	2824244
3287082	3287082
1903023	1903023
2494178	2494178
2742440	2742440
2848491	2848491
4303308	4303308
3829670	3829670
2552779	2552779
4802124	4802124
3113153	3113153
2573851	2573851
2122724	2122724
3274646	3274646
2704388	2704388
5735406	5735406
4170313	4170313
5881182	5881182
1388547	1388547
1752675	1752675
1095913	1095913
3663841	3663841
4977874	4977874
3156548	3156548
5346494	5346494
5700995	5700995
2022682	2022682
4809758	4809758
3833174	3833174
4713491	4713491
1228404	1228404
2329491	2329491
5956031	5956031
3805671	3805671
2854212	2854212
2488490	2488490
1298007	1298007
2105233	2105233
4573786	4573786
5856810	5856810
2196373	2196373
4698569	4698569
2805324	2805324
2718908	2718908
3823110	3823110
3953031	3953031
1533369	1533369
5545089	5545089
1978561	1978561
5163279	5163279
1045709	1045709
1221833	1221833
4836245	4836245
3184996	3184996
3978871	3978871
3277620	3277620
1642852	1642852
5031172	5031172
3714017	3714017
3076816	3076816
4539815	4539815
1827369	1827369
2641328	2641328
3388238	3388238
5298310	5298310
1234415	1234415
3097700	3097700
1982193	1982193
4637791	4637791
2400788	2400788
1761335	1761335
5211049	5211049
3733302	3733302
5713131	5713131
1413050	1413050
4360899	4360899
6021409	6021409
4732898	4732898
5035097	5035097
3713064	3713064
3768195	3768195
1638146	1638146
5732386	5732386
3345796	3345796
5944169	5944169
2429634	2429634
2769903	2769903
5036755	5036755
4562057	4562057
3976354	3976354
2873604	2873604
5157169	5157169
3090669	3090669
5676799	5676799
5235125	5235125
5327179	5327179
5211021	5211021
5758493	5758493
4215593	4215593
5538070	5538070
1082501	1082501
2494387	2494387
3489437	3489437
3950311	3950311
2334170	2334170
2942433	2942433
1687941	1687941
5421739	5421739
4585929	4585929
1451749	1451749
2146507	2146507
1701831	1701831
3629707	3629707
1350341	1350341
2593128	2593128
1314095	1314095
3246065	3246065
3521560	3521560
3003952	3003952
1708822	1708822
4280358	4280358
5559932	5559932
3227397	3227397
4689658	4689658
1610535	1610535
3141488	3141488
2824359	2824359
4338852	4338852
4430855	4430855
1100414	1100414
1576824	1576824
5553220	5553220
5447106	5447106
3511912	3511912
2636640	2636640
5927051	5927051
2819278	2819278
5184030	5184030
3425169	3425169
4305231	4305231
5228193	5228193
1698454	1698454
2392648	2392648
3596655	3596655
3178339	3178339
1435509	1435509
4386297	4386297
1171859	1171859
1460972	1460972
1568536	1568536
3061694	3061694
5593763	5593763
5863463	5863463
1820991	1820991
1229257	1229257
2216461	2216461
1793756	1793756
1167648	1167648
4301613	4301613
5145521	5145521
2288337	2288337
2419741	2419741
5067962	5067962
5411182	5411182
3895860	3895860
2387113	2387113
4548765	4548765
3125681	3125681
5101205	5101205
4962129	4962129
1907762	1907762
3723858	3723858
2528150	2528150
2089441	2089441
5206523	5206523
2814898	2814898
1103291	1103291
2208205	2208205
5511134	5511134
5136134	5136134
1537859	1537859
4778383	4778383
1184347	1184347
1771921	1771921
5438032	5438032
3247129	3247129
1230240	1230240
3265631	3265631
5382317	5382317
4276912	4276912
4713764	4713764
4128052	4128052
4319462	4319462
5218276	5218276
2010476	2010476
5391105	5391105
4116768	4116768
4734677	4734677
3404875	3404875
4409833	4409833
4567267	4567267
1538370	1538370
2344627	2344627
1973807	1973807
1868796	1868796
4968899	4968899
1659051	1659051
5401810	5401810
3233627	3233627
4508884	4508884
1480586	1480586
1434376	1434376
4378551	4378551
5630569	5630569
3071007	3071007
2527428	2527428
5897977	5897977
1840127	1840127
1370389	1370389
2879602	2879602
3032493	3032493
2047187	2047187
1583442	1583442
3805266	3805266
5286411	5286411
1514199	1514199
5983161	5983161
4991891	4991891
5131038	5131038
1378891	1378891
3325514	3325514
5644591	5644591
3362976	3362976
2842096	2842096
2046760	2046760
5314130	5314130
3816475	3816475
5366504	5366504
1566685	1566685
2240530	2240530
5345899	5345899
3390976	3390976
5879357	5879357
3015674	3015674
2281702	2281702
3388658	3388658
2608494	2608494
5694299	5694299
5648271	5648271
4762010	4762010
2627089	2627089
5987873	5987873
1587187	1587187
1462412	1462412
3868180	3868180
3433874	3433874
3506407	3506407
3418194	3418194
4189208	4189208
3763136	3763136
5900594	5900594
1068738	1068738
1950257	1950257
3555199	3555199
2894646	2894646
3712530	3712530
1655697	1655697
1966196	1966196
5905983	5905983
1319854	1319854
1003773	1003773
5014417	5014417
1854079	1854079
3541977	3541977
2361905	2361905
4039431	4039431
2177640	2177640
5561616	5561616
4605889	4605889
2145391	2145391
4028614	4028614
3506434	3506434
5121165	5121165
2517046	2517046
4783539	4783539
4869486	4869486
5854299	5854299
3423139	3423139
3265792	3265792
5243499	5243499
3616848	3616848
2493159	2493159
5378614	5378614
1379202	1379202
1216180	1216180
4146558	4146558
4624227	4624227
4262480	4262480
4844764	4844764
2545206	2545206
5605325	5605325
1712726	1712726
3503611	3503611
3734989	3734989
2578470	2578470
1066559	1066559
2916992	2916992
1310883	1310883
2352160	2352160
4113906	4113906
4701472	4701472
3658872	3658872
2027799	2027799
4115381	4115381
3214334	3214334
5001680	5001680
2024696	2024696
5386911	5386911
5546775	5546775
2551402	2551402
5072331	5072331
1215197	1215197
4514247	4514247
1892364	1892364
3384473	3384473
3096954	3096954
5860095	5860095
4278238	4278238
5405285	5405285
5431436	5431436
2916819	2916819
4519848	4519848
3508673	3508673
3272379	3272379
2311836	2311836
4717342	4717342
4335734	4335734
1575078	1575078
4220865	4220865
1792358	1792358
5972061	5972061
5462145	5462145
5366217	5366217
3396034	3396034
1904261	1904261
4710407	4710407
5751717	5751717
2653401	2653401
3854230	3854230
6016148	6016148
4291806	4291806
1351418	1351418
4629007	4629007
5790522	5790522
4758626	4758626
4323503	4323503
4204107	4204107
1102057	1102057
1670995	1670995
4636542	4636542
1791543	1791543
4747500	4747500
1355751	1355751
4632218	4632218
2843011	2843011
1508043	1508043
2661864	2661864
1596116	1596116
5706749	5706749
3683746	3683746
2039844	2039844
4505862	4505862
4791464	4791464
6022099	6022099
5603959	5603959
4651737	4651737
3972665	3972665
1841635	1841635
4595404	4595404
5553148	5553148
3751766	3751766
5341383	5341383
4207482	4207482
3596746	3596746
1145419	1145419
2435332	2435332
4701942	4701942
1713647	1713647
3223590	3223590
1972144	1972144
4890367	4890367
4723676	4723676
1128034	1128034
2989985	2989985
3722818	3722818
4305682	4305682
1438913	1438913
1636777	1636777
4474779	4474779
2185506	2185506
2442838	2442838
2649839	2649839
3994892	3994892
2770314	2770314
3094764	3094764
5195685	5195685
2159846	2159846
5788571	5788571
2719647	2719647
5928182	5928182
2286052	2286052
5121950	5121950
5970936	5970936
2241678	2241678
4911587	4911587
2025991	2025991
4813308	4813308
3986215	3986215
2438247	2438247
3969134	3969134
2497377	2497377
1729304	1729304
4274881	4274881
2659307	2659307
4812788	4812788
4775753	4775753
4356833	4356833
3874228	3874228
5404460	5404460
3461361	3461361
3125703	3125703
5379236	5379236
4669325	4669325
1856264	1856264
5129644	5129644
3871608	3871608
4116556	4116556
3009253	3009253
3864284	3864284
1711657	1711657
3530403	3530403
3518955	3518955
1765959	1765959
4318113	4318113
2616780	2616780
2589544	2589544
1228819	1228819
4375660	4375660
2901630	2901630
2695319	2695319
2513019	2513019
1104463	1104463
1813115	1813115
2465185	2465185
3169143	3169143
5703573	5703573
4323954	4323954
5418677	5418677
2078640	2078640
1591158	1591158
1789725	1789725
5551268	5551268
2684870	2684870
4515068	4515068
1170294	1170294
5070279	5070279
3994062	3994062
2626975	2626975
4708994	4708994
2705115	2705115
5962257	5962257
3274462	3274462
1589900	1589900
2900673	2900673
1019718	1019718
4454709	4454709
3547809	3547809
2780790	2780790
1484623	1484623
1041125	1041125
2255665	2255665
4327369	4327369
3197653	3197653
4619012	4619012
3357255	3357255
3643519	3643519
3751673	3751673
2584966	2584966
5813191	5813191
4899892	4899892
5757724	5757724
4771624	4771624
2427225	2427225
2796172	2796172
1750548	1750548
2428257	2428257
4487875	4487875
2007865	2007865
5995149	5995149
2265190	2265190
2696101	2696101
2800931	2800931
3587066	3587066
3554189	3554189
2450942	2450942
5484947	5484947
3734715	3734715
1507430	1507430
4202452	4202452
4474378	4474378
4268326	4268326
1850026	1850026
4304050	4304050
2633506	2633506
3118111	3118111
2677610	2677610
3171401	3171401
2919743	2919743
3055254	3055254
5472386	5472386
4561283	4561283
3963593	3963593
4387065	4387065
4803950	4803950
5661869	5661869
4363687	4363687
3385036	3385036
6014686	6014686
1156786	1156786
3570608	3570608
3922820	3922820
3314422	3314422
4733131	4733131
3883268	3883268
1458904	1458904
1748700	1748700
5932603	5932603
1235211	1235211
1694729	1694729
4223132	4223132
5255238	5255238
2575207	2575207
5195671	5195671
3029860	3029860
5245256	5245256
2359984	2359984
1191265	1191265
3561988	3561988
5567507	5567507
3085399	3085399
1342409	1342409
5341469	5341469
3017782	3017782
5870278	5870278
5467725	5467725
5576098	5576098
2055093	2055093
3901262	3901262
3480551	3480551
4581616	4581616
2867824	2867824
3577352	3577352
5904862	5904862
1311173	1311173
6021935	6021935
4676178	4676178
2640976	2640976
3361421	3361421
4870202	4870202
3106183	3106183
4021988	4021988
2069802	2069802
1532920	1532920
5212904	5212904
5954446	5954446
2153408	2153408
1303281	1303281
5050835	5050835
4129240	4129240
1499291	1499291
4245389	4245389
3000823	3000823
5918411	5918411
1109923	1109923
1138876	1138876
3644316	3644316
1292473	1292473
1249213	1249213
2082174	2082174
3445533	3445533
6013734	6013734
3325385	3325385
2433304	2433304
4742431	4742431
1019262	1019262
1097370	1097370
3915848	3915848
5357303	5357303
3061830	3061830
5094405	5094405
2671089	2671089
4292783	4292783
2962272	2962272
3852805	3852805
2898582	2898582
1250732	1250732
2063733	2063733
5388467	5388467
2968745	2968745
3008466	3008466
4601820	4601820
5830878	5830878
4505376	4505376
2726983	2726983
5962393	5962393
4362132	4362132
5770360	5770360
1227946	1227946
5677612	5677612
1867891	1867891
4255694	4255694
2734934	2734934
3450436	3450436
5645086	5645086
1078961	1078961
3639036	3639036
4077443	4077443
4446687	4446687
1510495	1510495
1066166	1066166
2848524	2848524
4812004	4812004
1893560	1893560
3696944	3696944
4360421	4360421
2653816	2653816
5502984	5502984
5056208	5056208
4819807	4819807
4069866	4069866
5703058	5703058
1624771	1624771
3064312	3064312
2547977	2547977
2351742	2351742
1139098	1139098
3389865	3389865
5475343	5475343
1937485	1937485
4596097	4596097
3755799	3755799
4252389	4252389
5404583	5404583
6020802	6020802
3152563	3152563
3421880	3421880
1159728	1159728
5806930	5806930
1646343	1646343
2519613	2519613
1691327	1691327
2096837	2096837
4407376	4407376
3738542	3738542
1266714	1266714
2316882	2316882
5373797	5373797
4131896	4131896
3003900	3003900
3519283	3519283
5827211	5827211
3261923	3261923
1709014	1709014
5695933	5695933
5485340	5485340
4544204	4544204
3309256	3309256
1931985	1931985
1540654	1540654
1340755	1340755
5543071	5543071
1223519	1223519
