#FID	IID	POP
5510400	5510400	Europe
5045653	5045653	Europe
2531952	2531952	Europe
3033570	3033570	Europe
5690802	5690802	Europe
2048835	2048835	
4743088	4743088	Europe
3598484	3598484	Europe
3260611	3260611	Europe
1133815	1133815	Europe
4488156	4488156	Europe
5100716	5100716	Europe
5691319	5691319	Europe
1614672	1614672	Europe
3598719	3598719	Europe
1978145	1978145	Europe
4986723	4986723	Europe
1558751	1558751	Europe
4368107	4368107	Europe
3153415	3153415	Europe
5552687	5552687	Europe
5915253	5915253	Europe
1819293	1819293	Europe
4042235	4042235	Europe
2956667	2956667	Europe
4322248	4322248	Europe
3779112	3779112	Europe
3208092	3208092	Europe
2354771	2354771	Europe
2412153	2412153	Europe
2237325	2237325	Europe
4288541	4288541	Europe
4096907	4096907	Europe
3668056	3668056	Europe
2598289	2598289	Europe
3203992	3203992	Europe
3920339	3920339	Europe
1621115	1621115	Europe
1304525	1304525	Europe
1987527	1987527	Europe
3746141	3746141	Europe
3338321	3338321	Europe
3453664	3453664	Europe
2740301	2740301	Europe
3739054	3739054	Europe
2809707	2809707	Europe
5950447	5950447	Europe
1256782	1256782	Europe
1423384	1423384	Europe
2460991	2460991	Europe
3132430	3132430	Europe
1564578	1564578	Europe
2469214	2469214	Europe
2474806	2474806	Europe
3503516	3503516	Europe
3704200	3704200	Europe
5775044	5775044	Europe
2704405	2704405	Europe
5406788	5406788	Europe
1724886	1724886	Europe
4885306	4885306	Europe
3489203	3489203	Europe
5237738	5237738	Europe
4339265	4339265	Europe
1953071	1953071	Europe
1625526	1625526	Europe
3684853	3684853	Europe
2013338	2013338	Europe
5839045	5839045	Europe
1279300	1279300	Europe
5948183	5948183	Europe
3608915	3608915	Europe
2329233	2329233	Europe
5920006	5920006	Europe
1372824	1372824	Europe
5020266	5020266	Europe
2908083	2908083	Europe
3020329	3020329	Europe
2138162	2138162	Europe
5416981	5416981	Europe
3365400	3365400	Europe
1149194	1149194	Europe
5898714	5898714	Europe
5511653	5511653	Europe
5144672	5144672	Europe
3011770	3011770	Europe
1641963	1641963	Europe
3678620	3678620	Europe
2529328	2529328	Europe
2646728	2646728	Europe
5698379	5698379	Europe
3356295	3356295	Europe
5220738	5220738	Europe
1067555	1067555	Europe
5780163	5780163	Europe
2969193	2969193	Europe
2881843	2881843	Europe
3786934	3786934	Europe
5695854	5695854	Europe
2756001	2756001	Europe
1408887	1408887	Europe
3312831	3312831	Europe
5347886	5347886	Europe
5907139	5907139	Europe
2116587	2116587	Europe
2338297	2338297	Europe
5660669	5660669	Europe
4981063	4981063	Europe
2255511	2255511	Europe
5436457	5436457	Europe
2004584	2004584	Europe
2390191	2390191	Europe
1155668	1155668	Europe
2413640	2413640	Europe
5958008	5958008	Europe
5885062	5885062	Europe
1767501	1767501	Europe
3747670	3747670	Asia
2058278	2058278	Europe
4087703	4087703	Europe
2314324	2314324	Europe
4585652	4585652	Europe
2420470	2420470	Europe
5986182	5986182	Europe
4608371	4608371	Europe
3841462	3841462	Europe
3600882	3600882	Europe
4389023	4389023	Europe
4207091	4207091	Europe
2272123	2272123	Europe
5963797	5963797	Europe
4973011	4973011	Europe
2349521	2349521	Europe
5819608	5819608	Europe
4163366	4163366	Europe
3972407	3972407	Europe
1472313	1472313	Europe
4046441	4046441	Europe
2557308	2557308	Europe
1757324	1757324	Europe
4131092	4131092	Europe
3507610	3507610	Europe
1585860	1585860	Europe
1557385	1557385	Europe
4324072	4324072	Europe
2432448	2432448	Europe
1403525	1403525	Europe
2739725	2739725	Europe
3756817	3756817	Europe
4659317	4659317	Europe
1633778	1633778	Europe
5381787	5381787	Europe
2075367	2075367	Europe
4588235	4588235	Europe
5060921	5060921	Europe
2882330	2882330	Europe
1580103	1580103	Europe
2426144	2426144	Europe
4136365	4136365	Europe
2627067	2627067	Europe
4450991	4450991	Europe
4397136	4397136	Europe
3755566	3755566	Europe
4894876	4894876	Europe
2747528	2747528	Europe
1272610	1272610	Europe
4672682	4672682	Europe
1368230	1368230	Europe
5911787	5911787	Europe
5099666	5099666	Europe
5750915	5750915	Europe
2837344	2837344	Europe
3133322	3133322	Europe
1618717	1618717	Europe
5316600	5316600	Europe
4832305	4832305	Europe
5421866	5421866	Europe
2835055	2835055	Europe
5031829	5031829	Europe
4503297	4503297	Europe
3218857	3218857	Europe
3105399	3105399	Europe
2953296	2953296	Europe
5774858	5774858	Europe
1195586	1195586	Europe
3058228	3058228	Europe
2293859	2293859	Europe
1305538	1305538	Europe
4241246	4241246	Europe
5119694	5119694	Europe
3236735	3236735	Europe
1999988	1999988	Europe
2942449	2942449	Europe
3303353	3303353	Europe
1915061	1915061	Europe
5086656	5086656	Europe
3692499	3692499	Europe
1031703	1031703	Europe
2122832	2122832	Europe
