#FID	IID
4374874	4374874
4906306	4906306
2143683	2143683
2641094	2641094
5104523	5104523
3776446	3776446
4074552	4074552
1358868	1358868
3353330	3353330
5501460	5501460
3028325	3028325
4938784	4938784
1825359	1825359
5832759	5832759
2633711	2633711
5231693	5231693
5916183	5916183
5142045	5142045
5805186	5805186
5165159	5165159
4874787	4874787
1000023	1000023
3035079	3035079
2890079	2890079
2513485	2513485
2123199	2123199
4316621	4316621
3912772	3912772
2590176	2590176
3508673	3508673
1798375	1798375
4255859	4255859
3755908	3755908
1523401	1523401
5190951	5190951
5896715	5896715
1625295	1625295
3357353	3357353
1596441	1596441
2668104	2668104
4177158	4177158
5456798	5456798
1664774	1664774
1407952	1407952
4998497	4998497
2536756	2536756
1277623	1277623
1007189	1007189
2892726	2892726
4055632	4055632
5858872	5858872
1459064	1459064
5232677	5232677
4248325	4248325
2151754	2151754
1552319	1552319
3093069	3093069
3335899	3335899
2720998	2720998
5452444	5452444
4273273	4273273
1388738	1388738
1323895	1323895
5349483	5349483
2012157	2012157
4274763	4274763
1263188	1263188
5496164	5496164
3759119	3759119
1342639	1342639
1546812	1546812
3305241	3305241
3322566	3322566
5379222	5379222
4913762	4913762
3046087	3046087
2298385	2298385
5955218	5955218
2183850	2183850
1585289	1585289
2796945	2796945
3936389	3936389
1364685	1364685
1450511	1450511
3638360	3638360
3239375	3239375
1377606	1377606
5727154	5727154
2135881	2135881
3090219	3090219
4070254	4070254
3612890	3612890
5918999	5918999
5793888	5793888
4691521	4691521
3759926	3759926
5231105	5231105
5012662	5012662
1160019	1160019
2158657	2158657
3488627	3488627
4254334	4254334
5594100	5594100
1728629	1728629
5772150	5772150
4484411	4484411
4224106	4224106
1006681	1006681
4643390	4643390
3941812	3941812
4142006	4142006
1189472	1189472
3978282	3978282
4147364	4147364
4248513	4248513
5387093	5387093
4958780	4958780
3207508	3207508
2071246	2071246
5427277	5427277
2844528	2844528
2939171	2939171
2711043	2711043
3561104	3561104
5734405	5734405
1692548	1692548
4824872	4824872
5331036	5331036
4721557	4721557
4040229	4040229
2524035	2524035
2826365	2826365
4130214	4130214
2077061	2077061
1600823	1600823
1301876	1301876
3614414	3614414
3664046	3664046
5985093	5985093
1078279	1078279
1354997	1354997
3952660	3952660
5040166	5040166
4124600	4124600
3364629	3364629
2219131	2219131
3816765	3816765
2598752	2598752
4491551	4491551
5849354	5849354
5271707	5271707
3651065	3651065
1637834	1637834
3495376	3495376
4900714	4900714
1543803	1543803
2876418	2876418
2482062	2482062
2922103	2922103
3391027	3391027
5383950	5383950
2171864	2171864
2699950	2699950
4021414	4021414
5392469	5392469
4452276	4452276
1498782	1498782
3059134	3059134
3709715	3709715
1969410	1969410
2549464	2549464
3556839	3556839
4144190	4144190
2259861	2259861
5931643	5931643
5960224	5960224
5306655	5306655
1083689	1083689
2237183	2237183
2760002	2760002
4348926	4348926
2547054	2547054
3168380	3168380
2948918	2948918
3277857	3277857
4756846	4756846
1440704	1440704
3225573	3225573
3721350	3721350
2511395	2511395
5295993	5295993
3927052	3927052
2471809	2471809
1550453	1550453
2462225	2462225
5275454	5275454
3327483	3327483
3337354	3337354
1497121	1497121
1057221	1057221
5436470	5436470
5902641	5902641
2134408	2134408
2289389	2289389
4557505	4557505
2551763	2551763
3654508	3654508
1254590	1254590
3474538	3474538
1216650	1216650
4322512	4322512
4514062	4514062
2501408	2501408
3981299	3981299
1638960	1638960
3107663	3107663
4639748	4639748
2987278	2987278
3824484	3824484
1608537	1608537
4520407	4520407
2348432	2348432
4039562	4039562
4538855	4538855
5593562	5593562
4366695	4366695
2374291	2374291
2290590	2290590
2515142	2515142
5784984	5784984
3569236	3569236
5403931	5403931
4656645	4656645
2224646	2224646
1949795	1949795
1490453	1490453
1712828	1712828
4971150	4971150
1925023	1925023
3989468	3989468
1890983	1890983
1980209	1980209
2489283	2489283
3628879	3628879
3322977	3322977
2203464	2203464
1114136	1114136
5401052	5401052
1010111	1010111
4890938	4890938
2490681	2490681
5243288	5243288
1117557	1117557
2575089	2575089
1521558	1521558
3608767	3608767
4382791	4382791
5006189	5006189
5602784	5602784
1619251	1619251
4183556	4183556
1290804	1290804
2881259	2881259
2884635	2884635
4445026	4445026
5452840	5452840
3721108	3721108
1291873	1291873
4100725	4100725
1837424	1837424
3621852	3621852
2431323	2431323
5577908	5577908
5620503	5620503
4525398	4525398
5984667	5984667
2397004	2397004
2869466	2869466
3186769	3186769
5602372	5602372
5545402	5545402
5381331	5381331
2517826	2517826
4690108	4690108
1293777	1293777
1785821	1785821
5085699	5085699
1663008	1663008
3255403	3255403
4586846	4586846
3731299	3731299
1259655	1259655
4128350	4128350
1517211	1517211
1121066	1121066
5442608	5442608
3966496	3966496
2604464	2604464
2850881	2850881
1901597	1901597
3448278	3448278
2247940	2247940
3586120	3586120
5599479	5599479
2253153	2253153
3148526	3148526
1146424	1146424
5119685	5119685
1176754	1176754
1081523	1081523
5265846	5265846
5393883	5393883
4487979	4487979
4346841	4346841
3049794	3049794
5382960	5382960
4595341	4595341
2545751	2545751
4451409	4451409
2009325	2009325
2454761	2454761
1952297	1952297
3483242	3483242
5994809	5994809
2828276	2828276
2274427	2274427
2611572	2611572
4287469	4287469
3577795	3577795
2875112	2875112
2448392	2448392
3960160	3960160
5276399	5276399
4661698	4661698
3011425	3011425
3682935	3682935
3859654	3859654
3200343	3200343
5718932	5718932
3951190	3951190
1502282	1502282
2428989	2428989
3311601	3311601
1666108	1666108
3093405	3093405
2937675	2937675
4861112	4861112
4422253	4422253
4599510	4599510
1864309	1864309
1793462	1793462
5977313	5977313
3861447	3861447
1747432	1747432
1630166	1630166
1390413	1390413
1947189	1947189
3508792	3508792
4603808	4603808
2515480	2515480
5607069	5607069
1183841	1183841
5175338	5175338
2738662	2738662
4306454	4306454
1113540	1113540
4202974	4202974
1625040	1625040
2893460	2893460
3932178	3932178
4248037	4248037
3812684	3812684
5842635	5842635
1577647	1577647
2103680	2103680
5352222	5352222
5108549	5108549
5546451	5546451
5583388	5583388
1318004	1318004
2909833	2909833
2197193	2197193
5143972	5143972
3934723	3934723
3550327	3550327
3355821	3355821
1865631	1865631
1447910	1447910
6015764	6015764
5626414	5626414
4565853	4565853
2247690	2247690
4499577	4499577
5486655	5486655
3169034	3169034
1039537	1039537
2267803	2267803
4827335	4827335
4239480	4239480
4450239	4450239
1315277	1315277
2994432	2994432
1216180	1216180
1488229	1488229
4234468	4234468
3925685	3925685
1153549	1153549
3624886	3624886
3937523	3937523
3832131	3832131
5330255	5330255
2497211	2497211
1171199	1171199
3668508	3668508
5210770	5210770
2245841	2245841
1628134	1628134
4673585	4673585
2160728	2160728
1416297	1416297
1758872	1758872
5032660	5032660
4907733	4907733
5149522	5149522
3203045	3203045
3208936	3208936
1826912	1826912
4064377	4064377
2738847	2738847
5030039	5030039
5313142	5313142
4986812	4986812
3916878	3916878
5376696	5376696
1850083	1850083
1132953	1132953
5263688	5263688
1920019	1920019
5693511	5693511
2768775	2768775
2312110	2312110
1258513	1258513
1499883	1499883
5592840	5592840
4685894	4685894
3326308	3326308
2136022	2136022
4266136	4266136
3453561	3453561
5665666	5665666
1734651	1734651
1646856	1646856
1120071	1120071
4057771	4057771
4029719	4029719
4393909	4393909
4180554	4180554
1752462	1752462
3489256	3489256
2799235	2799235
5825381	5825381
2630244	2630244
2540140	2540140
2610517	2610517
4782987	4782987
2282151	2282151
1085403	1085403
4138669	4138669
3173221	3173221
5169008	5169008
2442385	2442385
3634528	3634528
3751561	3751561
4239668	4239668
4595153	4595153
5110132	5110132
2274398	2274398
1587806	1587806
2730297	2730297
4092879	4092879
2459020	2459020
4935265	4935265
5816832	5816832
3304380	3304380
1683260	1683260
1272080	1272080
5044334	5044334
5686226	5686226
1977235	1977235
3167130	3167130
1136774	1136774
5323118	5323118
3054343	3054343
5023757	5023757
3315096	3315096
4487619	4487619
1429875	1429875
1275890	1275890
5117837	5117837
1440438	1440438
1863157	1863157
2058951	2058951
2585656	2585656
3055624	3055624
1193174	1193174
1974178	1974178
5712454	5712454
1414235	1414235
5424908	5424908
6023637	6023637
4379864	4379864
5357757	5357757
5104998	5104998
2221708	2221708
1137094	1137094
1127393	1127393
3167470	3167470
5353888	5353888
1932857	1932857
5297011	5297011
5406387	5406387
5883564	5883564
4064036	4064036
3087147	3087147
1656207	1656207
3590639	3590639
5540107	5540107
1171989	1171989
3701202	3701202
3597643	3597643
3009802	3009802
4194883	4194883
3087691	3087691
4890865	4890865
1212944	1212944
1909027	1909027
5924949	5924949
5831867	5831867
5796429	5796429
3826675	3826675
2792298	2792298
5832723	5832723
4131033	4131033
2387590	2387590
2127532	2127532
3224105	3224105
5581067	5581067
2039129	2039129
5539968	5539968
3335611	3335611
1715283	1715283
5156781	5156781
3089943	3089943
5288169	5288169
4828752	4828752
4813244	4813244
2636178	2636178
4516576	4516576
5926908	5926908
4955799	4955799
5702935	5702935
2542604	2542604
2205476	2205476
1596988	1596988
4706801	4706801
4049279	4049279
5343910	5343910
4508059	4508059
4264411	4264411
3255132	3255132
3373326	3373326
1054801	1054801
3924980	3924980
2337031	2337031
3143912	3143912
5465474	5465474
4555896	4555896
2654809	2654809
1946902	1946902
1869482	1869482
4073520	4073520
1650795	1650795
2558946	2558946
3583990	3583990
1753993	1753993
3006905	3006905
5558120	5558120
5235759	5235759
4058291	4058291
1335937	1335937
4447012	4447012
1734288	1734288
5095617	5095617
3162460	3162460
4265892	4265892
1041298	1041298
1199326	1199326
3400958	3400958
1096896	1096896
5865636	5865636
3746302	3746302
2555666	2555666
5412221	5412221
2215397	2215397
4591393	4591393
5232659	5232659
5120680	5120680
4259996	4259996
1715255	1715255
5796166	5796166
2976730	2976730
4701237	4701237
2133705	2133705
3916130	3916130
4650650	4650650
5029980	5029980
1852922	1852922
5963404	5963404
1302241	1302241
2703639	2703639
1176543	1176543
1460266	1460266
2848627	2848627
2660673	2660673
3950328	3950328
3377975	3377975
2353118	2353118
4401452	4401452
2026967	2026967
2376703	2376703
4898441	4898441
4584412	4584412
3810635	3810635
2966408	2966408
5889114	5889114
2984684	2984684
2619877	2619877
4987186	4987186
1642508	1642508
4844895	4844895
3727316	3727316
4519966	4519966
4079566	4079566
4810269	4810269
2723533	2723533
2631861	2631861
4320980	4320980
3614423	3614423
1046655	1046655
5672648	5672648
1736608	1736608
2756867	2756867
1495231	1495231
5640076	5640076
3628851	3628851
5181710	5181710
1554375	1554375
3395549	3395549
3738534	3738534
2241860	2241860
5672429	5672429
5764363	5764363
1060983	1060983
4946672	4946672
2252393	2252393
3759618	3759618
4393720	4393720
3432857	3432857
5020004	5020004
5760760	5760760
3193580	3193580
2656949	2656949
2038230	2038230
3084328	3084328
3232290	3232290
1042923	1042923
5607236	5607236
1556650	1556650
2515037	2515037
4708537	4708537
4719101	4719101
3308065	3308065
5722260	5722260
3986771	3986771
5062544	5062544
5662355	5662355
2366428	2366428
3294856	3294856
5953200	5953200
2051900	2051900
4069620	4069620
1749928	1749928
3698723	3698723
3798593	3798593
4705920	4705920
1522663	1522663
5457357	5457357
3443409	3443409
1639370	1639370
5749763	5749763
4397843	4397843
2857565	2857565
1681701	1681701
2432784	2432784
1425307	1425307
5638013	5638013
1199111	1199111
5786755	5786755
5585456	5585456
1094181	1094181
4802363	4802363
3900643	3900643
2874791	2874791
4289369	4289369
5588117	5588117
2006654	2006654
3454248	3454248
5456469	5456469
4198210	4198210
5624329	5624329
1809667	1809667
2038705	2038705
1406450	1406450
2214694	2214694
4637559	4637559
5981749	5981749
5011951	5011951
2687553	2687553
1453841	1453841
1199190	1199190
4303203	4303203
2070543	2070543
4434247	4434247
1732666	1732666
2685389	2685389
3282577	3282577
5323133	5323133
4047481	4047481
1548288	1548288
1846436	1846436
4226645	4226645
5415250	5415250
5664911	5664911
2015470	2015470
5744757	5744757
1767070	1767070
4716996	4716996
4107349	4107349
3926489	3926489
4254049	4254049
4326159	4326159
4472259	4472259
2336878	2336878
3327503	3327503
3233037	3233037
2005527	2005527
4285872	4285872
4859825	4859825
1011581	1011581
4714878	4714878
3849776	3849776
5474689	5474689
3313906	3313906
2613677	2613677
3122628	3122628
3928124	3928124
1296799	1296799
2076614	2076614
4191664	4191664
4682888	4682888
2516064	2516064
5513336	5513336
5234538	5234538
3343060	3343060
3584046	3584046
1589487	1589487
4668970	4668970
4548554	4548554
1411021	1411021
1754496	1754496
4700627	4700627
1388091	1388091
4070083	4070083
1642283	1642283
1827298	1827298
3763335	3763335
4683787	4683787
5968144	5968144
5964983	5964983
2220360	2220360
4350600	4350600
2458921	2458921
2972599	2972599
2809533	2809533
3732497	3732497
2525106	2525106
4488716	4488716
5156323	5156323
5574757	5574757
5061899	5061899
4385611	4385611
3131653	3131653
4033964	4033964
3482187	3482187
2100852	2100852
2792220	2792220
3907779	3907779
3390273	3390273
5503989	5503989
4258620	4258620
1594141	1594141
5060017	5060017
4537442	4537442
2979744	2979744
4289806	4289806
5110125	5110125
5705739	5705739
2111019	2111019
5421567	5421567
1074158	1074158
4436662	4436662
4438354	4438354
1426142	1426142
3697131	3697131
2593704	2593704
5325006	5325006
1830363	1830363
4446736	4446736
5266949	5266949
3215671	3215671
5770445	5770445
1504113	1504113
5671400	5671400
5955877	5955877
4379268	4379268
2489184	2489184
3309140	3309140
4570163	4570163
4117564	4117564
3390643	3390643
1810072	1810072
2269625	2269625
3576543	3576543
3686071	3686071
4239859	4239859
1022938	1022938
4303330	4303330
5400626	5400626
5588865	5588865
4837692	4837692
2890841	2890841
5215291	5215291
2073595	2073595
2625288	2625288
3848092	3848092
3600578	3600578
1352030	1352030
4441901	4441901
5796881	5796881
1692737	1692737
3514804	3514804
1385349	1385349
3746689	3746689
5025340	5025340
5292360	5292360
4353611	4353611
2536845	2536845
1043223	1043223
3304322	3304322
5094635	5094635
3809414	3809414
2517551	2517551
2095604	2095604
4320212	4320212
5633425	5633425
2481236	2481236
2792403	2792403
2160151	2160151
5318979	5318979
4233452	4233452
3726862	3726862
4294007	4294007
4081412	4081412
1127016	1127016
3183599	3183599
1791000	1791000
4511680	4511680
5625755	5625755
1552990	1552990
3047387	3047387
2985616	2985616
3006106	3006106
4463886	4463886
1338108	1338108
3537040	3537040
4235384	4235384
4418114	4418114
1404382	1404382
4075489	4075489
4820338	4820338
1774307	1774307
3540667	3540667
4483752	4483752
2295320	2295320
5227734	5227734
2018137	2018137
2934849	2934849
1279853	1279853
1091592	1091592
4212229	4212229
4972871	4972871
2573068	2573068
3079347	3079347
2428764	2428764
2337684	2337684
1721648	1721648
4275887	4275887
5717046	5717046
5081606	5081606
3782039	3782039
5245699	5245699
1171886	1171886
3800676	3800676
2299868	2299868
1179647	1179647
2618752	2618752
3298819	3298819
2387059	2387059
3109676	3109676
4660868	4660868
1125013	1125013
3881059	3881059
1812792	1812792
5644313	5644313
5765900	5765900
4065195	4065195
4634279	4634279
1117343	1117343
3374622	3374622
4810977	4810977
1646320	1646320
2530152	2530152
6012804	6012804
5474081	5474081
2198246	2198246
2552497	2552497
3213941	3213941
2426743	2426743
3697908	3697908
1858223	1858223
5508447	5508447
3329092	3329092
3929669	3929669
1578203	1578203
1371980	1371980
3075771	3075771
2359588	2359588
5038527	5038527
1927149	1927149
3905986	3905986
4773547	4773547
2749021	2749021
5127044	5127044
2621042	2621042
1223167	1223167
4230050	4230050
1757961	1757961
4300252	4300252
1669578	1669578
1567803	1567803
2073207	2073207
5319029	5319029
5704786	5704786
3023774	3023774
1960900	1960900
4676546	4676546
1483054	1483054
1243396	1243396
5127415	5127415
1484802	1484802
5515482	5515482
3545816	3545816
1485079	1485079
1083953	1083953
2366148	2366148
1847076	1847076
3680844	3680844
2776257	2776257
2135780	2135780
5751089	5751089
2676322	2676322
1224742	1224742
5836285	5836285
1345590	1345590
2054690	2054690
3389117	3389117
2747590	2747590
2189715	2189715
3469712	3469712
5040916	5040916
5043923	5043923
3760796	3760796
5619825	5619825
3323053	3323053
4576320	4576320
1035712	1035712
2656832	2656832
2319280	2319280
2798221	2798221
3270715	3270715
3165360	3165360
3583491	3583491
2386228	2386228
2140811	2140811
5160997	5160997
2243592	2243592
2706767	2706767
1269293	1269293
3522920	3522920
4807351	4807351
2581798	2581798
5183824	5183824
4838742	4838742
2387273	2387273
2915998	2915998
1284248	1284248
1106712	1106712
3526521	3526521
5596829	5596829
3738432	3738432
1763301	1763301
4212041	4212041
4063472	4063472
5840999	5840999
5429110	5429110
4954985	4954985
2838272	2838272
5536241	5536241
5420723	5420723
2610762	2610762
1362111	1362111
4487011	4487011
5056432	5056432
4784071	4784071
5097268	5097268
1334553	1334553
3618793	3618793
3647898	3647898
3337319	3337319
2070672	2070672
3228734	3228734
4131172	4131172
4584986	4584986
4415283	4415283
3965232	3965232
3082665	3082665
2243959	2243959
4177425	4177425
4321841	4321841
5984748	5984748
3444433	3444433
5882685	5882685
4500121	4500121
3084946	3084946
1228610	1228610
5531318	5531318
3421929	3421929
5041139	5041139
3083182	3083182
3376530	3376530
4406505	4406505
1303102	1303102
3297631	3297631
1723315	1723315
5187007	5187007
2527517	2527517
1404663	1404663
3417602	3417602
3099557	3099557
2980439	2980439
4440509	4440509
5728755	5728755
3009980	3009980
4246307	4246307
4671628	4671628
3471800	3471800
3986124	3986124
3063712	3063712
3653358	3653358
5248872	5248872
4801719	4801719
2750749	2750749
3757695	3757695
1633019	1633019
4730003	4730003
2974917	2974917
1226852	1226852
4986692	4986692
3677690	3677690
2871911	2871911
1335979	1335979
5349442	5349442
5339822	5339822
3682183	3682183
5788874	5788874
3935169	3935169
3551211	3551211
4399409	4399409
4699573	4699573
3680001	3680001
2044429	2044429
3423058	3423058
3976098	3976098
5529767	5529767
5188325	5188325
2894408	2894408
1396097	1396097
4981655	4981655
4044388	4044388
2829410	2829410
3855560	3855560
2930793	2930793
4571587	4571587
3798156	3798156
4424376	4424376
4276449	4276449
1918596	1918596
4081164	4081164
1397313	1397313
3640591	3640591
4299111	4299111
4542773	4542773
3340577	3340577
5245949	5245949
1016000	1016000
5139327	5139327
2865651	2865651
3095795	3095795
1187310	1187310
1869106	1869106
1182957	1182957
5753364	5753364
2650292	2650292
5742229	5742229
5886721	5886721
1569192	1569192
2032677	2032677
4435599	4435599
4556575	4556575
3729586	3729586
5917224	5917224
4847112	4847112
5121703	5121703
5332372	5332372
2961328	2961328
2601694	2601694
2438202	2438202
5670158	5670158
4883851	4883851
4619599	4619599
3899230	3899230
1494692	1494692
2080003	2080003
1588379	1588379
1476560	1476560
4018854	4018854
4386246	4386246
3618013	3618013
2845367	2845367
5154318	5154318
5303542	5303542
4758074	4758074
5924529	5924529
3681675	3681675
1739479	1739479
3519067	3519067
5301684	5301684
2573526	2573526
5600660	5600660
3872210	3872210
6001137	6001137
5119731	5119731
4001257	4001257
2853150	2853150
4160949	4160949
4939275	4939275
5036570	5036570
2337243	2337243
1599282	1599282
2614343	2614343
3960456	3960456
3869246	3869246
4501825	4501825
2923000	2923000
3817459	3817459
3157366	3157366
2225523	2225523
2994419	2994419
5291950	5291950
2163644	2163644
1112288	1112288
3361046	3361046
3599092	3599092
4239409	4239409
1308954	1308954
5100704	5100704
3124102	3124102
5938017	5938017
3330534	3330534
2469749	2469749
4787200	4787200
5647011	5647011
1171178	1171178
5054714	5054714
5111410	5111410
3000538	3000538
4846604	4846604
5108803	5108803
2238357	2238357
3232437	3232437
3871974	3871974
4868250	4868250
3661303	3661303
5102010	5102010
5300257	5300257
2500959	2500959
5226043	5226043
4563177	4563177
1183233	1183233
4784039	4784039
2787564	2787564
2148587	2148587
5876563	5876563
4444246	4444246
3183136	3183136
4700581	4700581
2969563	2969563
1446985	1446985
3860836	3860836
5694496	5694496
4711277	4711277
3493930	3493930
5004229	5004229
2730365	2730365
2339718	2339718
5805656	5805656
5684783	5684783
2949079	2949079
1425475	1425475
4153080	4153080
5490602	5490602
2478587	2478587
4975792	4975792
4916778	4916778
4619419	4619419
1683034	1683034
3456443	3456443
5794828	5794828
2445689	2445689
5074001	5074001
5691134	5691134
3650326	3650326
5938550	5938550
2231167	2231167
4635273	4635273
3971520	3971520
1996777	1996777
4883039	4883039
5753347	5753347
2369594	2369594
2356922	2356922
2399231	2399231
3232228	3232228
3317854	3317854
1115662	1115662
3517645	3517645
5906620	5906620
2248062	2248062
4659124	4659124
2456283	2456283
3049771	3049771
2419251	2419251
2339837	2339837
2028762	2028762
1303755	1303755
4111385	4111385
5794521	5794521
2067175	2067175
2861042	2861042
1225078	1225078
3716663	3716663
3606087	3606087
1568868	1568868
5820950	5820950
4829731	4829731
5072644	5072644
4915405	4915405
5174640	5174640
2582676	2582676
4775250	4775250
5717418	5717418
5178599	5178599
4079320	4079320
5341743	5341743
3300912	3300912
4369683	4369683
5786872	5786872
1871910	1871910
1518012	1518012
5731425	5731425
4962710	4962710
1349603	1349603
2849984	2849984
2500188	2500188
5650482	5650482
2342936	2342936
5381971	5381971
5721823	5721823
5411392	5411392
4762477	4762477
5374536	5374536
3743857	3743857
3698708	3698708
5551172	5551172
5876978	5876978
2806309	2806309
4600589	4600589
1455382	1455382
1357406	1357406
4304580	4304580
3226280	3226280
3450016	3450016
2109441	2109441
2289749	2289749
1068854	1068854
3342820	3342820
1057671	1057671
2368651	2368651
4716675	4716675
5858811	5858811
1377292	1377292
1552491	1552491
2223913	2223913
5877748	5877748
1154831	1154831
1071968	1071968
5308373	5308373
5654122	5654122
5034921	5034921
4913265	4913265
2854587	2854587
3905674	3905674
5942730	5942730
5664142	5664142
3220765	3220765
1274953	1274953
3497302	3497302
1654032	1654032
3538797	3538797
3740847	3740847
2323156	2323156
4197593	4197593
5226409	5226409
5209107	5209107
5666062	5666062
4166178	4166178
1727746	1727746
1856740	1856740
2758392	2758392
1714423	1714423
2824860	2824860
5798106	5798106
4846849	4846849
1930984	1930984
4750300	4750300
5960734	5960734
4561897	4561897
4343613	4343613
5905692	5905692
3847625	3847625
3435239	3435239
4773377	4773377
2362898	2362898
4868124	4868124
3758044	3758044
5417693	5417693
1386299	1386299
1048396	1048396
4261809	4261809
1595471	1595471
1950065	1950065
2204727	2204727
4091395	4091395
2473308	2473308
2678223	2678223
1953650	1953650
4258455	4258455
2490947	2490947
5859510	5859510
4950805	4950805
1786792	1786792
2446828	2446828
2178430	2178430
5366543	5366543
2735857	2735857
1905127	1905127
3480418	3480418
2939451	2939451
4518796	4518796
2509470	2509470
4280805	4280805
2108317	2108317
2389424	2389424
5224865	5224865
1744799	1744799
1371294	1371294
3386075	3386075
5944589	5944589
3676073	3676073
2896416	2896416
1085002	1085002
1534529	1534529
5384696	5384696
1550269	1550269
1970276	1970276
5473808	5473808
2130221	2130221
2311929	2311929
4219210	4219210
3327616	3327616
3403296	3403296
1992163	1992163
4852073	4852073
4325713	4325713
6002098	6002098
3978176	3978176
2881136	2881136
5720190	5720190
2498053	2498053
1939916	1939916
2751896	2751896
1255688	1255688
2544311	2544311
2032021	2032021
3713580	3713580
2933625	2933625
5677877	5677877
3209162	3209162
5458581	5458581
1800617	1800617
1689852	1689852
2527397	2527397
3864134	3864134
1019578	1019578
2440733	2440733
4364643	4364643
1360078	1360078
2443723	2443723
3608822	3608822
1240357	1240357
1783308	1783308
5347569	5347569
5008715	5008715
1791159	1791159
1107607	1107607
2789742	2789742
4338210	4338210
4801537	4801537
3387827	3387827
2723412	2723412
5730014	5730014
2528439	2528439
5264165	5264165
4568230	4568230
4343506	4343506
4583070	4583070
4639912	4639912
5994915	5994915
5561023	5561023
3251118	3251118
1320100	1320100
4346538	4346538
1868332	1868332
4513846	4513846
4950146	4950146
2478424	2478424
1684583	1684583
5806001	5806001
4464883	4464883
6010327	6010327
5254968	5254968
4370830	4370830
1619472	1619472
1324748	1324748
2775355	2775355
2002971	2002971
1768415	1768415
5251145	5251145
1739713	1739713
4320190	4320190
1122586	1122586
5561637	5561637
3613401	3613401
4919818	4919818
3367914	3367914
5204147	5204147
1518122	1518122
1685922	1685922
5046517	5046517
3281400	3281400
3320750	3320750
5999608	5999608
3174842	3174842
1247564	1247564
5749447	5749447
4390714	4390714
5893120	5893120
2177911	2177911
4868095	4868095
4914479	4914479
5114914	5114914
2351275	2351275
5806032	5806032
4740401	4740401
5055030	5055030
4573101	4573101
2607490	2607490
4864271	4864271
1396280	1396280
2807769	2807769
5339061	5339061
3774528	3774528
1947896	1947896
1424561	1424561
5278155	5278155
1347625	1347625
4917597	4917597
5818940	5818940
3025180	3025180
3209672	3209672
5821943	5821943
1376048	1376048
4472460	4472460
1686409	1686409
5640778	5640778
5990989	5990989
2031648	2031648
4744893	4744893
5434210	5434210
3427800	3427800
1611460	1611460
3633943	3633943
5391982	5391982
1062760	1062760
3789392	3789392
4280231	4280231
1609227	1609227
3070908	3070908
3121336	3121336
2775310	2775310
3422491	3422491
1608939	1608939
2924928	2924928
2880620	2880620
4030168	4030168
2219048	2219048
2021537	2021537
4488446	4488446
2716725	2716725
4559881	4559881
5441745	5441745
5061834	5061834
2392745	2392745
1854142	1854142
2041731	2041731
4067082	4067082
3949475	3949475
3025389	3025389
1198263	1198263
2031791	2031791
3397614	3397614
1552376	1552376
5247536	5247536
5181584	5181584
5186963	5186963
4465224	4465224
2333499	2333499
5355357	5355357
1831136	1831136
1479080	1479080
4865301	4865301
3455595	3455595
1995301	1995301
2334916	2334916
3752502	3752502
5820858	5820858
2109675	2109675
1721464	1721464
2512068	2512068
2084686	2084686
5812398	5812398
1059590	1059590
2190227	2190227
1190082	1190082
6017690	6017690
2709435	2709435
3903463	3903463
5725515	5725515
4978668	4978668
3326678	3326678
3134881	3134881
5800615	5800615
5577584	5577584
3052236	3052236
4904032	4904032
4958595	4958595
3670166	3670166
4060448	4060448
3158989	3158989
2600850	2600850
1054781	1054781
5537920	5537920
4701002	4701002
1061866	1061866
5591001	5591001
2045112	2045112
3978119	3978119
4772325	4772325
3516903	3516903
5930467	5930467
3508286	3508286
1727171	1727171
3464228	3464228
4122923	4122923
4942973	4942973
3184333	3184333
4552960	4552960
1727781	1727781
1091923	1091923
3004681	3004681
2699858	2699858
4520008	4520008
5312531	5312531
5762786	5762786
2733416	2733416
3870335	3870335
5491212	5491212
1431473	1431473
5143989	5143989
2750040	2750040
5022494	5022494
5144939	5144939
3756441	3756441
5830807	5830807
5557513	5557513
5482923	5482923
1182607	1182607
4031725	4031725
5025003	5025003
2557203	2557203
3119543	3119543
1368997	1368997
2356896	2356896
2033421	2033421
5182489	5182489
5446727	5446727
3215445	3215445
5939270	5939270
1185557	1185557
1959765	1959765
5060009	5060009
1713230	1713230
1469560	1469560
5422732	5422732
4826852	4826852
2145987	2145987
4791562	4791562
5842504	5842504
2722223	2722223
3330733	3330733
3415333	3415333
2726411	2726411
4262266	4262266
4140846	4140846
2222734	2222734
5469950	5469950
1115963	1115963
1282131	1282131
2322038	2322038
1798806	1798806
1495849	1495849
4897500	4897500
2731675	2731675
4464985	4464985
1966025	1966025
2297452	2297452
1935005	1935005
5037199	5037199
5948653	5948653
6002221	6002221
5683909	5683909
4030341	4030341
5880930	5880930
3210951	3210951
4355375	4355375
5409003	5409003
1421195	1421195
5840298	5840298
4461174	4461174
5973884	5973884
4871851	4871851
4971889	4971889
5270245	5270245
4417461	4417461
5449959	5449959
1458044	1458044
3186244	3186244
1501343	1501343
4212818	4212818
3353362	3353362
5176665	5176665
2844739	2844739
3317479	3317479
2788898	2788898
5579473	5579473
3644835	3644835
3152324	3152324
2077553	2077553
4946097	4946097
1626963	1626963
3080185	3080185
1383991	1383991
4570425	4570425
1264049	1264049
4472208	4472208
3488178	3488178
3221301	3221301
1958069	1958069
1341681	1341681
3475605	3475605
5391166	5391166
4522752	4522752
1975517	1975517
5330693	5330693
2083742	2083742
5018507	5018507
1812295	1812295
2578466	2578466
4825988	4825988
