#FID	IID	POP
5348486	5348486	Afr
1502444	1502444	Afr
3683642	3683642	Afr
1134129	1134129	Afr
3869382	3869382	Afr
2323033	2323033	Afr
4803143	4803143	Afr
1828048	1828048	Afr
2306747	2306747	Afr
1502955	1502955	Afr
1985705	1985705	Afr
4526179	4526179	Afr
4431742	4431742	Afr
5899897	5899897	Afr
5523224	5523224	Afr
3283894	3283894	Afr
6008888	6008888	Afr
3821542	3821542	Afr
5456070	5456070	Afr
4291961	4291961	Afr
3143108	3143108	Afr
3348062	3348062	Afr
3132462	3132462	Afr
2130729	2130729	Afr
2477982	2477982	Afr
3563876	3563876	Afr
3090880	3090880	Afr
4134738	4134738	Afr
4328986	4328986	Afr
4064724	4064724	Afr
5388759	5388759	Afr
2502500	2502500	Afr
2631543	2631543	Afr
1301797	1301797	Afr
4821740	4821740	Afr
4051096	4051096	Afr
4271458	4271458	Afr
3915713	3915713	Afr
2313752	2313752	Afr
4024132	4024132	Afr
2176811	2176811	Afr
5762050	5762050	Afr
1247404	1247404	Afr
4459367	4459367	Afr
1333647	1333647	Afr
1966494	1966494	Afr
5579261	5579261	Afr
4091465	4091465	Afr
5062849	5062849	Afr
2261388	2261388	Afr
3743175	3743175	Afr
2352490	2352490	Afr
1188852	1188852	Afr
2405717	2405717	Afr
2109321	2109321	Afr
1630278	1630278	Afr
4870535	4870535	Afr
5297965	5297965	Afr
1316519	1316519	Afr
3054471	3054471	Afr
4678684	4678684	Afr
4979949	4979949	Afr
2415406	2415406	Afr
5516069	5516069	Afr
1965635	1965635	Afr
2332232	2332232	Afr
2357477	2357477	Afr
1963649	1963649	Afr
5664546	5664546	Afr
4611445	4611445	Afr
2032342	2032342	Afr
3827677	3827677	Afr
4794257	4794257	Afr
1985136	1985136	Afr
5257662	5257662	Afr
1275150	1275150	Afr
4059630	4059630	Afr
1047426	1047426	Afr
5638719	5638719	Afr
4418520	4418520	Afr
3487772	3487772	Afr
3771707	3771707	Afr
1722240	1722240	Afr
5191235	5191235	Afr
5076210	5076210	Afr
3240848	3240848	Afr
4664609	4664609	Afr
5949626	5949626	Afr
5240285	5240285	Afr
5221433	5221433	Afr
4964767	4964767	Afr
5269018	5269018	Afr
5212601	5212601	Afr
5297464	5297464	Afr
4030106	4030106	Afr
4813465	4813465	Afr
4489159	4489159	Afr
2396566	2396566	Afr
5564609	5564609	Afr
4238244	4238244	Afr
4324937	4324937	Afr
2696545	2696545	Afr
2832598	2832598	Afr
2942396	2942396	Afr
4721609	4721609	Afr
4076682	4076682	Afr
2837335	2837335	Afr
2869690	2869690	Afr
2408236	2408236	Afr
1634268	1634268	Afr
3486361	3486361	Afr
2949458	2949458	Afr
1938251	1938251	Afr
3680213	3680213	Afr
5246263	5246263	Afr
2605678	2605678	Afr
1618035	1618035	Afr
4212884	4212884	Afr
2065402	2065402	Afr
3297039	3297039	Afr
2982935	2982935	Afr
5494596	5494596	Afr
1005908	1005908	Afr
4522386	4522386	Afr
2843559	2843559	Afr
4420915	4420915	Afr
4052238	4052238	Afr
5728680	5728680	Afr
3015188	3015188	Afr
5725607	5725607	Afr
5827848	5827848	Afr
2581532	2581532	Afr
5352927	5352927	Afr
1610358	1610358	Afr
1174625	1174625	Afr
1119998	1119998	Afr
1404856	1404856	Afr
1507506	1507506	Afr
4493042	4493042	Afr
3743152	3743152	Afr
1662007	1662007	Afr
1984954	1984954	Afr
4735463	4735463	Afr
2498401	2498401	Afr
1908246	1908246	Afr
1192557	1192557	Afr
5877579	5877579	Afr
1255136	1255136	Afr
2075145	2075145	Afr
6016265	6016265	Afr
2180088	2180088	Afr
5105970	5105970	Afr
5627239	5627239	Afr
3086065	3086065	Afr
1739502	1739502	Afr
2349365	2349365	Afr
3832213	3832213	Afr
5834008	5834008	Afr
5132434	5132434	Afr
3613816	3613816	Afr
4820868	4820868	Afr
3766564	3766564	Afr
2567120	2567120	Afr
5392497	5392497	Afr
5132124	5132124	Afr
2675574	2675574	Afr
4184306	4184306	Afr
1662305	1662305	Afr
3548685	3548685	Afr
4083530	4083530	Afr
4064746	4064746	Afr
3060936	3060936	Afr
5392608	5392608	Afr
4286809	4286809	Afr
5344451	5344451	Afr
5187929	5187929	Afr
1667338	1667338	Afr
1762502	1762502	Afr
2077600	2077600	Afr
5416820	5416820	Afr
4889070	4889070	Afr
2575011	2575011	Afr
5802916	5802916	Afr
5855171	5855171	Afr
5754606	5754606	Afr
4924094	4924094	Afr
3044437	3044437	Afr
1397050	1397050	Afr
4244247	4244247	Afr
5647371	5647371	Afr
3354741	3354741	Afr
3420658	3420658	Afr
4821556	4821556	Afr
3406245	3406245	Afr
5271986	5271986	Afr
5159922	5159922	Afr
1443544	1443544	Afr
3218503	3218503	Afr
3813717	3813717	Afr
2985014	2985014	Afr
6002671	6002671	Afr
5059912	5059912	Afr
3206507	3206507	Afr
3314715	3314715	Afr
5834309	5834309	Afr
3638126	3638126	Afr
3602429	3602429	Afr
5449518	5449518	Afr
1952726	1952726	Afr
2043455	2043455	Afr
3838449	3838449	Afr
3137684	3137684	Afr
1094426	1094426	Afr
4947522	4947522	Afr
3219703	3219703	Afr
5223305	5223305	Afr
1416453	1416453	Afr
4340211	4340211	Afr
4016226	4016226	Afr
4389870	4389870	Afr
1871983	1871983	Afr
3374726	3374726	Afr
2285063	2285063	Afr
5584627	5584627	Afr
4539980	4539980	Afr
2644195	2644195	Afr
1961864	1961864	Afr
1982692	1982692	Afr
4731642	4731642	Afr
5918618	5918618	Afr
4218910	4218910	Afr
3958260	3958260	Afr
5171559	5171559	Afr
4041975	4041975	Afr
5537508	5537508	Afr
3906248	3906248	Afr
2930807	2930807	Afr
4587109	4587109	Afr
5328671	5328671	Afr
4502328	4502328	Afr
1723492	1723492	Afr
4939977	4939977	Afr
2526484	2526484	Afr
5563475	5563475	Afr
5032881	5032881	Afr
4427386	4427386	Afr
3483813	3483813	Afr
4630115	4630115	Afr
1098463	1098463	Afr
4247822	4247822	Afr
2806175	2806175	Afr
5474038	5474038	Afr
4948778	4948778	Afr
5221732	5221732	Afr
5989839	5989839	Afr
5129075	5129075	Afr
4664032	4664032	Afr
2432629	2432629	Afr
1836568	1836568	Afr
2836011	2836011	Afr
2010389	2010389	Afr
1300875	1300875	Afr
1377065	1377065	Afr
3957422	3957422	Afr
3424563	3424563	Afr
1808798	1808798	Afr
1418728	1418728	Afr
4670502	4670502	Afr
5492920	5492920	Afr
5795104	5795104	Afr
3360479	3360479	Afr
3053066	3053066	Afr
2726216	2726216	Afr
3721052	3721052	Afr
3157423	3157423	Afr
2543767	2543767	Afr
3085847	3085847	Afr
3936900	3936900	Afr
1396807	1396807	Afr
2881476	2881476	Afr
5565486	5565486	Afr
5411007	5411007	Afr
4905703	4905703	Afr
4272728	4272728	Afr
3511760	3511760	Afr
5797820	5797820	Afr
1890684	1890684	Afr
5388894	5388894	Afr
4980979	4980979	Afr
2690121	2690121	Afr
2701085	2701085	Afr
3306815	3306815	Afr
2273240	2273240	Afr
2240625	2240625	Afr
5238328	5238328	Afr
2082163	2082163	Afr
4633168	4633168	Afr
3404011	3404011	Afr
5678137	5678137	Afr
2382890	2382890	Afr
4520380	4520380	Afr
2017895	2017895	Afr
4785111	4785111	Afr
5157374	5157374	Afr
5375987	5375987	Afr
1813281	1813281	Afr
3890917	3890917	Afr
5591320	5591320	Afr
2414217	2414217	Afr
3244770	3244770	Afr
3782615	3782615	Afr
4351736	4351736	Afr
5106217	5106217	Afr
3418341	3418341	Afr
4237425	4237425	Afr
1922332	1922332	Afr
1212928	1212928	Afr
1608719	1608719	Afr
4165576	4165576	Afr
4984991	4984991	Afr
2308119	2308119	Afr
6011738	6011738	Afr
4005550	4005550	Afr
5027544	5027544	Afr
4794639	4794639	Afr
5778130	5778130	Afr
4912791	4912791	Afr
4375791	4375791	Afr
5128765	5128765	Afr
2717978	2717978	Afr
5296303	5296303	Afr
4536022	4536022	Afr
5053699	5053699	Afr
5256104	5256104	Afr
3680131	3680131	Afr
5222706	5222706	Afr
4986216	4986216	Afr
5718528	5718528	Afr
4662628	4662628	Afr
1452700	1452700	Afr
1726014	1726014	Afr
1290555	1290555	Afr
1013499	1013499	Afr
2052256	2052256	Afr
3437147	3437147	Afr
1494324	1494324	Afr
2505679	2505679	Afr
2734456	2734456	Afr
1808662	1808662	Afr
5233927	5233927	Afr
3802136	3802136	Afr
2424229	2424229	Afr
2123877	2123877	Afr
2221489	2221489	Afr
2469071	2469071	Afr
3211531	3211531	Afr
2874601	2874601	Afr
3221911	3221911	Afr
5697064	5697064	Afr
5949769	5949769	Afr
4415431	4415431	Afr
2634493	2634493	Afr
1252670	1252670	Afr
2694864	2694864	Afr
3080502	3080502	Afr
5458859	5458859	Afr
3674829	3674829	Afr
5458161	5458161	Afr
3082296	3082296	Afr
1425481	1425481	Afr
1382878	1382878	Afr
3923087	3923087	Afr
3109523	3109523	Afr
4028751	4028751	Afr
1935497	1935497	Afr
3295201	3295201	Afr
4127231	4127231	Afr
5289414	5289414	Afr
3876032	3876032	Afr
3243772	3243772	Afr
5374193	5374193	Afr
4041356	4041356	Afr
3940830	3940830	Afr
5579745	5579745	Afr
4791530	4791530	Afr
2761317	2761317	Afr
5279738	5279738	Afr
1114094	1114094	Afr
2636750	2636750	Afr
3169026	3169026	Afr
1616646	1616646	Afr
3407435	3407435	Afr
1665642	1665642	Afr
4663156	4663156	Afr
4224228	4224228	Afr
4678580	4678580	Afr
1263890	1263890	Afr
4603458	4603458	Afr
1590698	1590698	Afr
2259222	2259222	Afr
3081793	3081793	Afr
1882717	1882717	Afr
5446229	5446229	Afr
3220980	3220980	Afr
4164109	4164109	Afr
4792802	4792802	Afr
4799923	4799923	Afr
5172057	5172057	Afr
1934599	1934599	Afr
3909125	3909125	Afr
3527841	3527841	Afr
4953463	4953463	Afr
1853280	1853280	Afr
2139128	2139128	Afr
1808342	1808342	Afr
1394149	1394149	Afr
4453706	4453706	Afr
4443802	4443802	Afr
4504779	4504779	Afr
5430190	5430190	Afr
4637780	4637780	Afr
4000829	4000829	Afr
5305508	5305508	Afr
4936794	4936794	Afr
1423817	1423817	Afr
1564882	1564882	Afr
2756316	2756316	Afr
3442112	3442112	Afr
4573545	4573545	Afr
1911478	1911478	Afr
4274394	4274394	Afr
5557886	5557886	Afr
2005915	2005915	Afr
3621385	3621385	Afr
4835058	4835058	Afr
4203159	4203159	Afr
1755781	1755781	Afr
5615615	5615615	Afr
4906157	4906157	Afr
3038740	3038740	Afr
2701631	2701631	Afr
2427078	2427078	Afr
2511642	2511642	Afr
2013029	2013029	Afr
5625505	5625505	Afr
5033723	5033723	Afr
