#FID	IID
3656899	3656899
5689859	5689859
5094701	5094701
5150183	5150183
4709716	4709716
3053378	3053378
6008737	6008737
5211190	5211190
5621981	5621981
1592185	1592185
5940388	5940388
2719510	2719510
1750963	1750963
3033439	3033439
4627236	4627236
1669631	1669631
1818273	1818273
2593111	2593111
5969405	5969405
1016123	1016123
5511552	5511552
1823391	1823391
1651202	1651202
2566307	2566307
1981799	1981799
1094643	1094643
3225860	3225860
2370499	2370499
3409094	3409094
2478452	2478452
5431823	5431823
3069583	3069583
3990953	3990953
2462061	2462061
1616568	1616568
2741885	2741885
4772640	4772640
1388966	1388966
3432954	3432954
1094380	1094380
3321324	3321324
3699722	3699722
3690112	3690112
4008494	4008494
1260312	1260312
4296797	4296797
3966473	3966473
1053279	1053279
4837795	4837795
1378772	1378772
1153275	1153275
3919997	3919997
1539712	1539712
3871033	3871033
4783083	4783083
1327751	1327751
4215469	4215469
6023062	6023062
4249479	4249479
2785047	2785047
3703614	3703614
5961964	5961964
5096333	5096333
5460559	5460559
5806102	5806102
5317135	5317135
5373781	5373781
2698976	2698976
2633600	2633600
1512049	1512049
3299221	3299221
2043740	2043740
1694301	1694301
4613358	4613358
4476536	4476536
5252211	5252211
3814590	3814590
2011829	2011829
1414022	1414022
3191963	3191963
1989420	1989420
3141824	3141824
4957554	4957554
4838048	4838048
3440771	3440771
1611367	1611367
2166426	2166426
1689121	1689121
2335211	2335211
2957853	2957853
3578799	3578799
5985889	5985889
4039340	4039340
5376039	5376039
4249775	4249775
4185547	4185547
4881910	4881910
1911062	1911062
3473280	3473280
2152833	2152833
4219881	4219881
2287558	2287558
2395418	2395418
3544296	3544296
3133008	3133008
2755421	2755421
4053419	4053419
1387900	1387900
5335552	5335552
5671974	5671974
5284829	5284829
4694884	4694884
5646122	5646122
1097260	1097260
4942408	4942408
5876489	5876489
2199040	2199040
2004707	2004707
6003420	6003420
4938952	4938952
1312237	1312237
3290282	3290282
5609931	5609931
2049510	2049510
4152134	4152134
2418447	2418447
5006593	5006593
4346612	4346612
3599980	3599980
3497141	3497141
1015139	1015139
2415196	2415196
2258751	2258751
1357533	1357533
5916729	5916729
3817880	3817880
4148727	4148727
1144483	1144483
2059243	2059243
2360869	2360869
5269847	5269847
5664956	5664956
3201042	3201042
4617472	4617472
1913481	1913481
4162727	4162727
4208696	4208696
4777242	4777242
2253323	2253323
3478882	3478882
1587961	1587961
5621975	5621975
1198159	1198159
3980104	3980104
3233546	3233546
1492671	1492671
4131049	4131049
3334819	3334819
1027834	1027834
5767947	5767947
4929824	4929824
5996564	5996564
2405306	2405306
5644827	5644827
4647535	4647535
4808605	4808605
2472257	2472257
4850373	4850373
3976935	3976935
4011363	4011363
4347238	4347238
2250584	2250584
3680320	3680320
1442858	1442858
4949071	4949071
5308159	5308159
4464097	4464097
2188153	2188153
1425361	1425361
4605734	4605734
1584982	1584982
4713409	4713409
3951737	3951737
5619106	5619106
2568266	2568266
5629714	5629714
1305325	1305325
5861555	5861555
4339375	4339375
5524991	5524991
3231981	3231981
5432182	5432182
5737686	5737686
1755045	1755045
1414957	1414957
2814578	2814578
2204794	2204794
4383243	4383243
1326495	1326495
3794812	3794812
5517282	5517282
5835792	5835792
5479279	5479279
2092685	2092685
2690327	2690327
1230873	1230873
5662271	5662271
4466744	4466744
5935201	5935201
1061857	1061857
5903331	5903331
4023626	4023626
1105369	1105369
3205740	3205740
3767175	3767175
4567933	4567933
4635264	4635264
5491850	5491850
1325412	1325412
1707796	1707796
4268285	4268285
1759843	1759843
5348624	5348624
2221759	2221759
2258686	2258686
4409739	4409739
2166794	2166794
4273892	4273892
2742439	2742439
3616091	3616091
5645698	5645698
1180215	1180215
1377546	1377546
5663159	5663159
5978549	5978549
5732404	5732404
5294411	5294411
5347480	5347480
2615735	2615735
4778850	4778850
3024805	3024805
5134770	5134770
4046384	4046384
1175437	1175437
4507302	4507302
5399799	5399799
3227806	3227806
3226834	3226834
2042539	2042539
4066889	4066889
3742201	3742201
3372217	3372217
4897043	4897043
3889110	3889110
4550272	4550272
4032086	4032086
4950124	4950124
1132492	1132492
3041593	3041593
4221497	4221497
4633228	4633228
1005297	1005297
3605274	3605274
1185549	1185549
5557387	5557387
3759840	3759840
3069372	3069372
4687272	4687272
3577132	3577132
3172634	3172634
3565740	3565740
5843084	5843084
4363242	4363242
4927680	4927680
4394867	4394867
5022521	5022521
5130724	5130724
4167799	4167799
2252360	2252360
4929166	4929166
3840115	3840115
3591444	3591444
5436162	5436162
2566593	2566593
4902492	4902492
4407360	4407360
5859163	5859163
2204345	2204345
3157681	3157681
3578087	3578087
3607685	3607685
1657448	1657448
5751780	5751780
3797089	3797089
5289553	5289553
2249669	2249669
4514478	4514478
2721404	2721404
1755588	1755588
2109248	2109248
3940694	3940694
3249105	3249105
3032487	3032487
2792871	2792871
1460393	1460393
3895610	3895610
4117699	4117699
3273476	3273476
5031033	5031033
2629024	2629024
2850056	2850056
1905017	1905017
5897224	5897224
2894950	2894950
5504826	5504826
3293554	3293554
1544716	1544716
1161836	1161836
4877548	4877548
4464236	4464236
3013830	3013830
2080745	2080745
3344307	3344307
2515903	2515903
5543372	5543372
3747187	3747187
2211846	2211846
2217106	2217106
1830478	1830478
3382858	3382858
4379190	4379190
1981636	1981636
3709747	3709747
1711154	1711154
4002613	4002613
4490289	4490289
3378825	3378825
1654867	1654867
5212595	5212595
2473171	2473171
2949788	2949788
2926805	2926805
3747279	3747279
5798211	5798211
4073433	4073433
3229673	3229673
5345719	5345719
2649536	2649536
1491007	1491007
4838584	4838584
4416437	4416437
2871877	2871877
3103165	3103165
2548204	2548204
1441859	1441859
3671781	3671781
1074615	1074615
4165475	4165475
1009220	1009220
2417446	2417446
1557530	1557530
3477289	3477289
2914318	2914318
4269097	4269097
4568629	4568629
5953001	5953001
3247811	3247811
2917794	2917794
2244922	2244922
3011664	3011664
2035096	2035096
2885131	2885131
2257044	2257044
2221444	2221444
3886447	3886447
5980273	5980273
4447507	4447507
5404328	5404328
2277241	2277241
4775264	4775264
5743366	5743366
1900481	1900481
1707178	1707178
1860141	1860141
1035740	1035740
3127136	3127136
3462559	3462559
4153918	4153918
2410202	2410202
1416890	1416890
3182129	3182129
1542419	1542419
1587472	1587472
1192412	1192412
1168084	1168084
5793413	5793413
2028428	2028428
2025802	2025802
1095534	1095534
1924670	1924670
4432983	4432983
2183554	2183554
4277467	4277467
3374224	3374224
2738888	2738888
1434956	1434956
3308581	3308581
1471048	1471048
3929506	3929506
3537507	3537507
3613631	3613631
1707292	1707292
5667588	5667588
3219007	3219007
1517848	1517848
4826170	4826170
3112004	3112004
5149237	5149237
2717894	2717894
4168621	4168621
3424741	3424741
5123775	5123775
5415679	5415679
4045962	4045962
1503514	1503514
5126454	5126454
1873419	1873419
3218511	3218511
4224443	4224443
2074771	2074771
2059176	2059176
2609311	2609311
2179410	2179410
5487712	5487712
2865727	2865727
1910795	1910795
3363370	3363370
1170936	1170936
1053894	1053894
4142837	4142837
2586658	2586658
2878412	2878412
1246993	1246993
4625480	4625480
1072152	1072152
3329945	3329945
2388810	2388810
1082413	1082413
5978439	5978439
3298377	3298377
1068564	1068564
2114202	2114202
2591197	2591197
1759969	1759969
1480496	1480496
3501586	3501586
1474410	1474410
5897908	5897908
3118271	3118271
3166444	3166444
1259502	1259502
4816507	4816507
5392659	5392659
2476476	2476476
1420063	1420063
1202805	1202805
2322421	2322421
2824045	2824045
4207074	4207074
1442789	1442789
5511928	5511928
2082913	2082913
1694387	1694387
3915502	3915502
2752473	2752473
3710208	3710208
4283134	4283134
3680533	3680533
2347769	2347769
5148654	5148654
1392950	1392950
2415382	2415382
5213786	5213786
4574330	4574330
4028469	4028469
3577741	3577741
3256665	3256665
4468717	4468717
2663313	2663313
4207970	4207970
5368427	5368427
4822331	4822331
2749815	2749815
3668028	3668028
3176512	3176512
2865535	2865535
3773044	3773044
3496574	3496574
5329451	5329451
5877719	5877719
5978453	5978453
1267405	1267405
3105743	3105743
1207566	1207566
1199554	1199554
5437346	5437346
1433114	1433114
3318401	3318401
4790143	4790143
2642634	2642634
5369071	5369071
1582891	1582891
5564674	5564674
1415162	1415162
5935790	5935790
5519460	5519460
3385607	3385607
2666412	2666412
2439441	2439441
5981454	5981454
4206483	4206483
5956489	5956489
2092928	2092928
3037855	3037855
5541633	5541633
5525569	5525569
4434296	4434296
1138404	1138404
4944780	4944780
5102772	5102772
3376881	3376881
3012596	3012596
3320107	3320107
4017071	4017071
4754726	4754726
1056941	1056941
3802696	3802696
4196318	4196318
4729404	4729404
5252678	5252678
4163260	4163260
3892462	3892462
3562694	3562694
5613595	5613595
4505270	4505270
4967380	4967380
2194488	2194488
5075527	5075527
1744379	1744379
2496014	2496014
3351744	3351744
1619237	1619237
5006057	5006057
5466545	5466545
2771302	2771302
4949454	4949454
5284021	5284021
3920429	3920429
2463643	2463643
4070321	4070321
1420058	1420058
3519904	3519904
3559744	3559744
3206432	3206432
3329206	3329206
4977232	4977232
2921327	2921327
5873889	5873889
5627172	5627172
3276235	3276235
1448557	1448557
3194314	3194314
1096206	1096206
2993143	2993143
5140849	5140849
4458115	4458115
5955715	5955715
4590212	4590212
5737446	5737446
4963721	4963721
5571504	5571504
1842925	1842925
4105303	4105303
2820040	2820040
3870109	3870109
4964182	4964182
5187638	5187638
5002762	5002762
1370230	1370230
2941954	2941954
4775954	4775954
4920171	4920171
4147516	4147516
3066582	3066582
3000606	3000606
1780663	1780663
3972391	3972391
5398145	5398145
4130136	4130136
3426578	3426578
1852334	1852334
1906457	1906457
2914078	2914078
2800276	2800276
5487247	5487247
3164623	3164623
5470620	5470620
1988903	1988903
4421586	4421586
4896001	4896001
4879132	4879132
1510248	1510248
5006888	5006888
3039817	3039817
4422936	4422936
4963879	4963879
3852124	3852124
1148445	1148445
2917682	2917682
1304446	1304446
4887976	4887976
2298394	2298394
5486596	5486596
2544432	2544432
3904186	3904186
2899873	2899873
3172272	3172272
2133071	2133071
4596719	4596719
2626851	2626851
4163219	4163219
2080676	2080676
4363385	4363385
3453311	3453311
2302821	2302821
1794561	1794561
1342354	1342354
1333820	1333820
2870587	2870587
2091669	2091669
5840563	5840563
5474927	5474927
3513845	3513845
2654007	2654007
3403410	3403410
1441989	1441989
5063151	5063151
5757607	5757607
1845355	1845355
1578642	1578642
4558101	4558101
2714813	2714813
1644272	1644272
1711714	1711714
2422894	2422894
5368645	5368645
5397443	5397443
2917434	2917434
4180936	4180936
3129098	3129098
5743408	5743408
5297514	5297514
4006069	4006069
1429234	1429234
5907314	5907314
2077423	2077423
5346941	5346941
4708162	4708162
4670314	4670314
1151153	1151153
5527787	5527787
3491547	3491547
3684558	3684558
1261918	1261918
2366352	2366352
5734159	5734159
1836201	1836201
3036300	3036300
3452914	3452914
5867355	5867355
1912405	1912405
3780541	3780541
4838439	4838439
3618516	3618516
2608674	2608674
2806250	2806250
5187116	5187116
1532982	1532982
2583154	2583154
5876160	5876160
4954940	4954940
3256100	3256100
3098432	3098432
3151440	3151440
5937389	5937389
2597650	2597650
5928756	5928756
2740862	2740862
4806348	4806348
5237626	5237626
5447235	5447235
1290865	1290865
3114868	3114868
3987323	3987323
2564202	2564202
3113017	3113017
2730468	2730468
1743501	1743501
3600259	3600259
4426250	4426250
5817478	5817478
5201857	5201857
1982490	1982490
3786369	3786369
3554172	3554172
1613877	1613877
1752392	1752392
2249151	2249151
2585418	2585418
2369624	2369624
4412835	4412835
2534114	2534114
1929732	1929732
2708496	2708496
5844844	5844844
3104094	3104094
5183780	5183780
3601144	3601144
1288776	1288776
2143781	2143781
4316125	4316125
4970689	4970689
4662108	4662108
5893179	5893179
2032092	2032092
2852401	2852401
1967134	1967134
3595371	3595371
2143848	2143848
1214047	1214047
2819133	2819133
2338406	2338406
3722380	3722380
3567121	3567121
5174597	5174597
3441223	3441223
3794839	3794839
4014549	4014549
5583186	5583186
5468785	5468785
1747432	1747432
3340951	3340951
2671090	2671090
4374198	4374198
1909286	1909286
5455770	5455770
3237438	3237438
5243374	5243374
2681297	2681297
1215041	1215041
5351818	5351818
3919208	3919208
4487226	4487226
1325382	1325382
1917898	1917898
1167166	1167166
4739055	4739055
5081731	5081731
1252125	1252125
2484510	2484510
4287623	4287623
2150153	2150153
1805317	1805317
3880489	3880489
5726719	5726719
1482493	1482493
5899813	5899813
3799543	3799543
2337955	2337955
2281474	2281474
4182744	4182744
3309482	3309482
3944767	3944767
3566952	3566952
2311767	2311767
6005478	6005478
5083008	5083008
2349485	2349485
4858702	4858702
1494148	1494148
4601262	4601262
4400816	4400816
5473715	5473715
1700230	1700230
4246438	4246438
3599103	3599103
2339784	2339784
4511941	4511941
1319267	1319267
2147299	2147299
5377118	5377118
1134281	1134281
3422354	3422354
2451768	2451768
5020750	5020750
2190922	2190922
4110836	4110836
3262806	3262806
3058854	3058854
3754776	3754776
4541863	4541863
1013175	1013175
1916920	1916920
2324890	2324890
3198370	3198370
4336137	4336137
4598087	4598087
5169086	5169086
1657718	1657718
1046314	1046314
2436101	2436101
4896742	4896742
5566904	5566904
1050448	1050448
5631605	5631605
4401720	4401720
1940771	1940771
4788154	4788154
1897241	1897241
5146026	5146026
3063077	3063077
1395386	1395386
3959870	3959870
2162167	2162167
2120637	2120637
1294819	1294819
1061821	1061821
5980849	5980849
2122992	2122992
5865995	5865995
3701511	3701511
3468232	3468232
1636220	1636220
1841081	1841081
3994987	3994987
5713379	5713379
1603526	1603526
5798683	5798683
5591941	5591941
1839762	1839762
4128690	4128690
4616520	4616520
1623648	1623648
2329110	2329110
3384562	3384562
4094587	4094587
2159965	2159965
3262509	3262509
4008622	4008622
5720847	5720847
1581445	1581445
2291650	2291650
4044582	4044582
5690271	5690271
4036393	4036393
5579447	5579447
3596256	3596256
1327720	1327720
3966693	3966693
4931951	4931951
1333344	1333344
4984958	4984958
1577647	1577647
5989073	5989073
2439703	2439703
1490032	1490032
2164597	2164597
2034928	2034928
2688639	2688639
3115870	3115870
3430256	3430256
4379326	4379326
2875918	2875918
3716238	3716238
3953132	3953132
3338772	3338772
5386107	5386107
1258205	1258205
2985919	2985919
2803953	2803953
5991563	5991563
6010676	6010676
4632764	4632764
3547669	3547669
2681200	2681200
3362637	3362637
2624002	2624002
2803081	2803081
1373885	1373885
1514877	1514877
3602800	3602800
3602210	3602210
4226835	4226835
3922757	3922757
5185432	5185432
6016193	6016193
2325506	2325506
1765076	1765076
3238170	3238170
2810573	2810573
1449180	1449180
3903750	3903750
5000245	5000245
3290580	3290580
3574951	3574951
2051615	2051615
1397300	1397300
4247260	4247260
5244299	5244299
3127615	3127615
3536687	3536687
3581372	3581372
4046964	4046964
2813201	2813201
1353880	1353880
1423697	1423697
3034399	3034399
2487959	2487959
5497653	5497653
3328760	3328760
1271981	1271981
5893789	5893789
4527765	4527765
5508846	5508846
2130445	2130445
2659850	2659850
1273569	1273569
1160102	1160102
3412038	3412038
2928262	2928262
1363565	1363565
3990222	3990222
3744089	3744089
2202961	2202961
2221031	2221031
1293684	1293684
2620609	2620609
2421856	2421856
2575648	2575648
5705651	5705651
5248485	5248485
2518589	2518589
3737139	3737139
1962508	1962508
2384042	2384042
5446124	5446124
2574042	2574042
4719621	4719621
1979382	1979382
2362578	2362578
5889861	5889861
2898628	2898628
5134602	5134602
3005897	3005897
1505487	1505487
2770009	2770009
5428074	5428074
3912055	3912055
3943510	3943510
5580539	5580539
4949981	4949981
4606646	4606646
4022990	4022990
1352643	1352643
2462104	2462104
4551186	4551186
3488266	3488266
5445176	5445176
4310654	4310654
3033941	3033941
1048222	1048222
3692461	3692461
2698987	2698987
2975823	2975823
4050205	4050205
1930112	1930112
4319441	4319441
4924578	4924578
3459720	3459720
4521615	4521615
3109157	3109157
1233499	1233499
4965774	4965774
3668242	3668242
4851032	4851032
4844685	4844685
1777754	1777754
2445449	2445449
2910417	2910417
4843725	4843725
1019356	1019356
3673320	3673320
2042858	2042858
1801321	1801321
3129972	3129972
4223812	4223812
1570509	1570509
5833562	5833562
4842677	4842677
1921735	1921735
2065385	2065385
4563520	4563520
5576376	5576376
1103245	1103245
4324676	4324676
2286940	2286940
2354374	2354374
4540726	4540726
3664672	3664672
2174502	2174502
1397346	1397346
2587155	2587155
4146047	4146047
3281128	3281128
1571849	1571849
2861744	2861744
4209224	4209224
1259921	1259921
1067085	1067085
4956652	4956652
1013901	1013901
1732762	1732762
3613277	3613277
2925812	2925812
3694487	3694487
1618717	1618717
2479470	2479470
2624580	2624580
5266797	5266797
1267598	1267598
5785732	5785732
1738862	1738862
4879983	4879983
2029869	2029869
4945395	4945395
3304960	3304960
2693890	2693890
4865134	4865134
2215853	2215853
5448425	5448425
1095262	1095262
5692486	5692486
2612579	2612579
1223737	1223737
2917317	2917317
3481914	3481914
4231821	4231821
3505047	3505047
1400148	1400148
2450786	2450786
2119359	2119359
3196799	3196799
4128081	4128081
1734410	1734410
5838715	5838715
5639342	5639342
5623266	5623266
3919401	3919401
5174575	5174575
3993394	3993394
1790957	1790957
1369663	1369663
4973429	4973429
1422620	1422620
2601750	2601750
2252639	2252639
2863713	2863713
5817023	5817023
2176828	2176828
5983606	5983606
1849717	1849717
1610363	1610363
5706766	5706766
3877199	3877199
4880569	4880569
2290932	2290932
1621592	1621592
3840382	3840382
5096459	5096459
1432310	1432310
1884573	1884573
4361093	4361093
4320212	4320212
1455019	1455019
1967500	1967500
2933951	2933951
4808313	4808313
1846142	1846142
1993584	1993584
4952058	4952058
3897243	3897243
3932474	3932474
5136051	5136051
5485339	5485339
3623543	3623543
1203822	1203822
4708878	4708878
3355665	3355665
2945078	2945078
4136622	4136622
3076122	3076122
2298562	2298562
3075643	3075643
4424458	4424458
5015759	5015759
3598516	3598516
2060480	2060480
2131633	2131633
5758615	5758615
1814413	1814413
3879309	3879309
1142868	1142868
2159523	2159523
5760097	5760097
2609040	2609040
3173715	3173715
4369171	4369171
2087939	2087939
1009369	1009369
1154963	1154963
3440727	3440727
2066211	2066211
1865230	1865230
2126789	2126789
5129258	5129258
4138042	4138042
5640060	5640060
3385377	3385377
3961442	3961442
3915550	3915550
5237547	5237547
4655855	4655855
1021359	1021359
2145604	2145604
3492705	3492705
5809296	5809296
4420789	4420789
4025407	4025407
1968182	1968182
4371029	4371029
5791589	5791589
3442235	3442235
3167108	3167108
5075430	5075430
2906710	2906710
4985051	4985051
2899189	2899189
4701684	4701684
4602746	4602746
4551457	4551457
2421196	2421196
5773757	5773757
2985358	2985358
5845512	5845512
2290960	2290960
4525755	4525755
4001989	4001989
5034267	5034267
1587088	1587088
1146438	1146438
5364278	5364278
4478589	4478589
1818095	1818095
4078344	4078344
1945691	1945691
3402512	3402512
5752400	5752400
5437907	5437907
1367395	1367395
1459237	1459237
3743363	3743363
5758241	5758241
5243805	5243805
1369930	1369930
3148262	3148262
3924033	3924033
5164724	5164724
2327599	2327599
4350321	4350321
5324363	5324363
4191344	4191344
1445661	1445661
4956486	4956486
2440526	2440526
1557745	1557745
5953173	5953173
2846111	2846111
3259093	3259093
1936110	1936110
4901374	4901374
3522371	3522371
1840308	1840308
3269330	3269330
5291010	5291010
5735337	5735337
4566818	4566818
5351309	5351309
3298781	3298781
5363169	5363169
5286714	5286714
5295771	5295771
2239785	2239785
5562985	5562985
4429269	4429269
5771002	5771002
4093622	4093622
4471323	4471323
1316896	1316896
4234908	4234908
3451894	3451894
5506042	5506042
5107558	5107558
1383945	1383945
5899056	5899056
3359433	3359433
2468281	2468281
5794485	5794485
5206056	5206056
3354786	3354786
4929998	4929998
5112186	5112186
3086500	3086500
5599531	5599531
1084249	1084249
3308944	3308944
5584612	5584612
2541069	2541069
2109931	2109931
3873999	3873999
2087421	2087421
5520530	5520530
3118974	3118974
3555668	3555668
2253443	2253443
2118859	2118859
4401614	4401614
1520841	1520841
1963220	1963220
5547870	5547870
2009538	2009538
3267198	3267198
1400397	1400397
3759618	3759618
5471208	5471208
1087022	1087022
5317190	5317190
5876580	5876580
4898477	4898477
3836797	3836797
4451436	4451436
2302322	2302322
2253256	2253256
5844889	5844889
4756278	4756278
2292949	2292949
3545356	3545356
3143433	3143433
1513690	1513690
4746734	4746734
5309751	5309751
1598654	1598654
2695729	2695729
3414398	3414398
2929521	2929521
2906246	2906246
1318178	1318178
5550792	5550792
4244528	4244528
2035456	2035456
5020552	5020552
1733951	1733951
5420649	5420649
3292855	3292855
1600639	1600639
4469934	4469934
4756687	4756687
4901152	4901152
2302706	2302706
2248833	2248833
3637988	3637988
1311557	1311557
4862259	4862259
3574056	3574056
5689178	5689178
2127005	2127005
2728014	2728014
5082104	5082104
5083247	5083247
2888562	2888562
1674714	1674714
5392525	5392525
1777565	1777565
2197840	2197840
1914337	1914337
5759518	5759518
3804334	3804334
1818407	1818407
5313142	5313142
3802487	3802487
1349258	1349258
4179773	4179773
3718947	3718947
5279386	5279386
1650983	1650983
5968963	5968963
5415698	5415698
3161323	3161323
3160340	3160340
4220705	4220705
1178549	1178549
1308296	1308296
2402761	2402761
4508483	4508483
4466506	4466506
3648377	3648377
4306542	4306542
2351584	2351584
3154410	3154410
2571243	2571243
5716300	5716300
1182769	1182769
2818545	2818545
5029271	5029271
2885224	2885224
1217226	1217226
2626389	2626389
1520082	1520082
5207900	5207900
2535908	2535908
2511395	2511395
4729080	4729080
2760125	2760125
2384495	2384495
3038410	3038410
5067734	5067734
1094954	1094954
4264148	4264148
5421247	5421247
4447356	4447356
2931941	2931941
1264239	1264239
2077116	2077116
5428634	5428634
2688445	2688445
4996583	4996583
1715717	1715717
1580945	1580945
2332822	2332822
1734616	1734616
4836373	4836373
4737195	4737195
5211936	5211936
5448599	5448599
3332157	3332157
4962365	4962365
5934835	5934835
4153781	4153781
4322026	4322026
4272744	4272744
2934086	2934086
4173623	4173623
1168103	1168103
4217726	4217726
1911008	1911008
3996532	3996532
2149013	2149013
3429000	3429000
4065492	4065492
4166079	4166079
5388411	5388411
4050750	4050750
4128274	4128274
4338488	4338488
1871251	1871251
3915573	3915573
2297554	2297554
1406530	1406530
2566501	2566501
5510400	5510400
4473691	4473691
2043511	2043511
2487150	2487150
3377460	3377460
5589828	5589828
1018566	1018566
1301168	1301168
1655423	1655423
2578195	2578195
4667749	4667749
5790894	5790894
4940888	4940888
2150655	2150655
2658971	2658971
5228591	5228591
4606099	4606099
4152841	4152841
5954070	5954070
3228557	3228557
5806645	5806645
1560267	1560267
4378598	4378598
4182318	4182318
1137460	1137460
3220310	3220310
1253736	1253736
3389997	3389997
3708797	3708797
3688716	3688716
3095096	3095096
1459762	1459762
4783996	4783996
1070607	1070607
1900326	1900326
3506794	3506794
1545823	1545823
4473674	4473674
1838368	1838368
2460424	2460424
3203502	3203502
4031579	4031579
4381253	4381253
2701372	2701372
2569009	2569009
1546517	1546517
5463129	5463129
3759633	3759633
5790723	5790723
3258085	3258085
4559011	4559011
2190743	2190743
2216146	2216146
2989195	2989195
4616611	4616611
3629213	3629213
3943277	3943277
3917885	3917885
2558027	2558027
3206555	3206555
3331057	3331057
5491066	5491066
3231174	3231174
5084299	5084299
4268525	4268525
3138200	3138200
4608709	4608709
5161240	5161240
1625631	1625631
3793308	3793308
2023423	2023423
4306493	4306493
1040841	1040841
5341413	5341413
2416219	2416219
1544548	1544548
4466703	4466703
5563399	5563399
1057098	1057098
3926243	3926243
3299079	3299079
3911325	3911325
2747976	2747976
3416852	3416852
4996191	4996191
3326752	3326752
4515328	4515328
3802109	3802109
4785896	4785896
4397094	4397094
5665193	5665193
5184884	5184884
1500177	1500177
4005063	4005063
2094187	2094187
4926569	4926569
3216243	3216243
2819523	2819523
5276240	5276240
3549045	3549045
4693791	4693791
3162804	3162804
1852355	1852355
1959554	1959554
5518707	5518707
5639716	5639716
5102711	5102711
1287380	1287380
5997698	5997698
1001542	1001542
3404450	3404450
4119557	4119557
1282636	1282636
3960237	3960237
4285726	4285726
5063370	5063370
3827922	3827922
4388441	4388441
3615648	3615648
2549226	2549226
3630097	3630097
3478460	3478460
1556696	1556696
1074647	1074647
5137379	5137379
5187408	5187408
4560669	4560669
3526412	3526412
5509545	5509545
1606330	1606330
1717892	1717892
5528866	5528866
1060050	1060050
1994798	1994798
1107244	1107244
1320138	1320138
3670869	3670869
3429667	3429667
4216729	4216729
2015350	2015350
4613948	4613948
6022767	6022767
5496592	5496592
3941403	3941403
4531692	4531692
2606350	2606350
5703127	5703127
1633025	1633025
3669999	3669999
5394886	5394886
2045185	2045185
5772379	5772379
4242064	4242064
5950283	5950283
4870322	4870322
4304472	4304472
1766321	1766321
5317227	5317227
5300569	5300569
4360108	4360108
3104705	3104705
4028751	4028751
5964591	5964591
1288748	1288748
4228392	4228392
3122701	3122701
3222858	3222858
2750629	2750629
1069249	1069249
4441296	4441296
2971168	2971168
2024924	2024924
5297965	5297965
1638572	1638572
1781392	1781392
1422296	1422296
2429634	2429634
4658370	4658370
2212623	2212623
1410664	1410664
3764652	3764652
2263201	2263201
5664065	5664065
1688369	1688369
4633106	4633106
3219260	3219260
4638271	4638271
4651548	4651548
5895945	5895945
2539580	2539580
2216556	2216556
3122347	3122347
2134179	2134179
4701300	4701300
4000501	4000501
2743432	2743432
4978967	4978967
4666056	4666056
4355684	4355684
1624833	1624833
1755610	1755610
1455959	1455959
3225267	3225267
1726651	1726651
1674265	1674265
2897322	2897322
1118489	1118489
1217299	1217299
2706248	2706248
1357566	1357566
4292320	4292320
4504475	4504475
2637115	2637115
5634225	5634225
2461640	2461640
3680406	3680406
5403858	5403858
1547906	1547906
2663176	2663176
3792142	3792142
3626870	3626870
4515733	4515733
4728862	4728862
3843905	3843905
3651967	3651967
4280805	4280805
5255304	5255304
5053769	5053769
1899808	1899808
2707005	2707005
3963548	3963548
2717536	2717536
4657823	4657823
3034716	3034716
1338807	1338807
4799147	4799147
2160414	2160414
4097433	4097433
3054147	3054147
1393152	1393152
5202347	5202347
5241569	5241569
5854982	5854982
4878371	4878371
5655686	5655686
5264414	5264414
3377851	3377851
1108542	1108542
4352873	4352873
5287347	5287347
3322811	3322811
5803795	5803795
4536752	4536752
3466412	3466412
2285626	2285626
5395220	5395220
2019169	2019169
1660864	1660864
3999634	3999634
4623941	4623941
1226261	1226261
4789011	4789011
1127107	1127107
2503416	2503416
1295899	1295899
1068127	1068127
1339704	1339704
2057922	2057922
1724612	1724612
4838281	4838281
4292761	4292761
4622673	4622673
1063253	1063253
4765330	4765330
2726369	2726369
4064746	4064746
1270805	1270805
3781607	3781607
4825585	4825585
1911727	1911727
2240242	2240242
1061511	1061511
2349129	2349129
4948032	4948032
2525700	2525700
1270434	1270434
3396988	3396988
1959399	1959399
5443162	5443162
4076976	4076976
3000249	3000249
4176327	4176327
3829369	3829369
4763380	4763380
1630722	1630722
1539993	1539993
5388435	5388435
1947227	1947227
4147209	4147209
4195617	4195617
5447323	5447323
3581879	3581879
3543852	3543852
1489318	1489318
1921151	1921151
2442745	2442745
5395885	5395885
5975713	5975713
2658582	2658582
2554653	2554653
3866892	3866892
5449533	5449533
4142578	4142578
1439076	1439076
5911968	5911968
5764727	5764727
1774253	1774253
3538080	3538080
5837384	5837384
3396318	3396318
2734125	2734125
5982752	5982752
5200621	5200621
5152742	5152742
2862903	2862903
1003270	1003270
3662832	3662832
5830217	5830217
4526392	4526392
2115372	2115372
5871443	5871443
1822055	1822055
3140384	3140384
5554547	5554547
5637976	5637976
2390180	2390180
2894349	2894349
1052951	1052951
4639159	4639159
1577241	1577241
5587819	5587819
4194291	4194291
4395822	4395822
5770972	5770972
3598504	3598504
5375455	5375455
5060801	5060801
2516574	2516574
1603476	1603476
3684220	3684220
5601752	5601752
2697861	2697861
1302071	1302071
1741146	1741146
4824557	4824557
4480645	4480645
3789929	3789929
3367549	3367549
2197961	2197961
3196710	3196710
2410679	2410679
