#FID	IID	POP
1233682	1233682	Afr
1244552	1244552	Afr
5686595	5686595	Afr
5242915	5242915	Afr
1328157	1328157	Afr
2829023	2829023	Afr
4059630	4059630	Afr
2889002	2889002	Afr
1590698	1590698	Afr
3139012	3139012	Afr
4094593	4094593	Afr
1084694	1084694	Afr
2190779	2190779	Afr
1719829	1719829	Afr
1604845	1604845	Afr
2700100	2700100	Afr
2726216	2726216	Afr
3360992	3360992	Afr
1710422	1710422	Afr
4390279	4390279	Afr
2230191	2230191	Afr
5083987	5083987	Afr
2910935	2910935	Afr
3931007	3931007	Afr
2053161	2053161	Afr
4278959	4278959	Afr
4672528	4672528	Afr
1794027	1794027	Afr
3109852	3109852	Afr
4904275	4904275	Afr
1141048	1141048	Afr
1277156	1277156	Afr
3478460	3478460	Afr
1384129	1384129	Afr
2004923	2004923	Afr
4582396	4582396	Afr
3155448	3155448	Afr
1247515	1247515	Afr
5648342	5648342	Afr
4116849	4116849	Afr
1618035	1618035	Afr
3057510	3057510	Afr
4412453	4412453	Afr
5021955	5021955	Afr
1619730	1619730	Afr
4714315	4714315	Afr
5528572	5528572	Afr
4444150	4444150	Afr
6007283	6007283	Afr
4337847	4337847	Afr
3117312	3117312	Afr
4051096	4051096	Afr
5799221	5799221	Afr
5355116	5355116	Afr
4647169	4647169	Afr
5264116	5264116	Afr
1045415	1045415	Afr
1817754	1817754	Afr
3050978	3050978	Afr
5499215	5499215	Afr
1931245	1931245	Afr
5450274	5450274	Afr
5010104	5010104	Afr
1630278	1630278	Afr
4693166	4693166	Afr
2227572	2227572	Afr
4118792	4118792	Afr
5189106	5189106	Afr
1720486	1720486	Afr
5133996	5133996	Afr
5759164	5759164	Afr
4319735	4319735	Afr
5356166	5356166	Afr
1772924	1772924	Afr
1173892	1173892	Afr
6013379	6013379	Afr
1189435	1189435	Afr
3294557	3294557	Afr
1109048	1109048	Afr
5844275	5844275	Afr
3493150	3493150	Afr
3128362	3128362	Afr
1921232	1921232	Afr
3085847	3085847	Afr
3826349	3826349	Afr
4683331	4683331	Afr
3271352	3271352	Afr
5143877	5143877	Afr
3083646	3083646	Afr
4250951	4250951	Afr
2010389	2010389	Afr
4445423	4445423	Afr
1516866	1516866	Afr
4315575	4315575	Afr
5189036	5189036	Afr
5803435	5803435	Afr
5317111	5317111	Afr
3535276	3535276	Afr
1269441	1269441	Afr
2534492	2534492	Afr
2149725	2149725	Afr
3012801	3012801	Afr
1025354	1025354	Afr
2617311	2617311	Afr
3513151	3513151	Afr
5949626	5949626	Afr
1110775	1110775	Afr
1089213	1089213	Afr
3497418	3497418	Afr
5279738	5279738	Afr
5374490	5374490	Afr
4607413	4607413	Afr
5697064	5697064	Afr
4880098	4880098	Afr
2436125	2436125	Afr
5358377	5358377	Afr
5458422	5458422	Afr
3209418	3209418	Afr
1264779	1264779	Afr
2970011	2970011	Afr
1631314	1631314	Afr
2757694	2757694	Afr
5026918	5026918	Afr
2985620	2985620	Afr
4083234	4083234	Afr
2100118	2100118	Afr
2815864	2815864	Afr
5848074	5848074	Afr
5616623	5616623	Afr
5493187	5493187	Afr
2550744	2550744	Afr
1105282	1105282	Afr
1588645	1588645	Afr
2799550	2799550	Afr
1821037	1821037	Afr
1890684	1890684	Afr
2662625	2662625	Afr
2949808	2949808	Afr
5239025	5239025	Afr
5222250	5222250	Afr
3486361	3486361	Afr
4716973	4716973	Afr
2113447	2113447	Afr
2804301	2804301	Afr
5942574	5942574	Afr
2541807	2541807	Afr
4652780	4652780	Afr
3661882	3661882	Afr
5060832	5060832	Afr
1937343	1937343	Afr
4369498	4369498	Afr
5572358	5572358	Afr
5834309	5834309	Afr
2138195	2138195	Afr
4676155	4676155	Afr
2348792	2348792	Afr
5062100	5062100	Afr
5209808	5209808	Afr
6011738	6011738	Afr
2519891	2519891	Afr
4859797	4859797	Afr
1422753	1422753	Afr
5017091	5017091	Afr
2654964	2654964	Afr
3563819	3563819	Afr
2357179	2357179	Afr
4438808	4438808	Afr
3472945	3472945	Afr
4919556	4919556	Afr
1916242	1916242	Afr
4484942	4484942	Afr
4647062	4647062	Afr
