#FID	IID	POP
1086892	1086892	Europe
1907741	1907741	Europe
3055305	3055305	Asia
1982955	1982955	Europe
5318166	5318166	Europe
4491543	4491543	Europe
3171389	3171389	Europe
3583764	3583764	Mixed
3508975	3508975	Europe
5010357	5010357	Europe
5774506	5774506	Europe
1036372	1036372	Europe
6021935	6021935	Europe
2494877	2494877	Europe
5257864	5257864	Europe
2306830	2306830	Europe
3721114	3721114	Europe
3539911	3539911	Europe
1190612	1190612	Europe
3886619	3886619	Europe
4117437	4117437	Europe
4894573	4894573	Europe
4141168	4141168	Europe
4319078	4319078	Europe
1120286	1120286	Europe
5220564	5220564	Europe
1538988	1538988	Europe
1315335	1315335	
4839053	4839053	Mixed
3870733	3870733	Europe
4716370	4716370	Europe
1934367	1934367	Europe
4682452	4682452	Europe
2686326	2686326	Europe
5507326	5507326	Europe
3753480	3753480	Europe
1310504	1310504	Europe
3471530	3471530	Europe
3497209	3497209	Europe
5993419	5993419	Europe
2368590	2368590	Europe
5374015	5374015	Europe
2787626	2787626	Europe
3941352	3941352	Europe
3941002	3941002	Mixed
2750223	2750223	Europe
2954763	2954763	Europe
1434037	1434037	Europe
3500950	3500950	Europe
2846018	2846018	Europe
4586394	4586394	Europe
5757933	5757933	Europe
5650984	5650984	Europe
5359808	5359808	Europe
4590018	4590018	Europe
1341007	1341007	Europe
1675544	1675544	Europe
5502819	5502819	Europe
3592440	3592440	Europe
4313365	4313365	Europe
1187469	1187469	Europe
1234105	1234105	Europe
3011938	3011938	Europe
2291158	2291158	Europe
4557890	4557890	Europe
1176810	1176810	Europe
5313422	5313422	Europe
1640117	1640117	Europe
2859104	2859104	Europe
3208704	3208704	Europe
5605199	5605199	Europe
4220419	4220419	Europe
1780200	1780200	Europe
2880100	2880100	Europe
3532433	3532433	Europe
5016976	5016976	Europe
1684599	1684599	Europe
5511134	5511134	Europe
1243912	1243912	Europe
5093877	5093877	Europe
3648832	3648832	Europe
1517106	1517106	Europe
2036919	2036919	Europe
5716934	5716934	Europe
1093121	1093121	Europe
4472924	4472924	
3603978	3603978	Europe
3558478	3558478	Europe
2036023	2036023	Europe
4259370	4259370	Europe
5121915	5121915	Europe
2088169	2088169	Europe
2068350	2068350	Europe
1139142	1139142	Europe
1362190	1362190	Europe
2514285	2514285	Europe
2614803	2614803	Europe
4676956	4676956	Europe
1291847	1291847	Europe
2975266	2975266	Europe
5234731	5234731	Europe
3547594	3547594	Europe
2099748	2099748	Europe
3793699	3793699	Europe
4257855	4257855	Europe
5564617	5564617	Europe
2385676	2385676	Europe
3089488	3089488	Europe
5287760	5287760	Europe
3649895	3649895	Europe
1603837	1603837	Europe
5191395	5191395	Europe
5243146	5243146	Europe
5587992	5587992	Europe
4285872	4285872	Europe
3629755	3629755	Europe
3850498	3850498	Europe
4475348	4475348	Europe
5288884	5288884	Europe
4788381	4788381	Europe
5585193	5585193	Europe
1505068	1505068	Europe
4879119	4879119	Europe
4899499	4899499	Europe
2565578	2565578	Europe
2564317	2564317	Europe
4829233	4829233	Europe
1043602	1043602	Europe
2613239	2613239	Europe
2097813	2097813	Europe
1598283	1598283	Europe
2341226	2341226	Europe
5542379	5542379	Europe
1307516	1307516	Europe
5215906	5215906	Europe
5712578	5712578	Europe
1513024	1513024	Europe
5835969	5835969	Europe
4267758	4267758	Europe
4177180	4177180	Europe
2474397	2474397	Europe
5843167	5843167	Europe
1716984	1716984	Europe
4783061	4783061	Europe
3379581	3379581	Europe
5229763	5229763	Europe
2599354	2599354	
1927090	1927090	
2508452	2508452	Europe
3053829	3053829	Europe
5549501	5549501	Europe
4288473	4288473	Europe
5817023	5817023	Europe
3303875	3303875	Europe
3502779	3502779	Europe
4246659	4246659	Europe
2397458	2397458	Europe
2133542	2133542	Europe
3811962	3811962	Europe
4934702	4934702	Europe
3717694	3717694	Europe
5018583	5018583	Europe
3523237	3523237	Europe
2260080	2260080	Europe
4917178	4917178	Europe
2595225	2595225	Europe
3641014	3641014	Europe
5623581	5623581	Europe
4503102	4503102	Europe
5796943	5796943	Europe
2818176	2818176	Europe
4108079	4108079	Europe
4820714	4820714	Europe
3188953	3188953	Europe
4773724	4773724	Europe
1968527	1968527	Europe
4229374	4229374	Europe
2161559	2161559	Europe
5535679	5535679	Europe
4304961	4304961	Europe
4692580	4692580	Europe
3869533	3869533	Europe
1953372	1953372	Europe
4534568	4534568	Europe
1046308	1046308	Europe
4851977	4851977	Europe
3236711	3236711	Europe
1002058	1002058	Europe
1527739	1527739	Europe
2523014	2523014	Europe
4991104	4991104	Europe
3870214	3870214	Europe
4275905	4275905	Europe
3988191	3988191	Europe
4334492	4334492	Europe
4905822	4905822	Europe
3793573	3793573	Europe
5323758	5323758	Europe
3274790	3274790	Europe
